AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:06,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:24,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:28,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:00:91,wifi_rssi_20:23:00:00:00:92,wifi_rssi_20:23:00:00:00:93,wifi_rssi_20:23:00:00:00:94,wifi_rssi_20:23:00:00:00:95,wifi_rssi_20:23:00:00:00:96,wifi_rssi_20:23:00:00:00:97,wifi_rssi_20:23:00:00:00:98,wifi_rssi_20:23:00:00:00:99,wifi_rssi_20:23:00:00:01:00,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:02,wifi_rssi_20:23:00:00:01:03,wifi_rssi_20:23:00:00:01:04,wifi_rssi_20:23:00:00:01:05,wifi_rssi_20:23:00:00:01:06,wifi_rssi_20:23:00:00:01:07,wifi_rssi_20:23:00:00:01:08,wifi_rssi_20:23:00:00:01:09,wifi_rssi_20:23:00:00:01:10,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:12,wifi_rssi_20:23:00:00:01:13,wifi_rssi_20:23:00:00:01:14,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:17,wifi_rssi_20:23:00:00:01:18,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:22,wifi_rssi_20:23:00:00:01:23,wifi_rssi_20:23:00:00:01:24,wifi_rssi_20:23:00:00:01:26,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:28,wifi_rssi_20:23:00:00:01:29,wifi_rssi_20:23:00:00:01:32,wifi_rssi_20:23:00:00:01:35,wifi_rssi_20:23:00:00:01:36,wifi_rssi_20:23:00:00:01:38,wifi_rssi_20:23:00:00:01:39,wifi_rssi_20:23:00:00:01:42,wifi_rssi_20:23:00:00:01:43,wifi_rssi_20:23:00:00:01:45,wifi_rssi_20:23:00:00:01:46,wifi_rssi_20:23:00:00:01:47,wifi_rssi_20:23:00:00:01:51,wifi_rssi_20:23:00:00:01:52,wifi_rssi_20:23:00:00:01:59,wifi_rssi_20:23:00:00:01:64,wifi_rssi_20:23:00:00:01:66,wifi_rssi_20:23:00:00:01:72,wifi_rssi_20:23:00:00:02:15,wifi_rssi_20:23:00:00:02:26,wifi_rssi_20:23:00:00:03:22,wifi_rssi_20:23:00:00:03:25,wifi_rssi_20:23:00:00:03:43,wifi_rssi_20:23:00:00:03:44,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:06,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:24,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:28,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:00:91,wifi_freq_20:23:00:00:00:92,wifi_freq_20:23:00:00:00:93,wifi_freq_20:23:00:00:00:94,wifi_freq_20:23:00:00:00:95,wifi_freq_20:23:00:00:00:96,wifi_freq_20:23:00:00:00:97,wifi_freq_20:23:00:00:00:98,wifi_freq_20:23:00:00:00:99,wifi_freq_20:23:00:00:01:00,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:02,wifi_freq_20:23:00:00:01:03,wifi_freq_20:23:00:00:01:04,wifi_freq_20:23:00:00:01:05,wifi_freq_20:23:00:00:01:06,wifi_freq_20:23:00:00:01:07,wifi_freq_20:23:00:00:01:08,wifi_freq_20:23:00:00:01:09,wifi_freq_20:23:00:00:01:10,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:12,wifi_freq_20:23:00:00:01:13,wifi_freq_20:23:00:00:01:14,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:17,wifi_freq_20:23:00:00:01:18,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:22,wifi_freq_20:23:00:00:01:23,wifi_freq_20:23:00:00:01:24,wifi_freq_20:23:00:00:01:26,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:28,wifi_freq_20:23:00:00:01:29,wifi_freq_20:23:00:00:01:32,wifi_freq_20:23:00:00:01:35,wifi_freq_20:23:00:00:01:36,wifi_freq_20:23:00:00:01:38,wifi_freq_20:23:00:00:01:39,wifi_freq_20:23:00:00:01:42,wifi_freq_20:23:00:00:01:43,wifi_freq_20:23:00:00:01:45,wifi_freq_20:23:00:00:01:46,wifi_freq_20:23:00:00:01:47,wifi_freq_20:23:00:00:01:51,wifi_freq_20:23:00:00:01:52,wifi_freq_20:23:00:00:01:59,wifi_freq_20:23:00:00:01:64,wifi_freq_20:23:00:00:01:66,wifi_freq_20:23:00:00:01:72,wifi_freq_20:23:00:00:02:15,wifi_freq_20:23:00:00:02:26,wifi_freq_20:23:00:00:03:22,wifi_freq_20:23:00:00:03:25,wifi_freq_20:23:00:00:03:43,wifi_freq_20:23:00:00:03:44
126.1886,-90.0,,,-58.0,-88.0,,,,-85.0,,,-91.0,-80.0,-82.0,-79.0,,-85.0,-85.0,,-86.0,,,,,,,,,,,,,,,,,,,,,-91.0,-93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,,5220.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.1429,,,,-68.0,-86.0,,,,-85.0,,,-89.0,-85.0,-78.0,-77.0,-84.0,-88.0,-88.0,,-91.0,-94.0,,,,,,,,,-94.0,,,,,,,,,,,-91.0,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,2412.0,,,,,,,,,2472.0,,,,,,,,,,,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.1485,,,,,-86.0,,,,,,,-83.0,-80.0,-82.0,-82.0,-91.0,-89.0,-89.0,,-87.0,-93.0,,,,,,,-96.0,,,,,,,,,,,,,-94.0,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.0,,,,,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,2412.0,,,,,,,2462.0,,,,,,,,,,,,,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.1647,-93.0,,,-61.0,-87.0,,,,-87.0,,,,-84.0,-85.0,-88.0,-91.0,-90.0,,,-93.0,,,,,,,,,,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.0,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,,,2462.0,,,,2437.0,2422.0,2437.0,5220.0,5220.0,,,2437.0,,,,,,,,,,2472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,
134.1518,-91.0,,,-67.0,,,,,,,,-92.0,-87.0,-85.0,-81.0,,,-94.0,,-90.0,,,,,-96.0,,,,,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.0,,,,,,,,,,,,,,,,2437.0,,,2417.0,,,,,,,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,2437.0,,,,,2437.0,,,,,2472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,
136.1658,,,,-68.0,,,,,-93.0,,,-92.0,-85.0,,-87.0,,,,,-95.0,,,,,,,,,,-93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,,,,,2462.0,,,2427.0,2437.0,,2437.0,,,,,2437.0,,,,,,,,,,2472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.3223,,,,-70.0,-92.0,,,,,,,,-82.0,-85.0,-81.0,,,,,-91.0,,,,,,,,-91.0,,-91.0,-89.0,,,,,-85.0,-85.0,,,,,-94.0,,,,,,,,,,,,,,,,,,,,,,,-92.0,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,,,,,,2437.0,2422.0,2437.0,,,,,2437.0,,,,,,,,2462.0,,2472.0,2462.0,,,,,5260.0,5260.0,,,,,5240.0,,,,,,,,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,
140.2969,-89.0,,,-58.0,-89.0,,,,-91.0,,,-89.0,-74.0,-82.0,-78.0,-94.0,,-93.0,,-90.0,,,,,-88.0,,,-91.0,,-88.0,,,,,,-84.0,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.0,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,,2462.0,,2437.0,,,,,2437.0,,,2462.0,,2472.0,,,,,,5260.0,5260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,
142.4065,,,,-60.0,-91.0,,,,,-92.0,,-87.0,-84.0,-82.0,-79.0,,-87.0,-88.0,,,-91.0,,,-92.0,,,-88.0,-87.0,,-90.0,-88.0,,,,,-87.0,-87.0,,,,-93.0,-93.0,,,,,,,,,,-86.0,-87.0,,,,,,,,,,,,-90.0,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,,,2412.0,,2427.0,2437.0,2422.0,2437.0,,5220.0,2462.0,,,2412.0,,,2457.0,,,2437.0,2462.0,,2472.0,2462.0,,,,,5260.0,5260.0,,,,5240.0,5240.0,,,,,,,,,,5320.0,5320.0,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,
146.4862,-90.0,,,-61.0,-86.0,,-94.0,,,,,-91.0,-89.0,-83.0,-83.0,-86.0,-86.0,-89.0,,-87.0,-92.0,-91.0,,,,-92.0,,-92.0,,,-84.0,,,,,,-89.0,,,,,,,,,,,,,,,-86.0,-86.0,,,,,,,,,,,,-90.0,,,-94.0,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,2412.0,,,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,2412.0,2412.0,,,,2437.0,,2462.0,,,2462.0,,,,,,5260.0,,,,,,,,,,,,,,,5320.0,5320.0,,,,,,,,,,,,2462.0,,,2462.0,,,,,,,,,,,,
150.3477,-88.0,,,-72.0,,,,,,,,-88.0,-84.0,-85.0,,-94.0,-89.0,-93.0,,-92.0,-90.0,,,-91.0,,-87.0,,,,,-88.0,,,,,,,,,,,,,,,,,,,,,-88.0,-88.0,,,,-96.0,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,2417.0,,,,,,,,2427.0,2437.0,2422.0,,5220.0,5220.0,2462.0,,2437.0,2412.0,,,2457.0,,2437.0,,,,,2462.0,,,,,,,,,,,,,,,,,,,,,5320.0,5320.0,,,,2412.0,,,,,,,,,,,,,,,,,,,,,,,
154.3796,,,,-75.0,-83.0,,,,,,,,-88.0,-87.0,-91.0,-93.0,,-93.0,-90.0,-90.0,-87.0,-86.0,,,-88.0,,-90.0,,,,-83.0,,,,,,,,,,-87.0,-87.0,,,,-89.0,,,-89.0,,-90.0,-86.0,-86.0,-89.0,-89.0,-88.0,-88.0,,,,,,,,,-92.0,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,,,,,,2437.0,2422.0,2437.0,5220.0,,2462.0,2462.0,2437.0,2412.0,2412.0,,,2437.0,,2437.0,,,,2462.0,,,,,,,,,,5240.0,5240.0,,,,5500.0,,,5500.0,,5500.0,5320.0,5320.0,5320.0,5320.0,5500.0,2412.0,,,,,,,,,2462.0,,,,,,,,,,,,,,
158.634,-95.0,,,-74.0,-92.0,,,,,,,-92.0,-85.0,-85.0,,,,,-93.0,,-83.0,,,,-89.0,-88.0,-89.0,,,,-87.0,,-89.0,-89.0,,,,,,,-89.0,-88.0,,,,-88.0,,-85.0,-89.0,,,-86.0,-87.0,,,,-86.0,,,,,,-89.0,,,-94.0,,-85.0,,,,,,-90.0,,,,,,,2437.0,,,2417.0,2452.0,,,,,,,2427.0,2437.0,2422.0,,,,,2462.0,,2412.0,,,,2437.0,2437.0,2437.0,,,,2462.0,,5520.0,5520.0,,,,,,,5240.0,5240.0,,,,5500.0,,2462.0,5500.0,,,5320.0,5320.0,,,,2412.0,,,,,,2412.0,,,2462.0,,2462.0,,,,,,5260.0,,,,,,
162.4616,-91.0,,,-72.0,,,,,,,,,,-85.0,,,-92.0,,-90.0,,-81.0,-85.0,,-87.0,-89.0,-88.0,-90.0,,-85.0,,-84.0,,-83.0,-84.0,,,,,,,-88.0,-87.0,,,-87.0,-89.0,,,-90.0,-87.0,-88.0,-87.0,-88.0,-90.0,,-89.0,,,,,,,,,,,,-93.0,,,,,,,,,,,,,2437.0,,,2417.0,,,,,,,,,,2422.0,,,5220.0,,2462.0,,2412.0,2412.0,,2457.0,2437.0,2437.0,2437.0,,2412.0,,2462.0,,5520.0,5520.0,,,,,,,5240.0,5240.0,,,5500.0,5500.0,,,5500.0,5500.0,5500.0,5320.0,5320.0,5320.0,,5500.0,,,,,,,,,,,,2462.0,,,,,,,,,,,,
166.7189,-92.0,,,-74.0,-91.0,,-88.0,,,-92.0,,,-91.0,-92.0,-93.0,-94.0,,-90.0,,,-82.0,-81.0,,,-83.0,-84.0,-84.0,,-83.0,-89.0,-90.0,-89.0,-79.0,-79.0,-89.0,,,-90.0,-89.0,-91.0,-89.0,-89.0,,-85.0,,,-86.0,,,,,-90.0,-91.0,,,,-95.0,-92.0,,,,,-90.0,,,,,,,,,,,-90.0,,,,,,,2437.0,,,2417.0,2452.0,,2412.0,,,2412.0,,,2437.0,2422.0,2437.0,5220.0,,2462.0,,,2412.0,2412.0,,,2437.0,2437.0,2437.0,,2412.0,2472.0,2462.0,5240.0,5520.0,5520.0,5240.0,,,2437.0,2437.0,2412.0,5240.0,5240.0,,5680.0,,,5680.0,,,,,5320.0,5320.0,,,,2412.0,5180.0,,,,,2412.0,,,,,,,,,,,5260.0,,,,,,
170.3652,,,-92.0,-76.0,-86.0,,,,,,,-92.0,-89.0,-91.0,-93.0,,-92.0,-90.0,-83.0,,-80.0,-79.0,-91.0,-92.0,-86.0,-85.0,-84.0,,-81.0,,,,-74.0,-74.0,,,,,,,-92.0,-92.0,-91.0,,,,,,,,,,,,,,,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,5200.0,2417.0,2452.0,,,,,,,2427.0,2437.0,2422.0,2437.0,,5220.0,2462.0,2462.0,,2412.0,2412.0,2462.0,2457.0,2437.0,2437.0,2437.0,,2412.0,,,,5520.0,5520.0,,,,,,,5240.0,5240.0,2462.0,,,,,,,,,,,,,,,5180.0,,,,,,,,,,,,,,,,,,,,,,
174.5486,,,,-76.0,,,-90.0,,,,,-91.0,-88.0,-90.0,-92.0,,-90.0,,,,-75.0,-79.0,,-84.0,-79.0,-89.0,-78.0,,-82.0,-91.0,-85.0,,-80.0,-79.0,,,,,-90.0,,-84.0,-84.0,,-87.0,,,-87.0,,,,,-87.0,-86.0,-88.0,-91.0,,-88.0,-89.0,,,,,-89.0,,,,,,,,-93.0,,,,,,,,,,,,,2417.0,,,2412.0,,,,,2427.0,2437.0,2422.0,2437.0,,5220.0,,,,2412.0,2412.0,,2457.0,2437.0,2437.0,2437.0,,2412.0,2472.0,2462.0,,5520.0,5520.0,,,,,2437.0,,5240.0,5240.0,,5680.0,,,5680.0,,,,,5320.0,5320.0,5320.0,5320.0,,2412.0,5180.0,,,,,2412.0,,,,,,,,2412.0,,,,,,,,,
178.5676,,,,-78.0,-88.0,,,,,,,-89.0,-89.0,-90.0,-93.0,-89.0,-89.0,-90.0,-82.0,,-79.0,-79.0,,-84.0,-84.0,-87.0,-84.0,,,,-92.0,-90.0,-79.0,-78.0,-90.0,,,,,,-86.0,-85.0,,-88.0,-91.0,,-89.0,,,,,,,-89.0,,-89.0,-90.0,-93.0,,,,,,,,,,,,,,,,,-94.0,,,,,,,,,2417.0,2452.0,,,,,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2412.0,2412.0,,2457.0,2437.0,2437.0,2437.0,,,,2462.0,5240.0,5520.0,5520.0,5240.0,,,,,,5240.0,5240.0,,5680.0,5500.0,,5680.0,,,,,,,5320.0,,5500.0,2412.0,5180.0,,,,,,,,,,,,,,,,,2462.0,,,,,
182.6552,-87.0,,,-72.0,-90.0,,-87.0,,,,,,-87.0,,-92.0,-89.0,-89.0,-95.0,-85.0,,-86.0,-81.0,-90.0,-83.0,-87.0,-85.0,-81.0,,-80.0,,-84.0,-90.0,-80.0,-80.0,-91.0,,,,,-89.0,-88.0,-88.0,,-86.0,,,-88.0,,,,,-85.0,-85.0,-89.0,-90.0,,-93.0,-92.0,,,,-90.0,,,,,,,,,,,,-88.0,,,,,,,2437.0,,,2417.0,2452.0,,2412.0,,,,,,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2412.0,2412.0,2462.0,2457.0,2437.0,2437.0,2437.0,,2412.0,,2462.0,5240.0,5520.0,5520.0,5240.0,,,,,2412.0,5240.0,5240.0,,5680.0,,,5680.0,,,,,5320.0,5320.0,5320.0,5320.0,,2412.0,5180.0,,,,2437.0,,,,,,,,,,,,5260.0,,,,,,
186.6557,-90.0,,,-77.0,-86.0,,,,-90.0,,,-93.0,-90.0,-90.0,,-90.0,-89.0,,-84.0,,,,,-81.0,-89.0,-83.0,-88.0,,,,,-89.0,-80.0,-80.0,-89.0,,,-90.0,-90.0,,-90.0,-90.0,,-87.0,,,-87.0,,,,,-87.0,-85.0,-87.0,-87.0,,-90.0,-91.0,,-93.0,,,-90.0,,,,,,,,,,,,,,,,,,2437.0,,,2417.0,2452.0,,,,2462.0,,,2427.0,2437.0,2422.0,,5220.0,5220.0,,2462.0,,,,,2457.0,2437.0,2437.0,2437.0,,,,,5240.0,5520.0,5520.0,5240.0,,,2437.0,2437.0,,5240.0,5240.0,,5680.0,,,5680.0,,,,,5320.0,5320.0,5320.0,5320.0,,2412.0,5180.0,,2412.0,,,2412.0,,,,,,,,,,,,,,,,,
190.6188,-90.0,,,-77.0,-90.0,,-89.0,-94.0,,,,-90.0,,,,-91.0,-91.0,-93.0,-84.0,,-81.0,-79.0,,-82.0,-90.0,-81.0,-90.0,,,,-84.0,-88.0,-79.0,-79.0,-89.0,,,-91.0,-87.0,,-90.0,-92.0,,-86.0,,,-87.0,,,,,,-86.0,,,,-87.0,-91.0,,,,,,,,,,,,,,-92.0,,,,,,,,,2437.0,,,2417.0,2452.0,,2412.0,2462.0,,,,2427.0,,,,5220.0,5220.0,2462.0,2462.0,,2412.0,2412.0,,2457.0,2437.0,2437.0,2437.0,,,,2462.0,5240.0,5520.0,5520.0,5240.0,,,2437.0,2437.0,,5240.0,5240.0,,5680.0,,,5680.0,,,,,,5320.0,,,,2412.0,5180.0,,,,,,,,,,,,,,2412.0,,,,,,,,
194.7062,-89.0,,-92.0,-78.0,-86.0,,,,,,,-92.0,,-89.0,-92.0,-88.0,-88.0,-92.0,-85.0,,-84.0,,-90.0,-81.0,-82.0,-87.0,,,,,,-89.0,-81.0,-81.0,-89.0,,,,-91.0,-92.0,-88.0,-88.0,,-85.0,,,-86.0,,,,,-86.0,-86.0,,,,-91.0,-90.0,,-93.0,,,,,,,,,,,,,,-88.0,,,,,,,2437.0,,5200.0,2417.0,2452.0,,,,,,,2427.0,,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2412.0,,2462.0,2457.0,2437.0,2437.0,,,,,,5240.0,5520.0,5520.0,5240.0,,,,2437.0,2412.0,5240.0,5240.0,,5680.0,,,5680.0,,,,,5320.0,5320.0,,,,2412.0,5180.0,,2412.0,,,,,,,,,,,,,,5260.0,,,,,,
198.6335,-89.0,,-93.0,,-93.0,,,,,,,-90.0,,-86.0,-90.0,-91.0,-90.0,,-84.0,,-77.0,-78.0,-86.0,-84.0,-83.0,-87.0,-86.0,,,-86.0,-83.0,-91.0,-82.0,-81.0,-90.0,,,-88.0,-93.0,-89.0,-85.0,-85.0,,-83.0,,,-83.0,-94.0,,,,,,,,,-95.0,-91.0,,,,-89.0,,,,-90.0,-90.0,-92.0,,,,,,-86.0,,,,,,,2437.0,,5200.0,,2452.0,,,,,,,2427.0,,2422.0,2437.0,5220.0,5220.0,,2462.0,,2412.0,2412.0,2462.0,2457.0,2437.0,2437.0,2437.0,,,2472.0,2462.0,5240.0,5520.0,5520.0,5240.0,,,2437.0,2437.0,2412.0,5240.0,5240.0,,5680.0,,,5680.0,2462.0,,,,,,,,,2412.0,5180.0,,,,2437.0,,,,2462.0,2432.0,2462.0,,,,,,5260.0,,,,,,
202.7181,-89.0,,,-78.0,-90.0,,,,,,,-91.0,-88.0,,-92.0,-93.0,,,-89.0,,,,,-91.0,-88.0,-87.0,-87.0,,,,-87.0,-92.0,-88.0,-89.0,,,,,,,,,,,-88.0,,-90.0,-90.0,,-88.0,,-86.0,-86.0,,,,-92.0,-95.0,,,,,,,,,,,,,,,,-89.0,,,,-94.0,,,2437.0,,,2417.0,2452.0,,,,,,,2427.0,2437.0,,2437.0,5220.0,,,2462.0,,,,,2457.0,2437.0,2437.0,2437.0,,,,2462.0,5240.0,5520.0,5520.0,,,,,,,,,,,5500.0,,5680.0,2462.0,,5500.0,,5320.0,5320.0,,,,2412.0,5180.0,,,,,,,,,,,,,,,,5260.0,,,,2437.0,,
206.7807,-94.0,,,,-93.0,,-87.0,,,,,-91.0,-88.0,-82.0,-92.0,,,-93.0,-92.0,,-84.0,-86.0,,,-88.0,-88.0,-87.0,,-88.0,,-85.0,,-91.0,,,,,,,-93.0,-86.0,-86.0,,,-89.0,-91.0,-93.0,,-90.0,,-90.0,,-91.0,,,,,,-95.0,,,-92.0,,-88.0,,,,,,,,,,,,-91.0,,,,,2437.0,,,,2452.0,,2412.0,,,,,2427.0,2437.0,2422.0,2437.0,,,2462.0,2462.0,,2412.0,2412.0,,,2437.0,2437.0,2437.0,,2412.0,,2462.0,,5520.0,,,,,,,2412.0,5240.0,5240.0,,,5500.0,5500.0,5680.0,,5500.0,,5500.0,,5320.0,,,,,,2412.0,,,2437.0,,2432.0,,,,,,,,,,,,5640.0,,,,
210.375,,,,-75.0,-91.0,,,,,,,,-91.0,-85.0,,,,-95.0,-90.0,,-88.0,,-91.0,,-88.0,-87.0,-86.0,,,,-87.0,,-93.0,,,,,,-89.0,-87.0,,,,,,,,,,,,,,,,,-90.0,,,,,,,,,-92.0,,,,,,,-93.0,,,,,,,,,,,2417.0,2452.0,,,,,,,,2437.0,2422.0,,,,2462.0,2462.0,,2412.0,,2462.0,,2437.0,2437.0,2437.0,,,,2462.0,,5520.0,,,,,,2437.0,2412.0,,,,,,,,,,,,,,,,,2412.0,,,,,,,,,2462.0,,,,,,,5240.0,,,,,,,
214.3247,,,,-69.0,-92.0,,,,-90.0,,,-92.0,-86.0,-88.0,-81.0,,,-90.0,,,,-88.0,,-92.0,-90.0,-90.0,,,-88.0,,,,-91.0,-89.0,,,,,,,,,,,,,,,,,,,,,,,-95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,,,2412.0,,2457.0,2437.0,2437.0,,,2412.0,,,,5520.0,5520.0,,,,,,,,,,,,,,,,,,,,,,,2412.0,,,,,,,,,,,,,,,,,,,,,,,
216.3181,,,,-67.0,,,,,,,,,-85.0,-84.0,-89.0,,,,-91.0,,-92.0,,,-94.0,-90.0,-90.0,-89.0,-92.0,,,-91.0,,-91.0,,,,,,,-94.0,-93.0,-91.0,,,,,,,,,,,,,,,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,,,,,,,,,2437.0,2422.0,2437.0,,,,2462.0,,2412.0,,,2457.0,2437.0,2437.0,2437.0,2462.0,,,2462.0,,5520.0,,,,,,,2412.0,5240.0,5240.0,,,,,,,,,,,,,,,2412.0,,,,,,,,,,,,,,,,,,,,,,,
218.1898,,,,-75.0,,,,,,,,,-83.0,-81.0,-87.0,-92.0,,,,-90.0,,,,,,,-92.0,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,,,,,,,,,2437.0,2422.0,2437.0,5220.0,,,,2437.0,,,,,,,2437.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220.2938,,,,-66.0,-88.0,-93.0,-94.0,,-87.0,-93.0,,,-86.0,,-76.0,-88.0,-88.0,-87.0,,,-92.0,-92.0,,,-92.0,-92.0,-93.0,-90.0,,,,,,,,,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,2462.0,2412.0,,2462.0,2412.0,,,2437.0,,2437.0,5220.0,5220.0,2462.0,,,2412.0,2412.0,,,2437.0,2437.0,2437.0,2462.0,,,,,,,,,5260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222.3026,-92.0,,-92.0,-60.0,-84.0,,,,,,,-83.0,,-85.0,-77.0,-86.0,-88.0,,,-86.0,,,,-92.0,,,,,,,,,,,,-84.0,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.0,,,,,,,,,,,,,,,,2437.0,,5200.0,2417.0,2452.0,,,,,,,2427.0,,2422.0,2437.0,5220.0,5220.0,,,2437.0,,,,2457.0,,,,,,,,,,,,5260.0,5260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,
224.3433,,-94.0,,-60.0,-91.0,,,,,-84.0,,-84.0,-86.0,-88.0,-82.0,-88.0,-91.0,-90.0,,,,,,,-93.0,,,-91.0,,-90.0,,,,,,-86.0,-85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.0,,,,,,,,,,,,,,,,,2462.0,,2417.0,2452.0,,,,,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,,,,,,2437.0,,,2462.0,,2472.0,,,,,,5260.0,5260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,
