AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,Quat_1,Quat_2,Quat_3,Quat_4,q_w,q_x,q_y,q_z,quat_angle_error_deg
74.1021,65167.6414,-6.904418155092767,-6.48272890244022,12.748692008864587,0.2894088014331001,0.02811935506867079,-0.020185850670686553,31.380571536252887,12.461899423166871,-20.18350811964202,0.4616362334636943,0.20639794,-0.3923364,-0.7683515,0.4857164019872544,0.15588184963328355,-0.27947018403527846,0.813435210714873,149.98329479715485
74.1205,65167.6614,-6.825473844076786,-6.5546192968013495,13.013196199172361,0.29963712619475236,0.0634884397299107,-0.0947813858765534,31.862172627484114,12.622726014021167,-20.285800557370017,0.4612381482785818,0.20565587,-0.38981265,-0.77007216,0.48674413266156097,0.15818541951133483,-0.2801883077019766,0.8121280900207001,149.96197398725752
74.1367,65167.6814,-6.564939931749603,-6.575791986638171,13.284346919744456,0.30246972134559735,0.12891350553014358,-0.1328789535169236,32.284340105190516,12.815271920717706,-20.40499383504845,0.4591429209488554,0.20459025,-0.38770092,-0.77266979,0.48825150500772585,0.1608998800699797,-0.2806621248616451,0.8105248103045971,149.817234157308
74.1544,65167.7014,-6.20147646735903,-6.509461392194876,13.51566038988845,0.27607408077940687,0.19776106767519697,-0.14365615293700573,32.6146631075823,13.0615014862359,-20.506688846793125,0.4549825056447656,0.20116125,-0.38805139,-0.77584869,0.4900719060948541,0.16398396667834214,-0.280592739832986,0.8088303282407325,149.5412160975439
74.1758,65167.7214,-5.816334387146055,-6.330918220408,13.616712566165155,0.20639379941582742,0.2427778941379693,-0.14975266755870126,32.861538186842246,13.363432066829443,-20.5501829851032,0.4498829823123327,0.19594413,-0.39044762,-0.7789492,0.49217337978968034,0.16705223848374495,-0.27973963741019714,0.8072203225300912,149.21776931571574
74.1952,65167.7424,-5.457916895221625,-6.060290947125125,13.519193715613962,0.10895239398206907,0.2521359077008639,-0.16498838584360548,33.06202315613549,13.722038957078786,-20.508707129348597,0.4458200778224653,0.1928091,-0.39235333,-0.78110689,0.49458019996232516,0.16966407069655265,-0.27807195436321763,0.8057794469434687,149.01754165849096
74.2165,65167.7624,-5.142144649714204,-5.7714020709540925,13.247365194436355,0.022519459310547905,0.23100370233126633,-0.18462100197037754,33.25220802079888,14.159625872503465,-20.381073173344998,0.4424890484887223,0.19273248,-0.39343745,-0.78247339,0.4972273278805023,0.1716200805696283,-0.2758398492986426,0.804502274635064,148.9235167456198
74.2352,65167.7824,-4.874929216418072,-5.550157131676629,12.91161484301824,-0.016579307999118397,0.19335584390913932,-0.19168157117058957,33.44446905530495,14.714045286259424,-20.18564362770962,0.4396346542070153,0.19414034,-0.39297307,-0.78396624,0.499887709491022,0.17305312380066518,-0.27348705185511835,0.8033490690293025,148.79510662243067
74.2596,65167.8024,-4.673130204537204,-5.443482043361662,12.641277756945549,0.00512557955302965,0.15262254833340255,-0.17161390460056392,33.62351193172584,15.404566221894845,-19.946336952495514,0.4366766298155794,0.19597541,-0.39144513,-0.78592485,0.5022300390403259,0.17430943057491757,-0.2714717508910879,0.802299382254734,148.57526455647235
74.2795,65167.8224,-4.562489968464267,-5.449087103803656,12.5273833811923,0.0723005611168932,0.11693535285752488,-0.12431376247967055,33.76189363855624,16.199977716890466,-19.68508502070288,0.4333938036258544,0.19724488,-0.3905727,-0.7878561,0.5039715022084771,0.17572932923415155,-0.2700864323885267,0.8013646154206485,148.33907680197683
74.2951,65167.8423,-4.553899280815641,-5.529698359012354,12.591325033614911,0.14719603088568478,0.08971692834107681,-0.06528813932565761,33.83950394645315,17.01330680385281,-19.42836772626925,0.4302570456341152,0.19626898,-0.39050645,-0.7898494,0.5050293297617845,0.17745574577890716,-0.2693295246842926,0.8005725710413439,148.07175687815564
74.3152,65167.8624,-4.62364748882525,-5.6205377701224375,12.768504403326085,0.18824992320912365,0.07147087381198869,-0.01663834140856827,33.849243652521196,17.73148501050119,-19.21452811629385,0.4269986834331213,0.19205929,-0.39137217,-0.79222041,0.5055727688680525,0.17937113226999676,-0.26890288635106585,0.7999458794189366,147.69873997570315
74.3352,65167.8824,-4.716514929128326,-5.648076077834919,12.933002273751962,0.17427921072025274,0.06052997974303084,0.005111934337837375,33.79177494576272,18.268128280266573,-19.08068035613922,0.423457423111341,0.18643329,-0.39297393,-0.79466844,0.5059376902399624,0.1811945459783759,-0.268378176620825,0.799480296452654,147.26080679913457
74.3604,65167.9024,-4.767652024463193,-5.574093567480665,12.971818388078592,0.11682274408337358,0.05436715573941625,-0.0018414669564696777,33.665622242757344,18.606380253427695,-19.040157341749108,0.4205211035076624,0.18220617,-0.39458391,-0.79640847,0.5064475982930121,0.18267496205618908,-0.26743702485205845,0.7991358621406557,146.92344789230535
74.3901,65167.9224,-4.7350439104728705,-5.4237522042198645,12.852457175058985,0.05014754579322623,0.051183809310220055,-0.023082115115642256,33.464010988437494,18.805580420573797,-19.071387895008176,0.4176049007161629,0.18033779,-0.39578661,-0.79777026,0.507242398783027,0.18375120530768665,-0.26601796633522096,0.7988586139059191,146.63653828167756
74.4021,65167.9424,-4.631814981951411,-5.259452141018642,12.629560472826917,0.007650022198848177,0.04873475928693227,-0.03768301285203538,33.18920816086327,18.968292028171206,-19.12470476364115,0.414899437946113,0.18055141,-0.39519033,-0.79942745,0.5082255896636309,0.1845630208738236,-0.26429824231264154,0.7986173554634481,146.3076872438711
74.416,65167.9624,-4.530492182970757,-5.131443343210943,12.402809924711587,0.001738614696691466,0.04033322302879102,-0.03503741735934135,32.8721818676288,19.18574057816231,-19.149488239659146,0.41231805834985,0.18154435,-0.39373234,-0.80125546,0.509175129009308,0.18529005668944554,-0.26256798714799207,0.7984148890241393,145.95199248945693
74.4337,65167.9824,-4.522968713698061,-5.062269429608273,12.271227539633836,0.019356082449196305,0.015979390392469747,-0.023171998127283374,32.57845126898434,19.492492856783336,-19.12060555805183,0.4088131989712024,0.18114394,-0.39449087,-0.80276746,0.509932699659306,0.18595299553838643,-0.261079299253671,0.7982654475609506,145.60376668646762
74.4538,65168.0024,-4.662971190399026,-5.062227305265086,12.296609242761695,0.03536452144990023,-0.025477378075066393,-0.01806582024188913,32.382886641887715,19.855525389201418,-19.04576718240583,0.4047601207981525,0.17887218,-0.39738935,-0.8039003,0.510512913688418,0.18639832567571438,-0.2599198533199374,0.7981690917298129,145.27907394357698
74.4762,65168.0224,-4.933309601588562,-5.131668363565305,12.47172392015093,0.03208289928387028,-0.06701338954340927,-0.026674323318915866,32.32037860579617,20.206658402382097,-18.964778687446582,0.4020263919154839,0.17558409,-0.39866444,-0.80536431,0.5110629705661883,0.18649653883357117,-0.2589624276250969,0.7981053453007804,144.9262160684202
74.4975,65168.0434,-5.2579709585739085,-5.248965095535346,12.72178641579708,0.006756790651926824,-0.08546853490404147,-0.043983631731621134,32.35975862204767,20.491246749456884,-18.937629839923083,0.4009307440129833,0.17336726,-0.39683932,-0.80728984,0.5117535697895864,0.18629463202343938,-0.25792948554477124,0.7980444689197939,144.55327321991342
74.5213,65168.0634,-5.544920863861078,-5.378375347565033,12.954393525467651,-0.03611482086230049,-0.07363795906348322,-0.06273388031577701,32.42646384570827,20.690448955206804,-19.018587007878363,0.399428490377658,0.17201561,-0.39533341,-0.80906057,0.5127058914783016,0.18593316146389344,-0.2565277114469663,0.7979693362349607,144.19251134240707
74.543,65168.0834,-5.727405196134865,-5.495213843336947,13.11148341335442,-0.09166639054627997,-0.04439385122392663,-0.07795175053995754,32.44790374189273,20.81670970473263,-19.236107404384175,0.3928942261165557,0.16853474,-0.39709064,-0.81212634,0.5139577979710204,0.185484021356338,-0.2545577459334257,0.7978993756806398,143.43275612553361
74.56,65168.1034,-5.790305903153593,-5.591312836166321,13.183835815273186,-0.15197023738129914,-0.01537463321133372,-0.08298796456312763,32.38912277439478,20.903065447054523,-19.583651757718243,0.3927036390501507,0.16882408,-0.39736801,-0.81202275,0.5154332653390303,0.1849356225253761,-0.2519607694123388,0.7978992011402434,143.3801338006793
74.5765,65168.1234,-5.779952532424449,-5.6570428552575756,13.199623049283652,-0.2045783365212392,0.003667670528652245,-0.07114243780910097,32.25862972878571,20.990600938089877,-20.01935993418907,0.3891546753857264,0.16960029,-0.39698333,-0.81375587,0.5169551581423062,0.18428574475360562,-0.248815859515089,0.7980518760108515,142.89019554377825
74.5946,65168.1434,-5.777280995737672,-5.677626044125825,13.204211549765837,-0.24017976206233818,0.010951867469255819,-0.04554162414146312,32.082411045375565,21.11193973731033,-20.482673393356492,0.3863087163139174,0.17167529,-0.39622584,-0.81504494,0.5183511693616182,0.18356881708851444,-0.24529349956775628,0.7984019374249851,142.45830017518412
74.6162,65168.1634,-5.831440574978561,-5.657658698347007,13.235642639197073,-0.2601733808931719,0.008116237604243418,-0.02103847405741141,31.876181875594433,21.27173881709897,-20.920059358834962,0.3845091632336808,0.17301191,-0.39691335,-0.81527871,0.51957594744063,0.18279310657721584,-0.24157351843313382,0.7989178619988784,142.18395655311332
74.6363,65168.1834,-5.914046507223089,-5.6376978517602705,13.303417961255283,-0.27433017823274913,-0.002122140124229066,-0.010547271155051802,31.64032886099359,21.436984856976384,-21.30231505391006,0.3833924686785809,0.17327236,-0.39889979,-0.81477964,0.5207125289902113,0.18189782950370667,-0.23776682217864742,0.7995239709011396,142.0160657324356
74.6555,65168.2034,-5.9555507027785834,-5.667006951969104,13.381765469989688,-0.29251304082598334,-0.017847001975302507,-0.012032513872148196,31.36756487261753,21.549431387643445,-21.62769830676272,0.3824690477510177,0.17372212,-0.39999935,-0.81457877,0.5218501676946026,0.1807770416067828,-0.23388968061899676,0.8001797804274727,141.7952299706499
74.6775,65168.2234,-5.92629693551031,-5.754879616400489,13.425646334737438,-0.31890406427813156,-0.041005443695265445,-0.012544226649950488,31.05629447355634,21.555361633291696,-21.909118822703594,0.380826817737704,0.17462614,-0.39960206,-0.81534952,0.5229774778444505,0.179313633295436,-0.22991075883571876,0.8009258527188589,141.37928501125978
74.7033,65168.2434,-5.8643018783747545,-5.862607504011724,13.404502471865833,-0.34924283071999634,-0.07557200818950817,-0.0018589447486438773,30.72100871205374,21.436331365486936,-22.155761288344692,0.3782191793213487,0.17573783,-0.39994681,-0.81615502,0.5239848297634847,0.17741372226415575,-0.22583708491657156,0.8018490384146472,140.88522021998315
74.72,65168.2634,-5.822964245653467,-5.947470415470695,13.327260071100422,-0.370096916940373,-0.1193302092432309,0.021771089373063615,30.379513962157333,21.22214964630779,-22.370373400378188,0.3768383754285125,0.17749111,-0.40050915,-0.81613857,0.5247306095563475,0.17508677868443953,-0.22177100715698658,0.8030068665392007,140.52290552794474
74.7356,65168.2834,-5.810692223704814,-6.000106696403039,13.235460867762217,-0.36418672984656325,-0.16164960827530886,0.0559753615550421,30.03196431184279,20.97366137156699,-22.561027201690663,0.377780862726678,0.1800646,-0.39994392,-0.81541598,0.5250865869329926,0.17251504745854235,-0.2179031283246868,0.8043885014654006,140.3277973042103
74.7551,65168.3034,-5.789943994527433,-6.038955903124581,13.178596630211695,-0.32032788132546175,-0.1924444825944715,0.09865362216198809,29.659898830315917,20.74499210222292,-22.744685907703442,0.3791451342203022,0.18241924,-0.39905772,-0.81469327,0.5249453797399003,0.1700093382517904,-0.21446512436634865,0.8059366498847456,140.12879756881333
74.7832,65168.3234,-5.720795116375584,-6.087572213247279,13.201608554349663,-0.23960427026622114,-0.2095247868558553,0.1475954389880711,29.242527459431077,20.556373176305904,-22.93497636940011,0.3802521632630888,0.18420014,-0.3986356,-0.81398296,0.5242253559556203,0.1678796580404734,-0.21167295341687026,0.8075882350438225,139.91447245645705
74.7957,65168.3434,-5.593358082991802,-6.160834906995024,13.342035390773813,-0.13594133799604718,-0.21555245119236943,0.1984877930286941,28.772766094996054,20.390816263855598,-23.131400985891837,0.3809954745022794,0.18545915,-0.39903706,-0.81315237,0.5228981704974768,0.1663281398481296,-0.20965256068338275,0.8092949134795999,139.71550820646593
74.816,65168.3634,-5.422515810892674,-6.255807358447303,13.609459916640084,-0.03456069055022337,-0.21231754919204113,0.24467556849869332,28.257561687879804,20.203400263221425,-23.326426785050124,0.3824938723433365,0.18552725,-0.39931887,-0.8122946,0.5210270121141168,0.16539720788534906,-0.20834742116224514,0.8110277235497,139.56057626052228
74.8344,65168.3834,-5.222772516699555,-6.344369306160598,13.953248323160832,0.03431320826092586,-0.20200584090728316,0.2792073876795414,27.70687256086884,19.936961515263924,-23.5237681419814,0.3844872784494476,0.18312542,-0.39933598,-0.81189001,0.5187758113062904,0.16494425289271733,-0.20747934275986268,0.812783718690956,139.3470696730337
74.8587,65168.4034,-4.997823715984787,-6.381945815997694,14.267483482370821,0.050368438573036016,-0.19136770026784206,0.29865173216839686,27.128044605041875,19.54445965367907,-23.745446299288208,0.385743994542699,0.17845365,-0.40022981,-0.81189406,0.5163555112550311,0.16466640540133218,-0.20664518427470766,0.814591755878263,139.01432492466665
74.8772,65168.4234,-4.755283014926745,-6.3359715311996085,14.453961600484847,0.01813069868413086,-0.1881174769868763,0.3066467317163431,26.52666387772144,19.01560152374811,-24.017789018204986,0.3864016662371274,0.174485,-0.4018442,-0.81164646,0.5139242495732391,0.16423648309502867,-0.20551058977155176,0.8165008516914777,138.67178188093905
74.9033,65168.4434,-4.524435349402903,-6.206840069124839,14.490303915541597,-0.03509448977078242,-0.19259829471627962,0.3118689742466908,25.911492046477807,18.390740913005864,-24.347407112642017,0.387415528823288,0.17319831,-0.40213698,-0.81129366,0.5115234682625006,0.1634896496499045,-0.2039489984299549,0.8185472997411158,138.34218884631792
74.9169,65168.4634,-4.3530331895000165,-6.021486129349662,14.435238185473043,-0.0805175783215676,-0.1983808024515623,0.3185063164351408,25.30527433643885,17.74171949338882,-24.708056804592726,0.3901015038734809,0.17403929,-0.40074167,-0.81051666,0.50912570894275,0.16247513294752183,-0.20202816125017328,0.8207176528679648,138.12412785950033
74.9334,65168.4834,-4.282622917938462,-5.815655715749809,14.37184258914538,-0.108104477857989,-0.20168081097103766,0.31840760787267247,24.751044451593124,17.125327874989917,-25.050291149534985,0.3934937627214727,0.17457736,-0.39975274,-0.80924851,0.5067618749475213,0.16131016247871874,-0.1998928174512025,0.8229303099972576,137.9864073826034
74.9535,65168.5034,-4.321940335656243,-5.623937915881488,14.349447460986852,-0.1272814434571419,-0.20517731427443975,0.29540895601762485,24.301317045400275,16.538427892096763,-25.325306980826753,0.3969716891853889,0.17380339,-0.40006402,-0.80756092,0.504606897496349,0.16000617374463272,-0.1976514682624908,0.8250477564701288,137.91273246863787
74.9746,65168.5234,-4.436661699439064,-5.476445634752725,14.368401114600367,-0.15243484687702452,-0.2113878521744384,0.23889691178969957,23.99225242599831,15.914901550244984,-25.510633265291574,0.4006034988257505,0.17275126,-0.40091103,-0.80557072,0.5029427507951627,0.15845028058329944,-0.19532351215040908,0.8269164550345444,137.92496039011164
74.9933,65168.5434,-4.562586754274379,-5.392686765354478,14.398328674795664,-0.18974256912897605,-0.21558323826425552,0.15398530661018714,23.815425974247816,15.179328093379025,-25.622855426223627,0.4039437765625079,0.17206345,-0.40097544,-0.80401635,0.5020286504732275,0.15653560422310436,-0.19284222722299216,0.8284175964537531,137.9210723469843
75.0162,65168.5634,-4.640167277797752,-5.370192958742441,14.399477674770253,-0.2340763252185905,-0.2071318722021105,0.06023383040524415,23.70948939532128,14.313715079342137,-25.705806563932963,0.4069362035986237,0.17243014,-0.39973912,-0.80304384,0.5019729628108586,0.15430009379171367,-0.19009539655244773,0.8295048920122922,137.89008453981228
75.0439,65168.5834,-4.649686517995289,-5.378893969492998,14.335228183385485,-0.2732117744761918,-0.17848606670758915,-0.019571720951124937,23.587198625279928,13.382578408872474,-25.8007702473499,0.4094258817427568,0.17423721,-0.3967177,-0.80288661,0.5026880792471435,0.15195222240614775,-0.18699783004317497,0.8302090270816103,137.788661309836
75.0555,65168.6034,-4.613378859600992,-5.379384191774355,14.18887186015607,-0.29361266094478966,-0.13362073607629038,-0.07183514732106297,23.380846938229794,12.50275660356542,-25.912194434519627,0.4110485198538008,0.17642021,-0.393444,-0.80319166,0.5039437126306421,0.1497701707196985,-0.1835778661505835,0.83060748703719,137.63477840816861
75.0756,65168.6234,-4.562394330646413,-5.3598402485593155,13.992632535498089,-0.2866951633805167,-0.08617623030947154,-0.0951058059507991,23.072299407711448,11.779147391176348,-25.999238594415516,0.4123827465986802,0.18019354,-0.3923372,-0.80221087,0.5054597560900167,0.14796973081233544,-0.18000406114377918,0.8307911480682088,137.70853899475034
75.0943,65168.6434,-4.510140874011472,-5.343911892318289,13.825962287783359,-0.2550470310735149,-0.04815498982666204,-0.09294387530584808,22.686081573598198,11.245765256452628,-26.01319683602766,0.4136590487801851,0.18430655,-0.39169106,-0.80093408,0.5069697716094859,0.1466441274070605,-0.17649052929596998,0.8308599422526494,137.8494500518575
75.1145,65168.6634,-4.457526071489081,-5.352153824171127,13.753074500139519,-0.21175737186780788,-0.023486400845898397,-0.06780531645167982,22.256274477585954,10.85393834649394,-25.93885165484346,0.4149088704781702,0.18653426,-0.39032778,-0.80043727,0.508242318912802,0.14577865711345325,-0.17316689504495245,0.8309341459206177,137.8669279415888
75.1389,65168.6834,-4.4138163598162565,-5.374907813179186,13.772472695514974,-0.17131852815077162,-0.013464843050165383,-0.023161533734488152,21.80531446559506,10.516876919877532,-25.79619725845034,0.4157760427292316,0.18834747,-0.38856393,-0.80042088,0.509095351744019,0.14526951770523303,-0.17005557941752025,0.83114366385559,137.78038717798094
75.1572,65168.7034,-4.408237301066339,-5.390409213300156,13.84083540007927,-0.14276652771244228,-0.022115650395248362,0.030970063252872163,21.351181210063878,10.16799956651156,-25.619737102746736,0.4161534231468614,0.19029908,-0.38791668,-0.80007702,0.5094373146371682,0.14492260982653662,-0.16714101567131273,0.8315857986381792,137.68742399118176
75.1801,65168.7233,-4.473843201302122,-5.388619353484975,13.918203445351754,-0.12958006074225586,-0.05099803342884718,0.078310151167744,20.91957493890034,9.785336207998107,-25.44278788748664,0.4168479672680287,0.19151743,-0.38876066,-0.79901439,0.5093150656924647,0.14449137553728683,-0.1644117015993651,0.8322795195312837,137.6636143459773
75.1983,65168.7444,-4.613771192796044,-5.370309490141052,13.978503553833892,-0.12985178971101702,-0.0910686018028498,0.10443736970781317,20.53812688502354,9.38011921281532,-25.290718053441353,0.4187835957326735,0.19182402,-0.38946971,-0.79758209,0.5089077982507961,0.14379068699657194,-0.1618468510690446,0.8331522598010613,137.70524608157183
75.2163,65168.7644,-4.790576413202401,-5.340979740902133,14.005806032279837,-0.1354340593034887,-0.12373282730389155,0.10468738552075067,20.218652159988117,8.973602516066286,-25.18441299929966,0.4217648611566845,0.19265425,-0.38910386,-0.79598802,0.5084515478394271,0.14281880216635534,-0.15940408325047736,0.8340684333377765,137.8091771109396
75.2355,65168.7844,-4.950183850653724,-5.316313651689088,13.999757911569723,-0.1351706583816821,-0.13128023962388874,0.08469381291756364,19.94994392313927,8.579873817284119,-25.141460776680542,0.4250093105104296,0.19389053,-0.38772559,-0.79463351,0.5081468497224351,0.1417790737164459,-0.15703323854138124,0.8348808509999958,137.9123742453182
75.2551,65168.8044,-5.055295899930286,-5.320048060032479,13.977727211038708,-0.12212366990179763,-0.10809739649152801,0.05495809424121029,19.708841637552666,8.202480294532506,-25.162406478231027,0.4279958586169727,0.19564219,-0.3860136,-0.79343379,0.5081047025278933,0.14096651857244813,-0.15469603612834848,0.8354802141982666,138.02825404961098
75.2753,65168.8244,-5.105582822253407,-5.3636619816336,13.963932534670192,-0.09801325705355456,-0.06373982751148266,0.023886230352356562,19.47531041536255,7.835199295564231,-25.22396642023548,0.4295400925675112,0.19719923,-0.38499957,-0.79270619,0.5083527572183265,0.1405997844895256,-0.15237572738679278,0.8358174516803115,138.0685976520975
75.2972,65168.8444,-5.124545086338341,-5.435251767769038,13.975507840389415,-0.07045537811258955,-0.01541514278565555,-0.0061280762829348506,19.237883053530563,7.455920475228709,-25.291607980919114,0.4303361034737892,0.19828039,-0.38477251,-0.79211479,0.5088825287047419,0.14072365488203678,-0.15007714611742434,0.8358901094934419,138.108713995851
75.3169,65168.8644,-5.117970321504106,-5.517848082010298,14.019322783868905,-0.04570664493265679,0.024189071590578953,-0.03466995328677335,18.985406427060877,7.028657754155746,-25.330706074332767,0.4309015541250371,0.19881898,-0.38589868,-0.79112393,0.5096715793842743,0.14124872893994814,-0.147817617592456,0.835723416968843,138.239375984878
75.3383,65168.8844,-5.055170464137952,-5.613160227292013,14.09854857772033,-0.02257090314782991,0.05611410014978351,-0.053471521510828936,18.694929427897197,6.530110134697226,-25.30544630861141,0.4304816802327366,0.20006894,-0.38908729,-0.78947389,0.5106281994393784,0.1421080816540758,-0.14560651910671096,0.8353818747492215,138.46078513593088
75.3584,65168.9044,-4.907140166393228,-5.735961439134684,14.216712854275098,0.007391950603403474,0.09482315083507838,-0.04276045445677966,18.3387512949925,5.983558743549296,-25.18054116987128,0.4304671919509785,0.20221661,-0.39104307,-0.78796685,0.5115041605905267,0.14342088101010508,-0.14342057868504723,0.8349996899391712,138.69727800811384
75.378,65168.9244,-4.704710151892052,-5.881496562835011,14.372828748602144,0.05186123404662726,0.15618938558914133,0.017140012436489604,17.908195421434453,5.455794514786387,-24.93923098239202,0.4302782871893146,0.20521139,-0.39087281,-0.78738004,0.5118972978149545,0.1455098550147517,-0.141191998255532,0.8347771308630487,138.78304239665272
75.3989,65168.9444,-4.549238837142556,-6.005989670071569,14.552245017910398,0.10837205425581684,0.24213788495147506,0.1259934114003602,17.42533029714487,5.001806055617987,-24.59956808368548,0.4302498896949331,0.20682187,-0.38946521,-0.78767163,0.5114107959742098,0.1487194740812876,-0.1388245456123473,0.8349067381004514,138.68606848691596
75.4207,65168.9654,-4.551480989680804,-6.054069340198511,14.729329991677536,0.1628558854975462,0.334543725444584,0.254323375455087,16.939115867498078,4.610410880736701,-24.206779117593154,0.4294674843777334,0.20837496,-0.38892519,-0.78795606,0.5098853829467442,0.15315134486916554,-0.13624085939662256,0.8354639370151697,138.48306033474654
75.4422,65168.9854,-4.742888696199566,-6.010479329208306,14.885479871270496,0.1977479580535138,0.4051708056451361,0.3565142155386102,16.51463414818778,4.207946992111876,-23.807745497610195,0.4294893272078417,0.2064293,-0.3944332,-0.78571516,0.507528741993926,0.15852296772569974,-0.13342976580286509,0.8363501314349704,138.5599349646082
75.4579,65169.0054,-5.043160309039541,-5.911430175316886,15.010666465939114,0.20357350826721582,0.43599640344166135,0.3970308509958743,16.208591494220194,3.7171299408181895,-23.42637569208355,0.4293493664740307,0.20334765,-0.40250492,-0.78249514,0.5048408217795859,0.1642877072637666,-0.1304490663789046,0.8373340641511006,138.71414884502636
75.482,65169.0254,-5.326510974868158,-5.797398242935753,15.085495832850548,0.18617571176379727,0.4288719094918413,0.3660195443859428,16.044021564449253,3.123107660770035,-23.057238177127285,0.4302621153855622,0.20045079,-0.40770397,-0.78004581,0.5024074320265277,0.1699120288920062,-0.12741385214694878,0.8381422223962873,138.82758441418005
75.4977,65169.0454,-5.5083377571783885,-5.675115021035916,15.102000637094331,0.16285344484596181,0.3928903355893305,0.2740991056674901,16.00797539175688,2.4887230653868446,-22.679443238630185,0.4316782050713527,0.19936532,-0.41086605,-0.77787948,0.5007176820795055,0.17503471347721483,-0.12452396262713065,0.8385335024091247,139.01673637869197
75.5192,65169.0654,-5.551525013719804,-5.543808225393409,15.112746605794023,0.1484979151676887,0.3320379969098051,0.1417774103159824,16.061494172635634,1.9072059158396488,-22.273765127346646,0.4315207052919406,0.19973569,-0.41571426,-0.77529168,0.5000722495757923,0.1794298532583694,-0.12205190280427058,0.8383531511157714,139.3188885841862
75.5374,65169.0864,-5.431463123252683,-5.43291362228376,15.208387311071029,0.1434943673463763,0.2534291748950705,-0.002294977395693114,16.14604072928789,1.4411499689325362,-21.83172431882877,0.4303946626696989,0.2000532,-0.42039075,-0.77331156,0.5005393867327991,0.18296300562980736,-0.12018616729947318,0.8375799341495255,139.61769468669232
75.5627,65169.1064,-5.1496097575428,-5.379161990585471,15.421925982058212,0.13453327095802506,0.17721687744359801,-0.12293584815099834,16.191944314249778,1.0907388837670888,-21.36302395494999,0.4287986327181946,0.19936961,-0.42171338,-0.77365452,0.5019385315765356,0.1856368176276122,-0.11883610868741346,0.8363460179446764,139.67459457474234
75.58,65169.1264,-4.76861664349542,-5.374804721001726,15.678644020220105,0.10713357091439218,0.12611742111686502,-0.1915891690281206,16.131097224834893,0.7997940994527646,-20.900574652969937,0.4273041549377747,0.19789574,-0.4196322,-0.77598792,0.5039012184241105,0.1876093962346491,-0.11762393865266964,0.8348957333529741,139.5064771018569
75.6011,65169.1464,-4.392269401435091,-5.365133304753245,15.852050522275169,0.05813569662210116,0.10659961090110118,-0.202048109601038,15.917531130378254,0.4914565857151576,-20.490601792670297,0.4254455134649331,0.19654587,-0.41729176,-0.77860993,0.5060193297094405,0.18910257084126889,-0.1161051601159078,0.8334892005635651,139.26232017295484
75.6204,65169.1664,-4.101022277988504,-5.301362914020139,15.861829485077006,-0.001124969750886641,0.10629364770933145,-0.17132547062373898,15.551685006956529,0.11210901937108009,-20.173052623982954,0.4235344170683504,0.1958582,-0.41695917,-0.78000206,0.5079908298237067,0.19029065442659063,-0.11402598648590966,0.832305747942928,139.1190065498422
75.6396,65169.1864,-3.9140314052698955,-5.184694642161662,15.719937766860472,-0.050464630193005545,0.11007125688742943,-0.1243819225292662,15.083003068485263,-0.33853372656169967,-19.9630979641596,0.4218307436310285,0.19612059,-0.41819218,-0.78019923,0.5096659018017856,0.19129941557237834,-0.11142292377347655,0.8314025103402136,139.080057855796
75.6649,65169.2064,-3.807303360050109,-5.057171643941514,15.500740732425346,-0.07080666866270283,0.11395402795006454,-0.07853923780149706,14.584275856967192,-0.8057667754402305,-19.839087699903452,0.4211030045788505,0.19732383,-0.41846281,-0.78014386,0.5109976374093894,0.19229008003886525,-0.10854138073583344,0.8307374485050182,139.0806411811601
75.6776,65169.2264,-3.7538234470385223,-4.960262287322536,15.286470264698984,-0.0549152358190869,0.12032448765722487,-0.040644263400877234,14.119979452147085,-1.2127971753486522,-19.750394320741734,0.4220468933398356,0.19936103,-0.41689771,-0.77995378,0.5119844853286756,0.19346310912745315,-0.1056853690405218,0.8302255807672028,139.16881271368425
75.6983,65169.2464,-3.743091267867971,-4.9068280178197705,15.13745531742679,-0.013256540935099329,0.12495607936107292,-0.013392982312988674,13.729673604511428,-1.5088165108908385,-19.641522187565467,0.4220556879176195,0.200792,-0.41646019,-0.77981567,0.5126628391334204,0.19492415124418672,-0.10309789416190543,0.8297904632211525,139.1921859700405
75.717,65169.2664,-3.77183367206505,-4.886072849398372,15.082370826867079,0.03163271621625074,0.11782812702575812,0.0009913368728063188,13.428588941569219,-1.6974491489308425,-19.471400203626725,0.4213029578203349,0.20058309,-0.41798392,-0.77946115,0.5131212383057209,0.19657934155815282,-0.10089108016221544,0.8293878147259388,139.18499886979663
75.7448,65169.2864,-3.8259281132863165,-4.883517548305687,15.108584205487798,0.05934327868621239,0.0961486120493423,0.0031722976538766283,13.213336642951814,-1.8306463902734125,-19.22356947196801,0.4206891888781346,0.19944961,-0.41968161,-0.77917123,0.5134808909856898,0.19820788822520177,-0.0990213680467439,0.8290028807597711,139.16853441002766
75.7573,65169.3063,-3.8795851278006754,-4.8894807439929435,15.16453858358463,0.06210157036024214,0.06858622780202522,-0.0012439279480127986,13.065493745421584,-1.975881004326423,-18.911519309139425,0.4209427561930755,0.19826669,-0.41979319,-0.77927607,0.5138416434360411,0.19962425754799357,-0.09732513395762979,0.8286402956467239,139.14689584949141
