AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:89,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:60,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:77,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_rssi_20:23:00:00:01:87,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:89,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:60,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:77,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82,wifi_freq_20:23:00:00:01:87
171.3293,-78.0,-75.0,-70.0,-75.0,,,-78.0,,-70.0,-77.0,-77.0,-58.0,,,,,-63.0,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2412.0,,2427.0,2437.0,2422.0,2437.0,,,,,2437.0,,,,,,,,,,,
173.3275,-59.0,-71.0,-71.0,-76.0,,-75.0,-80.0,,-74.0,,,-57.0,,,-81.0,,-64.0,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,,,2437.0,,,2462.0,,2437.0,,,,,,,,,,,
175.3358,-77.0,-73.0,,-79.0,,-78.0,,,,-75.0,-74.0,-57.0,,-78.0,-78.0,,-63.0,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2462.0,,,,2437.0,2422.0,2437.0,,5220.0,2462.0,,2437.0,,,,,,,,,,,
177.3488,-61.0,-71.0,,-80.0,,-75.0,-81.0,,-76.0,-76.0,,-55.0,,,-77.0,,-53.0,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,,,,,,,,,,,
179.3302,-63.0,-71.0,-77.0,,,-75.0,,,-77.0,-74.0,-75.0,-54.0,,,-77.0,,-56.0,,,,,,,,,,,,2437.0,5200.0,2417.0,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,2437.0,,,,,,,,,,,
181.3326,-57.0,-75.0,-74.0,-80.0,,,,,-75.0,-79.0,,-60.0,-84.0,,-78.0,,-70.0,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,,,2427.0,2437.0,,2437.0,5220.0,,2462.0,,2437.0,,,,,,,,,,,
183.305,-67.0,-73.0,-72.0,-80.0,,,-81.0,,-71.0,-77.0,-80.0,-60.0,,,,,-63.0,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2412.0,,2427.0,2437.0,2422.0,2437.0,,,,,2437.0,,,,,,,,,,,
185.3315,-65.0,,-83.0,,,,-84.0,,-70.0,-80.0,,-65.0,-83.0,,-84.0,,-66.0,,,,,,,,,,-82.0,,2437.0,,2417.0,,,,2412.0,,2427.0,2437.0,,2437.0,5220.0,,2462.0,,2437.0,,,,,,,,,,2462.0,
187.3177,-69.0,,-88.0,,,,,,-80.0,-79.0,,-70.0,,,-82.0,,-70.0,,,,,,-83.0,-85.0,,,-86.0,,2437.0,,2417.0,,,,,,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,,,,,,2462.0,5500.0,,,2462.0,
189.329,-65.0,-83.0,,-87.0,,-87.0,,,-86.0,-72.0,-87.0,-76.0,,,-86.0,,-71.0,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2462.0,,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,2437.0,,,,,,,,,,,
191.354,-74.0,-80.0,-88.0,-86.0,,-86.0,,,-84.0,-85.0,,-70.0,,,,,-70.0,,,,,,-87.0,,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,,,2437.0,,,,,,2462.0,,,,,
193.4103,-68.0,-73.0,,-86.0,,,,,-88.0,-82.0,,-69.0,,,-87.0,,-68.0,,-87.0,,,,,-85.0,,,,,2437.0,5200.0,,2452.0,,,,,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,,5500.0,,,,,5500.0,,,,
195.3612,-69.0,-77.0,-85.0,,,,,,-84.0,-86.0,,-69.0,,,-86.0,,-73.0,,,,,,,,,-87.0,-86.0,,2437.0,5200.0,2417.0,,,,,,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,,,,,,,,,2462.0,2462.0,
197.3971,-68.0,-83.0,-84.0,,,-86.0,,,-86.0,-79.0,,-68.0,,,,,-72.0,,,,,,,,,-85.0,-86.0,,2437.0,5200.0,2417.0,,,2462.0,,,2427.0,2437.0,,2437.0,,,,,2437.0,,,,,,,,,2462.0,2462.0,
199.4838,-67.0,-81.0,,,,,,,-83.0,-79.0,,-63.0,,,-83.0,,-67.0,-83.0,,,-84.0,,,-80.0,,,,,2437.0,5200.0,,,,,,,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,5500.0,,,5500.0,,,5500.0,,,,
201.4731,-72.0,-79.0,,-84.0,,,,,-81.0,-79.0,-86.0,-63.0,,,-78.0,,-72.0,,,,,,,-86.0,,,,,2437.0,5200.0,,2452.0,,,,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,2437.0,,,,,,,5500.0,,,,
203.4704,-69.0,,,-77.0,,,,,-66.0,-77.0,,-62.0,-81.0,-82.0,,,-67.0,,,,,,,-83.0,,,-83.0,,2437.0,,,2452.0,,,,,2427.0,2437.0,,2437.0,5220.0,5220.0,,,2437.0,,,,,,,5500.0,,,2462.0,
205.6872,-60.0,-71.0,-73.0,-78.0,,-78.0,,,-74.0,-73.0,,-62.0,,,-76.0,,-61.0,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,,,,,,,,,,,
207.5769,-62.0,-69.0,-79.0,,,,-80.0,,-76.0,-82.0,-82.0,-59.0,-80.0,,,,-64.0,,,,,,,,,,,,2437.0,5200.0,2417.0,,,,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,,,,2437.0,,,,,,,,,,,
211.5093,-58.0,-66.0,-73.0,-80.0,,-80.0,,,-81.0,,,-61.0,-79.0,-79.0,,,-58.0,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,,,2437.0,5220.0,5220.0,,,2437.0,,,,,,,,,,,
213.4836,-53.0,-62.0,-77.0,,,-79.0,,,-72.0,,,-61.0,-81.0,-81.0,-77.0,,-59.0,,,,,,,,,,,,2437.0,5200.0,2417.0,,,2462.0,,,2427.0,,,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,,
215.409,-53.0,-57.0,-78.0,-81.0,,,-86.0,,-81.0,-81.0,,-62.0,,,-87.0,,-69.0,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2412.0,,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,,,,,,,,,,,
217.6219,-47.0,-61.0,-86.0,-85.0,,-82.0,,,-87.0,-84.0,,-70.0,,,-85.0,,-66.0,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,,,,,,,,,,,
219.5697,-50.0,-56.0,-86.0,-89.0,,-85.0,,,,-82.0,,-63.0,,-87.0,-87.0,,-68.0,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,,2437.0,,2437.0,,5220.0,2462.0,,2437.0,,,,,,,,,,,
221.4388,-46.0,-57.0,-84.0,,-85.0,,-88.0,,-86.0,-85.0,,-68.0,,,-87.0,,-70.0,,,,,,,,,,,,2437.0,5200.0,2417.0,,2457.0,,2412.0,,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,,,,,,,,,,,
223.3781,-50.0,-58.0,,-89.0,,-87.0,-91.0,-87.0,-84.0,-91.0,,-69.0,,,,,-75.0,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2462.0,2412.0,2462.0,2427.0,2437.0,,2437.0,,,,,2437.0,,,,,,,,,,,
225.4643,-49.0,-61.0,-91.0,-88.0,-89.0,,-91.0,,-87.0,-89.0,,-72.0,,,,,-74.0,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,2457.0,,2412.0,,2427.0,2437.0,,2437.0,,,,,2437.0,,,,,,,,,,,
227.3647,-53.0,-65.0,,-89.0,-85.0,-85.0,,,-87.0,,,-68.0,,,-88.0,,-72.0,,,,,,,-89.0,,,,,2437.0,5200.0,,2452.0,2457.0,2462.0,,,2427.0,,,2437.0,,,2462.0,,2437.0,,,,,,,5500.0,,,,
229.4062,-49.0,-58.0,-84.0,-85.0,,,,,,-86.0,,-65.0,,,-82.0,-90.0,-69.0,,,,,,,,,,-90.0,,2437.0,5200.0,2417.0,2452.0,,,,,,2437.0,,2437.0,,,2462.0,2452.0,2437.0,,,,,,,,,,2462.0,
231.3859,-49.0,-59.0,-78.0,-84.0,,-83.0,,,-85.0,-84.0,,-63.0,,,-86.0,,-71.0,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,,,,,,,,,,,
233.5271,-62.0,-62.0,-81.0,-85.0,,-87.0,,,-82.0,-78.0,-80.0,-63.0,,,,,-68.0,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,2422.0,2437.0,,,,,2437.0,,,,,,,,,,,
235.3877,-73.0,-62.0,-75.0,-77.0,,-71.0,,,-74.0,-77.0,,-55.0,,,-78.0,,-67.0,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,,,,,,,,,,,
237.4108,-57.0,-67.0,-71.0,-75.0,,,,,-74.0,-72.0,,-63.0,,-79.0,-78.0,,-57.0,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,,,2427.0,2437.0,,2437.0,,5220.0,2462.0,,2437.0,,,,,,,,,,,
239.4313,-68.0,-76.0,-75.0,-76.0,,-72.0,,,-72.0,-77.0,,-60.0,,,-69.0,,-68.0,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,,,,,,,,,,,
241.3924,-61.0,-74.0,,-74.0,,-75.0,-75.0,,-68.0,-67.0,,-49.0,,,-75.0,,-64.0,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,,,,,,,,,,,
243.4077,-59.0,-74.0,,-74.0,,-65.0,-73.0,,-69.0,-70.0,,-53.0,,,-66.0,,-63.0,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,,,,,,,,,,,
245.4032,-62.0,,-67.0,-73.0,,,,,-62.0,-64.0,,-57.0,-72.0,-72.0,-73.0,,-73.0,,,,,,,,,,,,2437.0,,2417.0,2452.0,,,,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,,
247.4939,-68.0,,-68.0,,,-71.0,,,-64.0,-69.0,,-50.0,-69.0,-69.0,-72.0,,-72.0,,,,,,,,,,,,2437.0,,2417.0,,,2462.0,,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,,
249.4184,-71.0,,-69.0,-65.0,,-62.0,-70.0,,-63.0,,,-48.0,-70.0,-70.0,-70.0,,,,,,,,,,,,,,2437.0,,2417.0,2452.0,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,,,,,,,,,,,
251.3914,,,-63.0,-62.0,,-62.0,-70.0,,-64.0,-69.0,,-55.0,,-76.0,-66.0,,-67.0,,,,,,,,,,,,,,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,,5220.0,2462.0,,2437.0,,,,,,,,,,,
253.3973,-67.0,,-60.0,-61.0,,-64.0,-67.0,,-64.0,,,-51.0,-73.0,-73.0,-66.0,,,,,,,,,,,,,,2437.0,,2417.0,2452.0,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,,,,,,,,,,,
