AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:12,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:18,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:35,wifi_rssi_20:23:00:00:01:38,wifi_rssi_20:23:00:00:01:45,wifi_rssi_20:23:00:00:01:54,wifi_rssi_20:23:00:00:01:58,wifi_rssi_20:23:00:00:01:59,wifi_rssi_20:23:00:00:01:60,wifi_rssi_20:23:00:00:01:64,wifi_rssi_20:23:00:00:01:66,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:76,wifi_rssi_20:23:00:00:01:77,wifi_rssi_20:23:00:00:01:85,wifi_rssi_20:23:00:00:02:09,wifi_rssi_20:23:00:00:02:54,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:37,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:12,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:18,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:35,wifi_freq_20:23:00:00:01:38,wifi_freq_20:23:00:00:01:45,wifi_freq_20:23:00:00:01:54,wifi_freq_20:23:00:00:01:58,wifi_freq_20:23:00:00:01:59,wifi_freq_20:23:00:00:01:60,wifi_freq_20:23:00:00:01:64,wifi_freq_20:23:00:00:01:66,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:76,wifi_freq_20:23:00:00:01:77,wifi_freq_20:23:00:00:01:85,wifi_freq_20:23:00:00:02:09,wifi_freq_20:23:00:00:02:54,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:37
85.9002,-73.0,-84.0,-66.0,-73.0,,,-62.0,-74.0,,-64.0,-72.0,-63.0,-48.0,-72.0,-72.0,-67.0,-86.0,-71.0,,,,-88.0,-89.0,,-88.0,-87.0,-90.0,-90.0,,,,,,,,,,,,,,,,-91.0,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,2462.0,
87.8959,-69.0,-79.0,-66.0,-61.0,,,-71.0,-71.0,,-70.0,-68.0,-78.0,-54.0,-70.0,-70.0,-71.0,-88.0,-70.0,,,,,,,,-87.0,,,,,,,,,,,,,,,,,,-91.0,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,,,5500.0,,,,,,,,,,,,,,,,,,2462.0,
89.9056,-73.0,-80.0,-69.0,-64.0,,,-66.0,-66.0,,-60.0,-68.0,-76.0,-50.0,-69.0,-69.0,-67.0,-80.0,-66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.9147,-65.0,-83.0,-71.0,-63.0,,-92.0,-76.0,-71.0,,-66.0,-71.0,-77.0,-56.0,-69.0,-69.0,-74.0,-85.0,-66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.8815,-73.0,-79.0,-74.0,-64.0,,,-66.0,-69.0,,-65.0,-78.0,-81.0,-52.0,-73.0,-73.0,-71.0,-89.0,-74.0,,,,,,,,,,,,,,,,,,,,,,,,,,-92.0,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,
95.8972,-72.0,-87.0,-67.0,-66.0,,-89.0,-71.0,-67.0,,-64.0,-71.0,-80.0,-56.0,-77.0,-77.0,-72.0,,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.8958,,-81.0,-68.0,-69.0,,-83.0,-76.0,-77.0,,-71.0,-79.0,-70.0,-63.0,-75.0,-74.0,-76.0,-92.0,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.9057,-70.0,-83.0,-81.0,-77.0,,-88.0,-85.0,-76.0,,-74.0,-79.0,,-60.0,-78.0,-78.0,-81.0,,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.8887,-71.0,-89.0,-93.0,-85.0,,-89.0,-86.0,-87.0,,-77.0,,-92.0,-72.0,-91.0,,-86.0,,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,,2422.0,2437.0,5200.0,,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.9162,-82.0,-84.0,-93.0,-84.0,,-85.0,-87.0,-91.0,,-88.0,-86.0,,-68.0,-92.0,,-89.0,,-94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,,2437.0,5200.0,,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.8939,-77.0,,,-84.0,,-78.0,-86.0,-87.0,,-91.0,-86.0,,-70.0,,-93.0,-87.0,,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,,2437.0,,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.9277,-65.0,-76.0,,,,-79.0,-80.0,,,,-92.0,,-76.0,-93.0,-93.0,-83.0,,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,,,2457.0,2462.0,,,,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.9069,-58.0,,,-83.0,,-80.0,-89.0,-81.0,,-78.0,-93.0,,-79.0,-89.0,-87.0,-83.0,-94.0,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.9174,-63.0,-67.0,-89.0,-78.0,-89.0,-80.0,-92.0,-89.0,,-84.0,-89.0,,-83.0,-90.0,,,,-85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,2412.0,2457.0,2462.0,2412.0,,2427.0,2437.0,,2437.0,5200.0,,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.8725,-61.0,,-90.0,-80.0,,-82.0,-84.0,-84.0,-88.0,-82.0,,,-67.0,-93.0,-88.0,-82.0,,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,2417.0,2452.0,,2457.0,2462.0,2412.0,2462.0,2427.0,,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.9095,-65.0,-75.0,-92.0,-77.0,-93.0,-82.0,-82.0,-90.0,-92.0,-79.0,,,-79.0,-86.0,-85.0,-85.0,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,2412.0,2457.0,2462.0,2412.0,2462.0,2427.0,,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.9074,-66.0,-75.0,,-87.0,,-80.0,-83.0,-87.0,,-83.0,-90.0,-92.0,-78.0,-91.0,-90.0,,,-85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.9099,-68.0,-76.0,-93.0,-84.0,,-86.0,,,,-80.0,-90.0,,-78.0,-86.0,-85.0,-80.0,,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,,,,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.9094,-69.0,-75.0,-88.0,-90.0,,-87.0,-81.0,-83.0,-89.0,-76.0,-89.0,,-75.0,-91.0,-91.0,-81.0,,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,2462.0,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.9355,-67.0,-72.0,-89.0,-82.0,,-83.0,-85.0,-83.0,-89.0,-77.0,-89.0,,-75.0,-91.0,-92.0,-81.0,,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,2462.0,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.9132,-64.0,-74.0,-88.0,-82.0,,-86.0,-81.0,-85.0,-89.0,-79.0,-87.0,,-73.0,,-94.0,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,2462.0,2427.0,2437.0,,2437.0,,5200.0,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.9207,-68.0,-77.0,-89.0,-81.0,,-86.0,-81.0,-84.0,,-79.0,-90.0,,-75.0,,,-80.0,,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.892,-64.0,-72.0,-95.0,-84.0,,-86.0,-81.0,-83.0,-89.0,-76.0,-89.0,,-73.0,,-90.0,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,2462.0,2427.0,2437.0,,2437.0,,5200.0,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.9157,-66.0,-74.0,-89.0,-85.0,,-82.0,-84.0,-80.0,,-77.0,-91.0,,-74.0,-92.0,,-84.0,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,,2437.0,5200.0,,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.9214,-70.0,-70.0,-90.0,-87.0,,-79.0,,-85.0,,-77.0,-85.0,,-74.0,-88.0,-89.0,-78.0,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,,2412.0,,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.9121,-66.0,,,-85.0,,-82.0,-87.0,-83.0,-89.0,-77.0,-89.0,,-73.0,-91.0,-90.0,-80.0,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,2452.0,,2457.0,2462.0,2412.0,2462.0,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.9032,-64.0,-77.0,-87.0,-83.0,,-77.0,-79.0,-82.0,-90.0,-80.0,-91.0,,-74.0,-92.0,-91.0,-86.0,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,2462.0,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.9018,-60.0,,-89.0,-87.0,,-78.0,-86.0,-83.0,-90.0,-81.0,,,-74.0,-92.0,-92.0,-86.0,,-87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,2417.0,2452.0,,2457.0,2462.0,2412.0,2462.0,2427.0,,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.8944,-67.0,-76.0,-87.0,-86.0,,-80.0,-80.0,-84.0,-90.0,-81.0,-90.0,,-74.0,,-94.0,-86.0,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,2462.0,2427.0,2437.0,,2437.0,,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.9083,-59.0,,-88.0,,-94.0,-80.0,-84.0,-83.0,-90.0,-79.0,,,-73.0,,-90.0,-81.0,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,2417.0,,2412.0,2457.0,2462.0,2412.0,2462.0,2427.0,,,2437.0,,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.892,-65.0,-70.0,-87.0,-74.0,,-79.0,-78.0,-84.0,,-78.0,-89.0,,-76.0,-86.0,-87.0,-75.0,,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0
147.9086,-67.0,-74.0,-91.0,,,-80.0,,-86.0,,-78.0,-91.0,,-71.0,-89.0,-88.0,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,,,2457.0,,2412.0,,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.9002,-71.0,-82.0,,-83.0,,-78.0,,-89.0,,-80.0,-91.0,,,-89.0,-89.0,-87.0,,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2457.0,,2412.0,,2427.0,2437.0,,,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.9076,-74.0,-87.0,,-82.0,,-86.0,-77.0,-84.0,,-84.0,-76.0,-90.0,-71.0,-86.0,-85.0,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.9333,-76.0,-84.0,,-83.0,,-90.0,,-81.0,,-77.0,-80.0,-88.0,-64.0,-88.0,,-80.0,-92.0,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,-91.0,,2437.0,5200.0,,2452.0,,2457.0,,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,
155.8743,,-91.0,-83.0,-74.0,,,-77.0,-84.0,,-80.0,-77.0,-83.0,-61.0,-84.0,-83.0,,-90.0,-87.0,,,,-89.0,-89.0,,-88.0,-89.0,-90.0,,,,,,,,,,,,,,,,,,,,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,,2462.0,2437.0,,,,5500.0,5500.0,,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,,,
158.0489,-70.0,-87.0,-78.0,-71.0,,,-75.0,-84.0,,-71.0,-76.0,,-51.0,-83.0,,-77.0,-87.0,-78.0,,,,-87.0,-87.0,,-86.0,-86.0,-86.0,-86.0,,,,,,,,,,,,,-93.0,,,-87.0,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5200.0,,2462.0,2462.0,2437.0,,,,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,5520.0,,,2462.0,
160.0554,,-84.0,-77.0,,,,-79.0,-74.0,,-68.0,-76.0,-73.0,-49.0,-72.0,-72.0,-80.0,,-81.0,,,,-86.0,-86.0,,-86.0,-86.0,-86.0,-85.0,,,,,,,,,,,,,,,-91.0,,,,5200.0,2417.0,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,5500.0,,
161.897,-68.0,,-65.0,-62.0,,,-69.0,-75.0,,-65.0,-70.0,-74.0,-48.0,-74.0,-74.0,-70.0,-82.0,-77.0,,,,-88.0,,,-89.0,-90.0,-90.0,-90.0,,,,,,,,,,,,,,,,-89.0,,2437.0,,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,5500.0,,,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,2462.0,
164.0644,-71.0,-80.0,-70.0,-67.0,,,-74.0,-68.0,,-60.0,-61.0,-73.0,-54.0,-77.0,-77.0,-71.0,-89.0,-68.0,,,,-87.0,-86.0,,-86.0,-87.0,-85.0,-86.0,,,,,,,,,,,,,,,,-91.0,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,2462.0,
165.9539,-80.0,-89.0,-67.0,-67.0,,,-65.0,-74.0,,-60.0,-68.0,-71.0,-54.0,-71.0,-71.0,,,-72.0,,,-93.0,,,,,,-90.0,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,,,2437.0,,,5240.0,,,,,,5500.0,,,,,,,,,,,,,,,,,,
167.8992,-76.0,-87.0,-59.0,-67.0,,-92.0,-63.0,-57.0,,-63.0,-70.0,-75.0,-53.0,-70.0,-70.0,-63.0,-81.0,-75.0,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,
169.9045,,,-62.0,-64.0,,,-71.0,-69.0,,-64.0,-63.0,-71.0,-54.0,-71.0,-70.0,-67.0,-88.0,-75.0,,,,-89.0,-87.0,,-89.0,,-90.0,-87.0,,-93.0,,,,,,,,,,,,,,-89.0,,,,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,5500.0,5500.0,,5500.0,,5500.0,5500.0,,2437.0,,,,,,,,,,,,,,2462.0,
171.9036,-77.0,-87.0,-59.0,-68.0,,,-69.0,-72.0,,-64.0,-71.0,-72.0,-55.0,-75.0,-75.0,-75.0,-85.0,-71.0,-92.0,-91.0,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,2462.0,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,
173.8987,,,-57.0,-71.0,,-93.0,-73.0,-78.0,,-66.0,-70.0,-65.0,-59.0,-74.0,-73.0,-74.0,-87.0,-70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.9348,-81.0,-88.0,-61.0,-65.0,,,-70.0,-85.0,,-69.0,-64.0,-67.0,-58.0,-79.0,-79.0,-75.0,-91.0,-78.0,,-91.0,-90.0,,,-92.0,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,5240.0,5240.0,,,2462.0,,,,,,,,,,,,,,,,,,,,,
177.872,-79.0,-90.0,-63.0,-75.0,,,-72.0,-81.0,,-72.0,-72.0,-71.0,-65.0,-79.0,-79.0,-73.0,-87.0,-75.0,,,,,,,,-91.0,,-91.0,,,,,,,,,,,,,,,,-95.0,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,,,5500.0,,5500.0,,,,,,,,,,,,,,,,2462.0,
180.0537,,-87.0,-63.0,-68.0,,-91.0,-73.0,-80.0,,-77.0,-64.0,-75.0,-61.0,-72.0,-72.0,-79.0,-90.0,-74.0,,,,-87.0,-89.0,,-87.0,-87.0,-87.0,-88.0,,,,,,,,,,,,,,,,-89.0,,,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,2462.0,
182.0648,-80.0,-86.0,-62.0,-75.0,,,-73.0,-76.0,,-70.0,-72.0,-66.0,-68.0,-75.0,-75.0,-73.0,-88.0,-81.0,-82.0,,-94.0,-83.0,-83.0,,-84.0,-83.0,-83.0,-83.0,,,,,,,,,,,,,,,,-89.0,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,2462.0,,5240.0,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,2462.0,
183.9166,-87.0,,-70.0,-82.0,,,,-83.0,,-74.0,-57.0,-60.0,-74.0,-87.0,,,-79.0,-79.0,-91.0,-85.0,-85.0,-84.0,-83.0,,-85.0,-85.0,-83.0,-83.0,-91.0,-90.0,,,,,,-94.0,-91.0,,,,,,,-84.0,,2437.0,,2417.0,2452.0,,,,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,,,2462.0,2437.0,2462.0,5240.0,5240.0,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,2412.0,2437.0,,,,,,2412.0,5240.0,,,,,,,2462.0,
185.8944,,,,-87.0,,,-83.0,-85.0,,-83.0,-56.0,-67.0,-76.0,-88.0,-88.0,-84.0,-79.0,-88.0,-91.0,,,-89.0,-90.0,,-89.0,,-89.0,-87.0,,,-91.0,,,,-93.0,,,,,-92.0,,,,-92.0,,,,,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,2462.0,,,5500.0,5500.0,,5500.0,,5500.0,5500.0,,,2462.0,,,,2412.0,,,,,5180.0,,,,2462.0,
187.9399,,,-73.0,-84.0,,,,-89.0,,-80.0,-61.0,-59.0,-77.0,-85.0,,-90.0,-85.0,-79.0,-89.0,-89.0,-89.0,-85.0,-87.0,,-85.0,-85.0,-86.0,-88.0,,,,,-95.0,,,,-93.0,,,,,,,-86.0,,,,2417.0,2452.0,,,,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,,2462.0,2462.0,2437.0,2462.0,5240.0,5240.0,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,,2462.0,,,,5240.0,,,,,,,2462.0,
189.9027,,,-74.0,-81.0,,,-85.0,-88.0,,-88.0,-54.0,-59.0,-79.0,,-93.0,,-88.0,-82.0,,,,-84.0,-90.0,,-84.0,-85.0,-87.0,,,,,,-90.0,,,,,,,,,,,-89.0,,,,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,,5200.0,,2462.0,2437.0,,,,5500.0,5500.0,,5500.0,5500.0,5500.0,,,,,,2462.0,,,,,,,,,,,2462.0,
