AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:12,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:18,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:35,wifi_rssi_20:23:00:00:01:38,wifi_rssi_20:23:00:00:01:45,wifi_rssi_20:23:00:00:01:47,wifi_rssi_20:23:00:00:01:51,wifi_rssi_20:23:00:00:01:58,wifi_rssi_20:23:00:00:01:59,wifi_rssi_20:23:00:00:01:64,wifi_rssi_20:23:00:00:01:66,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:77,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_rssi_20:23:00:00:02:09,wifi_rssi_20:23:00:00:02:11,wifi_rssi_20:23:00:00:02:54,wifi_rssi_20:23:00:00:03:11,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:12,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:18,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:35,wifi_freq_20:23:00:00:01:38,wifi_freq_20:23:00:00:01:45,wifi_freq_20:23:00:00:01:47,wifi_freq_20:23:00:00:01:51,wifi_freq_20:23:00:00:01:58,wifi_freq_20:23:00:00:01:59,wifi_freq_20:23:00:00:01:64,wifi_freq_20:23:00:00:01:66,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:77,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82,wifi_freq_20:23:00:00:02:09,wifi_freq_20:23:00:00:02:11,wifi_freq_20:23:00:00:02:54,wifi_freq_20:23:00:00:03:11
85.7983,-76.0,-82.0,-66.0,-67.0,,,-64.0,,,-60.0,,-77.0,-53.0,-70.0,-70.0,-65.0,-85.0,-70.0,,,,,,,,-90.0,,,,,,,,,,,,,,,,,,,-92.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,,,2427.0,,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,,,5500.0,,,,,,,,,,,,,,,,,,,2462.0
87.7969,-79.0,-78.0,-64.0,-66.0,,,-70.0,-65.0,,-64.0,-67.0,-83.0,-47.0,-71.0,-71.0,-70.0,-88.0,-66.0,,,,,,,,-90.0,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,,,5500.0,,,,,,,,,,,,,,,,,,,
89.8198,-73.0,-86.0,-72.0,-63.0,,,-65.0,-78.0,,-68.0,-77.0,,-58.0,-68.0,-68.0,-68.0,-92.0,-65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.7842,,-82.0,-68.0,-69.0,,-92.0,-72.0,-69.0,,-64.0,,-80.0,-57.0,-76.0,-76.0,-73.0,-90.0,-72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.8121,-78.0,-82.0,,-77.0,,-93.0,-71.0,-73.0,,-67.0,-73.0,,-58.0,-72.0,-72.0,-74.0,,-76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.7822,-70.0,-82.0,-71.0,-70.0,,-91.0,-71.0,-71.0,,-63.0,-75.0,-80.0,-60.0,-74.0,-74.0,,-91.0,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.7939,-82.0,-90.0,-81.0,-75.0,,-89.0,,-79.0,,-77.0,-82.0,-86.0,-59.0,-80.0,-80.0,-80.0,,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.7955,-78.0,-87.0,,-80.0,,-91.0,-86.0,-85.0,,-87.0,-86.0,,-70.0,,-92.0,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,,2437.0,,5200.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.7923,-67.0,-85.0,-88.0,-87.0,,-78.0,-87.0,-88.0,,-83.0,-90.0,,-78.0,,,-86.0,,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.8111,-76.0,-85.0,,-88.0,,-81.0,-84.0,,,-87.0,-84.0,,-74.0,,,-85.0,,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2457.0,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.786,-71.0,,,,,-87.0,-83.0,,,-85.0,-90.0,,-79.0,,-88.0,-83.0,,-87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,,,2457.0,2462.0,,,2427.0,2437.0,,2437.0,,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.8074,-60.0,-72.0,,-84.0,,-81.0,,,-95.0,-84.0,,,-76.0,,-87.0,,,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2457.0,,,2462.0,2427.0,,,2437.0,,5200.0,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.7995,-67.0,,-92.0,-78.0,,-79.0,-86.0,-85.0,-88.0,-75.0,-89.0,,-77.0,-88.0,-93.0,-86.0,,-85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,2417.0,2452.0,,2457.0,2462.0,2412.0,2462.0,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.7996,-58.0,-72.0,,-84.0,,-62.0,-79.0,,,-87.0,,,-76.0,-93.0,-90.0,-81.0,,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2457.0,2462.0,,,2427.0,,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.8117,,,,-78.0,,-91.0,-80.0,-84.0,-90.0,-84.0,,,-74.0,-89.0,,-82.0,,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.0,,2457.0,2462.0,2412.0,2462.0,2427.0,,,2437.0,5200.0,,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.7938,-60.0,-75.0,,-80.0,-91.0,-92.0,-89.0,,,-84.0,-92.0,,-81.0,-86.0,-86.0,-91.0,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,2412.0,2457.0,2462.0,,,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.8025,-63.0,-75.0,,-76.0,-90.0,-84.0,-85.0,-87.0,-91.0,,-84.0,,-79.0,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,2412.0,2457.0,2462.0,2412.0,2462.0,,2437.0,,2437.0,,5200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.7944,-62.0,-71.0,,-82.0,,-78.0,,,,-84.0,,,-76.0,-86.0,-87.0,-77.0,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2457.0,,,,2427.0,,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.7997,-68.0,-74.0,,-81.0,,-82.0,,-90.0,,-85.0,-92.0,,-71.0,-91.0,-91.0,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2457.0,,2412.0,,2427.0,2437.0,,2437.0,5200.0,5200.0,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.7912,-62.0,-76.0,,-83.0,,,,,-92.0,-81.0,-87.0,,-80.0,-87.0,,-80.0,,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,,,,2462.0,2427.0,2437.0,,2437.0,5200.0,,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.8103,-67.0,-70.0,-92.0,-82.0,-93.0,,-80.0,-90.0,,-83.0,-89.0,,-81.0,,-88.0,,,-87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,2412.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,,5200.0,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.8026,-66.0,-75.0,,-83.0,,-92.0,,-90.0,-91.0,-82.0,-88.0,,-78.0,-93.0,,,,-85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2457.0,,2412.0,2462.0,2427.0,2437.0,,2437.0,5200.0,,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.7774,-68.0,-76.0,-91.0,-83.0,,-93.0,,,,-79.0,-90.0,,-79.0,,-93.0,,,-85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,,,,2427.0,2437.0,,2437.0,,5200.0,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.7942,-67.0,-71.0,,-84.0,,-88.0,,-88.0,,-78.0,-89.0,,-77.0,-90.0,,-81.0,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2457.0,,2412.0,,2427.0,2437.0,,2437.0,5200.0,,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.8064,-58.0,-70.0,,-81.0,,-89.0,-80.0,,,-77.0,-87.0,,-77.0,-91.0,-92.0,-80.0,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2457.0,2462.0,,,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.7812,-58.0,,-91.0,-89.0,-91.0,-89.0,,-90.0,-89.0,-79.0,-88.0,,-77.0,-92.0,-91.0,-80.0,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,2417.0,2452.0,2412.0,2457.0,,2412.0,2462.0,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.8268,-59.0,-74.0,-91.0,-81.0,,-87.0,-81.0,-90.0,,-77.0,-88.0,,-77.0,-90.0,-90.0,-81.0,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.8169,-71.0,,-92.0,-86.0,,,-79.0,-88.0,,-76.0,-78.0,,-75.0,-90.0,-89.0,-81.0,,-87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.7805,-69.0,-78.0,-92.0,-84.0,,-86.0,-84.0,-85.0,,-77.0,,,-76.0,-89.0,-89.0,-84.0,,-87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.8051,-60.0,,,-76.0,,-88.0,-83.0,-84.0,,,,,-76.0,-87.0,-85.0,-82.0,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,2452.0,,2457.0,2462.0,2412.0,,,,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.8336,-64.0,-76.0,,-73.0,,-88.0,-82.0,-84.0,,-82.0,,,-76.0,-88.0,-87.0,-82.0,,-87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2457.0,2462.0,2412.0,,2427.0,,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.7946,-72.0,,-91.0,-86.0,,-81.0,-83.0,-85.0,,-74.0,-90.0,,-74.0,-89.0,-93.0,-87.0,,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.8451,-75.0,-76.0,-86.0,-85.0,,-85.0,,-85.0,,-83.0,-78.0,-91.0,-64.0,,,-77.0,,-85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.0,2437.0,5200.0,2417.0,2452.0,,2457.0,,2412.0,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0
151.7648,-70.0,-86.0,,-83.0,,-88.0,,-83.0,,,-76.0,-90.0,-61.0,-86.0,-90.0,,-92.0,-88.0,,,,-86.0,-89.0,,-88.0,-87.0,-88.0,-88.0,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,2457.0,,2412.0,,,2437.0,2422.0,2437.0,5200.0,5200.0,,2462.0,2437.0,,,,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,,
153.8133,-67.0,-87.0,-85.0,-81.0,,,,-86.0,,-77.0,-77.0,-86.0,-56.0,-83.0,,-76.0,,-84.0,,,,-89.0,-88.0,,-88.0,-89.0,,-89.0,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,,2462.0,,2437.0,,,,5500.0,5500.0,,5500.0,5500.0,,5500.0,,,,,,,,,,,,,,,,,
155.7844,-70.0,-84.0,-77.0,-81.0,,-91.0,-70.0,-78.0,,-75.0,-78.0,-82.0,-59.0,-81.0,-82.0,,-88.0,-80.0,,,,,-89.0,,-89.0,,-88.0,-89.0,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,,2462.0,2437.0,,,,,5500.0,,5500.0,,5500.0,5500.0,,,,,,,,,,,,,,,,,
157.7845,-72.0,-82.0,-76.0,-66.0,,,,-73.0,,-64.0,-68.0,-75.0,-47.0,-78.0,-78.0,-66.0,,-74.0,,,,-90.0,,,,,-90.0,,,,,,,,,,,,,,,,,,-89.0,2437.0,5200.0,2417.0,2452.0,,,,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,5500.0,,,,,5500.0,,,,,,,,,,,,,,,,,,2462.0
159.9567,-71.0,-85.0,,-68.0,,,-65.0,-71.0,,-69.0,-69.0,-75.0,-52.0,-72.0,-71.0,-73.0,-87.0,-71.0,,,,-88.0,-87.0,,-88.0,-89.0,-87.0,-89.0,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,,
161.7992,-73.0,-82.0,,-65.0,,,-64.0,-75.0,,-66.0,-72.0,-82.0,-52.0,-69.0,-69.0,-68.0,-85.0,-69.0,,,,-91.0,,,-90.0,-89.0,-90.0,,,,,,,,,,,,,,,,,,-78.0,2437.0,5200.0,,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,5500.0,,,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,,,2462.0
163.8266,-66.0,-84.0,-61.0,-61.0,,,-64.0,-69.0,,-58.0,,-81.0,-59.0,-71.0,-71.0,-65.0,-84.0,-71.0,-91.0,,-93.0,,-90.0,,,-89.0,,,,,,,,,,-95.0,,,,,,,,,-87.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,2462.0,,5240.0,,5500.0,,,5500.0,,,,,,,,,,2412.0,,,,,,,,,2462.0
165.7854,-80.0,-85.0,-56.0,-61.0,,,-73.0,-61.0,,-63.0,-65.0,-69.0,-58.0,-69.0,-69.0,-74.0,-89.0,-70.0,,,,-89.0,,,,-90.0,-88.0,-87.0,,,,,,,,,,,,,,,,,-87.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,5500.0,,,,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,,2462.0
167.7981,-75.0,-89.0,-64.0,-68.0,,,-67.0,-68.0,,-62.0,-68.0,-70.0,-60.0,-73.0,-72.0,-64.0,-88.0,-74.0,,,-93.0,,,,,,,,,,,,,,,,,,,,,,,,-84.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,5240.0,,,,,,,,,,,,,,,,,,,,,,,,2462.0
169.7949,-76.0,,-53.0,-73.0,,,-81.0,-78.0,,-68.0,-67.0,-64.0,-58.0,-71.0,-71.0,-80.0,-91.0,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.8367,-75.0,-86.0,-57.0,-76.0,,,-78.0,-78.0,,-67.0,-69.0,-72.0,-61.0,-70.0,-71.0,-73.0,-87.0,-79.0,-85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,
173.7855,-84.0,,-58.0,-71.0,,,-75.0,-80.0,,-75.0,-70.0,-70.0,-64.0,-79.0,-80.0,-73.0,,-77.0,-93.0,-93.0,-92.0,,-90.0,,-87.0,-90.0,-90.0,-89.0,,,,,,,,,,,,,,,,,,2437.0,,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,,2437.0,2462.0,5240.0,5240.0,,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,,
175.813,-75.0,-88.0,-67.0,-76.0,,,-70.0,-78.0,,-68.0,-65.0,-65.0,-64.0,-73.0,-73.0,-73.0,-85.0,-74.0,,,,,-86.0,,-88.0,-88.0,-87.0,-86.0,,,,,,,,,,,,,,,,,-93.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,,2462.0
177.7694,,,-64.0,-75.0,,,-75.0,-79.0,,-63.0,-66.0,-70.0,-65.0,-73.0,-72.0,-75.0,-88.0,-78.0,-83.0,,,-86.0,-84.0,,-86.0,-86.0,-84.0,-85.0,,,,,,,,,,,,,,,,,-82.0,,,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,2462.0,,,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,,2462.0
179.9507,-80.0,,-68.0,-86.0,,,-87.0,,,-73.0,-54.0,-65.0,-72.0,-82.0,-83.0,-84.0,-86.0,-82.0,-89.0,-86.0,-85.0,-86.0,-88.0,,-87.0,-86.0,-86.0,-87.0,,,,,,,,,,,,,,-91.0,,-92.0,-86.0,2437.0,,2417.0,2452.0,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,2462.0,5240.0,5240.0,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,2442.0,,5500.0,2462.0
181.9889,,-92.0,-73.0,-83.0,,,-85.0,-85.0,,-87.0,-54.0,-58.0,-76.0,-86.0,-85.0,-85.0,-83.0,,,-93.0,,-87.0,-86.0,-93.0,-88.0,-85.0,-86.0,-84.0,,,-90.0,-91.0,,,,,,,-93.0,,,,,,,,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,,,5240.0,,5500.0,5500.0,2462.0,5500.0,5500.0,5500.0,5500.0,,,2462.0,2462.0,,,,,,,5180.0,,,,,,
185.8734,,-92.0,-69.0,-88.0,,,,-88.0,,-84.0,-56.0,-60.0,-77.0,-89.0,-92.0,-85.0,-89.0,-85.0,-87.0,-89.0,-90.0,-87.0,-86.0,-95.0,-88.0,-88.0,-86.0,-85.0,,,,,,-90.0,,,,,,,,,,,,,5200.0,2417.0,2452.0,,,,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,2462.0,5240.0,5240.0,5500.0,5500.0,2462.0,5500.0,5500.0,5500.0,5500.0,,,,,,2462.0,,,,,,,,,,,
187.8102,-87.0,-93.0,-68.0,,,,-84.0,-90.0,,-85.0,-58.0,-61.0,-80.0,-93.0,,-84.0,-84.0,,-92.0,-92.0,-93.0,-89.0,-90.0,,-89.0,-91.0,-89.0,-90.0,,-93.0,,,,-92.0,,,,,,,,,,,,2437.0,5200.0,2417.0,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,,2462.0,2462.0,,2462.0,5240.0,5240.0,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,,2437.0,,,,2462.0,,,,,,,,,,,
