AppTimestamp(s),ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
137.7472,,,-91.0,,
137.752,,,,-94.0,
137.9485,,,-88.0,,
138.1596,-84.0,,,,
138.2648,,,,,-83.0
138.3901,,,,-92.0,
138.3961,-83.0,,,,
138.7768,,,-90.0,,
138.7916,-87.0,,,,
140.1375,,,,,-83.0
140.2145,,,-88.0,,
140.2258,-91.0,,,,
140.3068,,,,,-85.0
140.4291,,,,-94.0,
140.5069,,,,,-77.0
140.629,,,-89.0,,
140.6328,-86.0,,,,
140.9344,,,,,-81.0
141.3343,,,,,-74.0
141.467,,,-92.0,,
141.6595,,,-87.0,,
141.7408,,,,,-77.0
142.1576,,,,,-71.0
142.2698,,,-82.0,,
142.3888,,,,,-78.0
142.4746,-89.0,,,,
142.477,,,,-91.0,
142.674,-85.0,,,,
142.7679,,,,,-75.0
142.8848,,,-90.0,,
142.9676,,,,,-75.0
144.4299,,,,,-77.0
144.7512,,,-92.0,,
145.5598,-84.0,,,,
145.6354,,,,,-78.0
145.837,,,,,-79.0
145.9535,,,,-95.0,
146.1627,-95.0,,,,
146.1718,,,-89.0,,
146.2409,,,,,-75.0
146.3631,-94.0,,,,
146.3743,,,-92.0,,
146.6167,,,-88.0,,
146.6552,,,,,-77.0
147.9846,-89.0,,,,
148.8429,,,-90.0,,
148.9382,,,,,-74.0
149.0396,,,-90.0,,
149.132,,,,,-74.0
149.2022,-86.0,,,,
149.2442,,,-90.0,,
149.3459,,,,,-73.0
149.4335,-86.0,,,,
149.4522,,,-90.0,,
149.5475,,,,,-80.0
149.66,,,-91.0,,
149.7386,,,,,-81.0
149.8797,,,-89.0,,
150.1765,,,,,-76.0
150.359,,,,,-72.0
150.5644,,,,,-71.0
150.651,-89.0,,,,
150.685,,,-87.0,,
150.7631,,,,,-81.0
150.8577,-88.0,,,,
150.8916,,,-87.0,,
150.9592,,,,,-74.0
151.0842,,,-89.0,,
151.3716,,,,,-71.0
151.4913,,,-87.0,,
152.1385,,,-85.0,,
152.2249,,,,,-83.0
152.2675,-89.0,,,,
152.315,,,-89.0,,
152.5279,,,-89.0,,
152.6281,,,,,-77.0
152.7272,,,-92.0,,
152.9561,,,-86.0,,
153.2389,,,,,-79.0
153.4391,,,,,-78.0
153.4976,-95.0,,,,
153.6418,,,,,-74.0
153.7506,,,-90.0,,
153.845,,,,,-73.0
153.896,-98.0,,,,
154.0618,,,,,-70.0
154.1662,,,-84.0,,
154.3052,-83.0,,,,
154.445,,,,,-77.0
154.5428,-90.0,,,,
154.7999,,,-90.0,,
154.8651,,,,,-72.0
154.9761,,,-88.0,,
155.1928,,,-86.0,,
156.1803,-83.0,,,,
156.7221,,,,,-75.0
156.8201,,,,-97.0,
156.8376,,,-96.0,,
156.9289,,,,,-77.0
157.1363,,,,,-74.0
157.19,-94.0,,,,
157.2297,,,-95.0,,
157.4246,-83.0,,,,
157.448,,,-93.0,,
157.5581,,,,,-78.0
157.5948,-83.0,,,,
157.6484,,,-90.0,,
157.8399,,,-95.0,,
157.9441,,,,,-77.0
158.0321,-92.0,,,,
158.1822,,,,,-77.0
158.2201,-89.0,,,,
158.2699,,,-93.0,,
158.4103,,,,,-81.0
158.4337,-90.0,,,,
158.6321,,,,,-75.0
158.6697,-90.0,,,,
158.7022,,,-87.0,,
159.0011,,,,,-76.0
159.6149,,,,,-70.0
159.701,,,-86.0,,
159.8423,-91.0,,,,
160.4528,,,,,-76.0
160.4716,-93.0,,,,
160.6535,,,,,-76.0
160.6666,-94.0,,,,
160.7145,,,-92.0,,
160.8371,,,,,-78.0
160.8586,-91.0,,,,
160.9276,,,-90.0,,
161.1508,,,-88.0,,
161.254,,,,,-75.0
161.2755,-87.0,,,,
161.3605,,,-88.0,,
161.457,,,,,-75.0
161.4758,-94.0,,,,
161.6722,,,,,-76.0
161.7022,-91.0,,,,
161.8764,,,,,-78.0
161.891,-91.0,,,,
161.9585,,,-89.0,,
162.0807,,,,,-78.0
162.1038,-90.0,,,,
162.1392,,,,-99.0,
162.2848,,,,,-76.0
162.3651,,,-87.0,,
162.4855,,,,,-76.0
162.5037,-89.0,,,,
162.7024,,,,,-75.0
162.8953,,,,,-75.0
162.9878,,,-94.0,,
163.1046,,,,,-77.0
163.1243,-90.0,,,,
163.6123,,,-89.0,,
163.9409,,,,,-75.0
164.138,-91.0,,,,
164.1474,,,,,-75.0
164.3361,,,,,-77.0
164.5566,,,,,-77.0
164.636,,,-90.0,,
164.8409,,,-91.0,,
164.948,-86.0,,,,
164.9556,,,,,-74.0
165.0408,,,-91.0,,
165.1676,-85.0,,,,
165.1789,,,,,-74.0
165.2421,,,-96.0,,
165.3457,-89.0,,,,
165.3764,,,,,-78.0
165.6644,,,-89.0,,
165.75,-88.0,,,,
165.8755,,,-91.0,,
165.9607,-84.0,,,,
165.9778,,,,,-73.0
166.2039,-83.0,,,,
166.2097,,,,,-72.0
166.4282,,,,,-75.0
166.4533,,,,-93.0,
166.6145,-89.0,,,,
166.6198,,,,,-74.0
166.6754,,,,-94.0,
166.7817,-87.0,,,,
166.7941,,,,,-75.0
167.002,-89.0,,,,
167.0101,,,,,-76.0
167.3995,,,,,-72.0
167.5179,,,-92.0,,
168.1313,,,-88.0,,
168.2405,-84.0,,,,
168.3299,,,-95.0,,
168.4274,,,,,-90.0
168.5101,,,-94.0,,
169.0315,-90.0,,,,
169.2453,-90.0,,,,
169.3277,,,-92.0,,
169.4623,-84.0,,,,
169.6552,,,,,-77.0
169.6735,-85.0,,,,
169.8897,,,,,-75.0
169.8964,-85.0,,,,
170.1545,,,,-94.0,
170.1635,,,-93.0,,
170.2635,,,,,-75.0
170.2678,-94.0,,,,
170.3345,,,,-95.0,
170.3416,,,-89.0,,
170.4971,-82.0,,,,
170.5511,,,-91.0,,
170.6824,,,,,-72.0
170.9036,,,,,-78.0
170.9107,-91.0,,,,
171.2875,-86.0,,,,
171.3637,,,-89.0,,
171.4848,-87.0,,,,
171.5828,,,-88.0,,
172.1266,-87.0,,,,
172.1372,,,,,-74.0
172.1883,,,-91.0,,
172.7314,-83.0,,,,
172.8085,,,-87.0,,
172.9309,,,,,-75.0
173.0122,,,-95.0,,
173.1538,-94.0,,,,
173.3609,,,,,-70.0
173.3678,-89.0,,,,
173.4062,,,,-96.0,
173.4134,,,-88.0,,
173.56,,,,,-78.0
173.7926,,,,,-77.0
173.8103,-89.0,,,,
173.9572,,,,,-75.0
173.9681,-92.0,,,,
174.0193,,,-86.0,,
174.6191,,,,-96.0,
174.7919,,,,,-73.0
174.8118,-90.0,,,,
175.0214,,,,,-74.0
175.0277,-86.0,,,,
175.6443,,,,,-72.0
175.6638,-83.0,,,,
175.8099,,,,,-70.0
176.4193,-83.0,,,,
176.64,-88.0,,,,
176.8354,-85.0,,,,
176.8484,,,,,-68.0
177.0337,-82.0,,,,
177.0575,,,,,-85.0
177.2421,-88.0,,,,
177.2593,,,,,-72.0
177.2728,,,,-94.0,
177.458,,,,,-68.0
177.6593,,,,,-71.0
177.8865,,,,,-63.0
178.0763,,,,,-73.0
178.1254,,,-91.0,,
178.2757,,,,,-79.0
178.3303,,,-95.0,,
178.5325,,,-93.0,,
178.8991,,,,,-78.0
179.5138,,,,,-73.0
180.7208,,,,,-70.0
180.7463,-95.0,,,,
181.0217,,,-93.0,,
181.1282,,,,,-64.0
181.3864,,,,,-61.0
181.5362,,,,,-69.0
181.6379,,,-93.0,,
181.9518,,,,,-75.0
182.1861,,,,,-64.0
182.2093,-94.0,,,,
182.4111,,,,,-59.0
182.6206,,,,,-61.0
182.6559,,,-89.0,,
182.7645,,,,,-64.0
182.8411,,,-90.0,,
183.0065,,,,,-69.0
183.0664,,,-91.0,,
183.2642,,,-91.0,,
183.6271,-91.0,,,,
183.7898,,,,,-63.0
183.9965,,,,,-69.0
184.1917,,,,,-81.0
184.2395,-95.0,,,,
184.2758,,,-93.0,,
184.4132,,,,,-63.0
184.4723,,,-97.0,,
184.6188,,,,,-73.0
185.017,,,,,-63.0
185.084,,,-95.0,,
185.2899,,,-93.0,,
185.4208,,,,,-69.0
185.8406,,,,,-65.0
185.8906,-89.0,,,,
186.0579,,,,,-61.0
186.3168,,,-92.0,,
186.4335,,,,,-60.0
186.634,,,,,-68.0
186.698,-95.0,,,,
186.8474,,,,,-63.0
186.9045,-93.0,,,,
187.0675,,,,,-68.0
187.1043,-93.0,,,,
188.1997,,,-89.0,,
188.2965,,,,,-65.0
188.3809,,,-92.0,,
188.4825,,,,,-66.0
188.7067,,,,,-70.0
188.7428,,,,-97.0,
188.9087,,,,,-74.0
188.9901,,,-98.0,,
189.1096,,,,,-64.0
189.3588,,,,,-69.0
189.4134,,,-91.0,,
189.5113,,,,,-69.0
189.7952,-92.0,,,,
190.3306,,,,,-75.0
190.6651,,,-93.0,,
190.7328,,,,,-68.0
190.8271,,,-94.0,,
190.9534,,,,,-66.0
191.337,,,,,-81.0
192.1711,,,,,-69.0
192.6848,,,-94.0,,
192.8862,,,-84.0,,
192.9901,,,,,-65.0
193.4819,-93.0,,,,
193.5001,,,-93.0,,
193.5972,,,,,-64.0
193.7033,,,-92.0,,
194.0095,,,,,-66.0
194.3076,-94.0,,,,
195.0121,,,,,-68.0
195.3099,-86.0,,,,
195.4288,,,,,-67.0
195.6432,,,,,-64.0
195.9361,-91.0,,,,
196.1797,,,,-94.0,
196.1931,,,-90.0,,
196.2659,,,,,-75.0
196.3597,-91.0,,,,
196.4491,,,,,-71.0
196.6503,,,,,-73.0
196.7834,,,,-92.0,
196.793,-87.0,,,,
196.8165,,,-87.0,,
196.8785,,,,,-70.0
196.9687,-87.0,,,,
196.9883,,,-85.0,,
197.1711,-89.0,,,,
197.1945,,,-95.0,,
197.2772,,,,,-75.0
197.373,,,,-97.0,
197.3905,-81.0,,,,
197.4652,,,,,-71.0
197.5711,-90.0,,,,
197.705,,,,,-69.0
197.7872,-86.0,,,,
197.8886,,,,,-66.0
197.9889,-78.0,,,,
198.103,,,,,-67.0
198.2231,,,-93.0,,
198.2855,,,,,-72.0
198.514,,,,,-77.0
198.6039,-80.0,,,,
198.6372,,,-96.0,,
198.6892,,,,,-72.0
198.8165,-79.0,,,,
198.8428,,,-91.0,,
198.8964,,,,,-82.0
199.0348,-87.0,,,,
199.1127,,,,,-81.0
200.2775,-94.0,,,,
200.3698,,,,,-81.0
200.5598,,,,,-72.0
200.6663,,,-96.0,,
200.7615,,,,,-77.0
200.9141,-84.0,,,,
201.0753,,,,-97.0,
201.1073,-93.0,,,,
201.1864,,,,,-80.0
201.2772,,,,-95.0,
201.3072,-93.0,,,,
201.3874,,,,,-81.0
201.4986,-88.0,,,,
201.7076,,,-96.0,,
201.7952,,,,,-74.0
201.9139,-86.0,,,,
202.1232,,,,-92.0,
202.1341,,,-87.0,,
202.1596,-89.0,,,,
202.2043,,,,,-83.0
202.6605,,,,,-87.0
202.745,-85.0,,,,
202.8537,,,,,-79.0
202.9138,,,,-93.0,
202.9508,-94.0,,,,
203.1653,-86.0,,,,
203.4434,,,,,-78.0
204.1526,,,,-93.0,
204.1599,,,-89.0,,
204.175,-88.0,,,,
204.2875,,,,,-88.0
204.4404,-85.0,,,,
204.6671,,,,,-81.0
205.1778,,,-87.0,,
205.4204,,,-95.0,,
205.4278,-87.0,,,,
205.4895,,,,,-81.0
206.6582,,,,-95.0,
206.7246,,,,,-86.0
207.1458,,,,,-80.0
207.6624,,,-89.0,,
208.4003,,,,,-83.0
208.5876,,,,,-85.0
208.7882,,,,,-88.0
208.8793,,,,-97.0,
208.9646,,,,,-91.0
209.298,,,,-91.0,
209.5095,-96.0,,,,
209.5334,,,,-93.0,
209.5823,,,,,-78.0
209.799,,,,,-76.0
210.0045,,,,,-77.0
210.4028,,,,,-89.0
210.639,,,,,-83.0
210.8199,,,,,-95.0
210.945,-97.0,,,,
211.0233,,,,,-87.0
211.1567,,,,-92.0,
211.4371,,,,,-88.0
212.1997,,,-96.0,,
212.2077,,,,-92.0,
212.6075,,,,-88.0,
212.6834,,,,,-86.0
212.7889,,,,-85.0,
212.8773,,,,,-88.0
213.2795,,,,,-84.0
213.3897,,,,-88.0,
213.4799,,,,,-83.0
213.6917,,,,,-84.0
213.901,,,,,-85.0
214.007,,,,-87.0,
214.0923,,,,,-81.0
214.3073,,,,,-82.0
214.4411,,,,-92.0,
214.5191,,,,,-90.0
214.8289,,,,-91.0,
214.9244,,,,,-85.0
215.0425,,,,-89.0,
215.1188,,,,,-90.0
215.4621,,,,-85.0,
216.0981,,,,-90.0,
216.379,,,,,-90.0
216.4676,,,,-92.0,
216.6781,,,,-91.0,
216.7791,,,,,-87.0
216.8898,,,,-87.0,
216.9689,,,,,-86.0
217.2844,,,,-88.0,
217.3922,,,,,-86.0
217.6134,,,,,-92.0
218.0041,,,,,-93.0
218.0859,,,,-93.0,
218.2137,,,,,-86.0
218.4471,,,,,-95.0
218.4919,,,,-84.0,
218.6213,,,,,-87.0
218.7225,,,,-88.0,
218.9021,,,,-91.0,
219.035,,,,,-90.0
219.3334,,,,-90.0,
219.4561,,,,,-81.0
220.1132,,,,,-85.0
220.1531,,,,-89.0,
220.307,,,,,-89.0
220.3537,,,,-90.0,
220.4687,,,,,-92.0
220.8865,,,,,-86.0
220.9742,,,,-86.0,
221.0972,,,,,-92.0
221.1802,-100.0,,,,
221.3173,,,,,-88.0
221.3809,,,,-91.0,
221.4947,,,,,-80.0
221.6127,,,,-89.0,
221.7195,,,,,-83.0
221.782,,,,-94.0,
221.9983,-94.0,,,,
222.1223,,,,,-81.0
222.2055,,,,-92.0,
222.317,,,,,-88.0
222.4168,,,,-86.0,
222.4345,-93.0,,,,
222.5185,,,,,-88.0
222.9208,,,,,-81.0
223.0313,,,,-90.0,
223.1351,,,,,-81.0
223.3413,,,,,-79.0
223.6497,,,,-84.0,
223.9644,,,,,-79.0
224.4957,,,-94.0,,
224.5572,,,,,-75.0
224.6658,,,,-89.0,
224.7645,,,,,-79.0
224.8779,,,,-90.0,
224.9933,,,,,-82.0
225.1013,,,,-95.0,
225.4199,,,,,-77.0
225.7984,,,,,-76.0
225.9047,,,,-94.0,
226.0267,,,,,-84.0
226.1033,,,,-97.0,
226.2254,,,,,-81.0
226.401,,,,,-91.0
226.6163,,,,,-85.0
226.8184,,,,,-86.0
226.9396,-87.0,,,,
227.2079,,,,,-90.0
227.3115,,,,-93.0,
227.9551,-94.0,,,,
228.1406,,,,-96.0,
228.1596,-91.0,,,,
228.2428,,,,,-75.0
228.379,-91.0,,,,
228.441,,,,,-71.0
228.6723,,,,,-73.0
229.0064,-94.0,,,,
229.0224,,,-90.0,,
229.0872,,,,,-91.0
229.1993,,,-89.0,,
229.2646,,,,,-75.0
229.4489,,,-90.0,,
229.5019,,,,,-75.0
229.6096,,,-92.0,,
229.6858,,,,,-79.0
229.8911,,,,,-70.0
230.2112,-92.0,,,,
230.3039,,,,,-74.0
230.3888,,,,-96.0,
230.4106,-87.0,,,,
230.4893,,,,,-79.0
230.7141,,,,,-83.0
231.3168,,,,,-83.0
232.3435,,,,,-78.0
232.4794,-87.0,,,,
232.4832,,,-91.0,,
232.5581,,,,,-73.0
232.6867,,,-93.0,,
232.7648,,,,,-75.0
232.8816,,,-88.0,,
232.9659,,,,,-78.0
233.4838,-86.0,,,,
233.4891,,,-91.0,,
233.6814,,,,-93.0,
233.7025,-87.0,,,,
233.7133,,,-98.0,,
233.7676,,,,,-81.0
233.9119,-84.0,,,,
233.922,,,-86.0,,
233.9791,,,,,-92.0
234.1167,-88.0,,,,
234.1884,,,,,-83.0
234.8258,,,,,-78.0
234.9923,,,,,-83.0
236.5509,-79.0,,,,
236.6673,,,,,-88.0
236.7404,,,,-89.0,
236.7583,-84.0,,,,
236.768,,,-89.0,,
237.0038,-92.0,,,,
237.0109,,,-82.0,,
237.0601,,,,,-84.0
237.1393,,,,-93.0,
237.1863,-91.0,,,,
237.1922,,,-86.0,,
237.7034,,,,,-81.0
237.8021,-80.0,,,,
237.8096,,,-88.0,,
238.1798,,,,-92.0,
238.2452,-89.0,,,,
238.2567,,,-83.0,,
238.3131,,,,,-77.0
238.5118,,,,,-86.0
238.6255,-87.0,,,,
238.7069,,,,,-79.0
238.8367,-85.0,,,,
239.0215,,,-85.0,,
239.3875,,,,-86.0,
239.4431,,,-86.0,,
239.9427,,,,,-84.0
240.0044,,,,-87.0,
240.043,,,-87.0,,
240.0707,-86.0,,,,
240.2421,,,-90.0,,
240.2509,-89.0,,,,
240.3362,,,,,-81.0
240.4511,,,-86.0,,
240.4566,-95.0,,,,
240.5375,,,,,-80.0
240.6758,-91.0,,,,
240.7412,,,,,-81.0
240.8101,,,,-89.0,
240.8881,,,-89.0,,
241.0399,,,,-94.0,
241.0635,,,-81.0,,
241.2885,-91.0,,,,
241.2942,,,-79.0,,
241.3732,,,,,-85.0
241.4675,-91.0,,,,
241.4767,,,-81.0,,
241.5673,,,,,-87.0
241.6341,,,,-90.0,
241.8964,,,-83.0,,
241.9779,,,,,-86.0
242.0641,,,,-91.0,
242.1145,,,-79.0,,
242.1972,,-95.0,,,
242.2405,,,,-94.0,
242.3259,-79.0,,,,
242.3447,,,-86.0,,
242.4542,,,,-87.0,
242.5082,,,-87.0,,
242.594,,,,,-83.0
242.666,,,,-91.0,
242.9236,-78.0,,,,
242.937,,,-86.0,,
243.0084,,,,,-82.0
243.0642,,,,-79.0,
243.1406,,,-93.0,,
243.3476,,,-83.0,,
244.0851,,,,-86.0,
244.1397,,,-80.0,,
244.3163,,,,-89.0,
244.3353,-79.0,,,,
244.5495,-86.0,,,,
244.6494,,-96.0,,,
244.743,-79.0,,,,
244.8882,,,,,-93.0
244.9073,,,,-83.0,
245.1134,,,,-84.0,
245.2771,,,,,-93.0
245.3165,,,,-82.0,
245.3454,-79.0,,,,
245.3803,,,-85.0,,
245.575,-81.0,,,,
245.6727,,-95.0,,,
245.7838,,,-81.0,,
245.8864,,,,,-86.0
245.93,,,,-74.0,
245.9864,,,-84.0,,
246.1427,,,,-75.0,
246.1717,-95.0,,,,
246.1856,,,-95.0,,
246.2873,,,,,-95.0
246.3463,,,,-90.0,
246.4124,-90.0,,,,
246.4419,,,-84.0,,
246.5326,,,,-79.0,
246.6457,-87.0,,,,
246.6909,,,,,-88.0
246.757,,,,-78.0,
246.797,-83.0,,,,
246.9212,,,,,-93.0
247.006,,,-88.0,,
247.1995,-86.0,,,,
247.5653,,,,-89.0,
