AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:24,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:89,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:18,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:22,wifi_rssi_20:23:00:00:01:23,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:39,wifi_rssi_20:23:00:00:01:51,wifi_rssi_20:23:00:00:01:58,wifi_rssi_20:23:00:00:01:59,wifi_rssi_20:23:00:00:01:64,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:72,wifi_rssi_20:23:00:00:01:73,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:75,wifi_rssi_20:23:00:00:01:76,wifi_rssi_20:23:00:00:01:77,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_rssi_20:23:00:00:01:84,wifi_rssi_20:23:00:00:01:86,wifi_rssi_20:23:00:00:01:87,wifi_rssi_20:23:00:00:01:88,wifi_rssi_20:23:00:00:01:91,wifi_rssi_20:23:00:00:01:96,wifi_rssi_20:23:00:00:02:09,wifi_rssi_20:23:00:00:02:10,wifi_rssi_20:23:00:00:02:11,wifi_rssi_20:23:00:00:02:54,wifi_rssi_20:23:00:00:03:08,wifi_rssi_20:23:00:00:03:39,wifi_rssi_20:23:00:00:03:40,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:24,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:89,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:18,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:22,wifi_freq_20:23:00:00:01:23,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:39,wifi_freq_20:23:00:00:01:51,wifi_freq_20:23:00:00:01:58,wifi_freq_20:23:00:00:01:59,wifi_freq_20:23:00:00:01:64,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:72,wifi_freq_20:23:00:00:01:73,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:75,wifi_freq_20:23:00:00:01:76,wifi_freq_20:23:00:00:01:77,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82,wifi_freq_20:23:00:00:01:84,wifi_freq_20:23:00:00:01:86,wifi_freq_20:23:00:00:01:87,wifi_freq_20:23:00:00:01:88,wifi_freq_20:23:00:00:01:91,wifi_freq_20:23:00:00:01:96,wifi_freq_20:23:00:00:02:09,wifi_freq_20:23:00:00:02:10,wifi_freq_20:23:00:00:02:11,wifi_freq_20:23:00:00:02:54,wifi_freq_20:23:00:00:03:08,wifi_freq_20:23:00:00:03:39,wifi_freq_20:23:00:00:03:40
150.5666,-62.0,-63.0,-67.0,-68.0,,,-91.0,-71.0,-76.0,,,-69.0,-75.0,-50.0,-79.0,-79.0,-72.0,-88.0,,-55.0,,,,,,,,,,,,,,,,,,,,-86.0,,,,-85.0,,,,,,,,,,,-84.0,,,,2437.0,5200.0,2417.0,2452.0,,,2457.0,2462.0,2412.0,,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,5500.0,,,,2462.0,,,,,,,,,,,5500.0,,,
154.5835,-57.0,-66.0,-63.0,-68.0,,,,-65.0,,,-63.0,-66.0,-75.0,-49.0,-80.0,-80.0,-66.0,-88.0,,-56.0,,,,,,,,,,,,,,,,,-81.0,,,,,,,-81.0,-81.0,,,,,,,,,,-88.0,,,,2437.0,5200.0,2417.0,2452.0,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,2462.0,,,,,,,2462.0,2462.0,,,,,,,,,,5500.0,,,
158.6401,-62.0,-73.0,-66.0,-72.0,,,-88.0,-67.0,-76.0,-92.0,-70.0,-70.0,-74.0,-51.0,-80.0,-80.0,-68.0,-85.0,,-55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2457.0,2462.0,2412.0,2462.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.5662,-62.0,-68.0,-66.0,-72.0,,,,-66.0,-76.0,-90.0,-66.0,-69.0,-75.0,-51.0,-78.0,-78.0,-68.0,-85.0,,-50.0,,,,,,,,,,,,,,,,,,,,,,,,,-91.0,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,,2462.0,2412.0,2462.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,
166.6353,-58.0,-68.0,-66.0,-74.0,,,,-66.0,-77.0,,-64.0,-69.0,-78.0,-50.0,-76.0,-76.0,-67.0,-85.0,,-49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.5625,-58.0,-64.0,-66.0,-71.0,,,,-72.0,-75.0,,-67.0,-68.0,-78.0,-50.0,-76.0,-77.0,-74.0,,-91.0,-52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,,,,2437.0,5200.0,2417.0,2452.0,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2452.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500.0,,,
174.5662,-60.0,-68.0,-62.0,-71.0,,,,-72.0,-75.0,,-67.0,-75.0,-78.0,-51.0,-77.0,-77.0,-73.0,-86.0,,-51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.0,,,,2437.0,5200.0,2417.0,2452.0,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500.0,,,
178.5652,,-73.0,-60.0,-70.0,,,,-68.0,,,-71.0,-73.0,-76.0,-50.0,-81.0,-81.0,-67.0,-89.0,,-53.0,,,,,,,,,,,,,,,,,-83.0,,,,,,,-83.0,-85.0,,,,,,,,,,-85.0,,,,,5200.0,2417.0,2452.0,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,2462.0,,,,,,,2462.0,2462.0,,,,,,,,,,5500.0,,,
182.5651,-68.0,-76.0,-72.0,-76.0,,,,-76.0,-85.0,-92.0,-76.0,-73.0,-71.0,-56.0,,,-75.0,-87.0,,-54.0,,,,,,,,,,,,,,,,,-83.0,,,-81.0,,,,-83.0,-83.0,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,,2462.0,2412.0,2462.0,2427.0,2437.0,2422.0,2437.0,,,2462.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,2462.0,,,5500.0,,,,2462.0,2462.0,,,,,,,,,,,,,
186.5707,-65.0,,-80.0,-76.0,,,-89.0,-74.0,-82.0,,-76.0,-76.0,-75.0,-59.0,-89.0,,,,,-59.0,,,,,,,,,,,,,,,,-89.0,,,,-83.0,,,,,-83.0,,,,,,,,,,,,,,2437.0,,2417.0,2452.0,,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,,,,,2437.0,,,,,,,,,,,,,,,,2412.0,,,,5500.0,,,,,2462.0,,,,,,,,,,,,,
190.6087,-63.0,-76.0,-74.0,-76.0,,,,-74.0,-81.0,,-74.0,-74.0,-82.0,-58.0,-88.0,-88.0,,-88.0,,-60.0,,,,,,,,,,,,,,,,,-73.0,,,-84.0,,,,-74.0,-75.0,-86.0,,,,,-84.0,-91.0,,-91.0,,,,,2437.0,5200.0,2417.0,2452.0,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,,2462.0,,2437.0,,,,,,,,,,,,,,,,,2462.0,,,5500.0,,,,2462.0,2462.0,2412.0,,,,,2412.0,2442.0,,2442.0,,,,
194.5669,-62.0,,-77.0,-75.0,,,,-76.0,-80.0,,-72.0,-77.0,-81.0,-58.0,,-87.0,-79.0,,,-62.0,,,,,,,,,,,,,,,,,,,,-83.0,,,-93.0,,,-85.0,,-85.0,,,-87.0,,,-89.0,-92.0,-91.0,,,2437.0,,2417.0,2452.0,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,,5220.0,2462.0,,,2437.0,,,,,,,,,,,,,,,,,,,,5500.0,,,5180.0,,,2412.0,,5540.0,,,2412.0,,,2442.0,5500.0,5180.0,,
198.558,,,-73.0,-73.0,,,,-73.0,,,-72.0,-68.0,-77.0,-58.0,-85.0,-84.0,,,,-62.0,,,,,,,,,,,,,,,,,-88.0,,,-83.0,,,,-87.0,-82.0,-87.0,,,,,-86.0,,,,-84.0,,,,,,2417.0,2452.0,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,,,,2437.0,,,,,,,,,,,,,,,,,2462.0,,,5500.0,,,,2462.0,2462.0,2412.0,,,,,2412.0,,,,5500.0,,,
202.61,-59.0,-69.0,-67.0,-68.0,,,,-69.0,-75.0,-90.0,-68.0,-68.0,-74.0,-54.0,-83.0,-84.0,-70.0,,-89.0,-56.0,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,,2462.0,2412.0,2462.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2452.0,2437.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206.5991,-58.0,-68.0,-67.0,-71.0,,,-85.0,-67.0,-73.0,,-61.0,-68.0,-75.0,-54.0,-80.0,-81.0,-66.0,-85.0,-89.0,-56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2452.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210.6151,-58.0,-60.0,-72.0,-71.0,,,,,,,-69.0,-72.0,-75.0,-50.0,-87.0,-85.0,-69.0,-87.0,,-60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,,,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214.5622,-49.0,-57.0,,,,-86.0,-87.0,,,,,-72.0,,-54.0,-86.0,-85.0,-73.0,-88.0,,-60.0,,,,,,,,,,,,,,,,,,,,-86.0,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,,,2412.0,2457.0,,,,,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,5500.0,,,,,,,,,,,,,,,,,,
218.5627,-53.0,-57.0,-82.0,-79.0,,,-83.0,,-85.0,-76.0,-82.0,,,-62.0,-91.0,,,,,-68.0,,,,,,,,,,,,,,,,,-93.0,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2457.0,,2412.0,2462.0,2427.0,,,2437.0,5220.0,,,,,2437.0,,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,,,,,,,
222.5449,-46.0,-61.0,,,,,-81.0,-79.0,-85.0,,-78.0,,,-61.0,,,-79.0,,-92.0,-72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,,,,,2457.0,2462.0,2412.0,,2427.0,,,2437.0,,,2462.0,,2452.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226.5703,-51.0,-61.0,-73.0,,,,-85.0,-79.0,-84.0,-84.0,,,,-57.0,,,-75.0,,,-62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,,,,2457.0,2462.0,2412.0,2462.0,,,,2437.0,,,2462.0,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230.5622,-51.0,-68.0,-69.0,-76.0,,,,,-83.0,-84.0,-66.0,-73.0,,-49.0,-84.0,-85.0,-72.0,-89.0,,-58.0,,,,,,,,,,,,,,,,,-84.0,,,,,,,,-86.0,,,,,,,,,,-85.0,,,,2437.0,5200.0,2417.0,2452.0,,,,,2412.0,2462.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,2462.0,,,,,,,,2462.0,,,,,,,,,,5500.0,,,
234.5786,-55.0,-66.0,-60.0,,,,,-65.0,-75.0,,-65.0,-73.0,,-49.0,-78.0,-78.0,-67.0,-81.0,,-60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.0,,,,2437.0,5200.0,2417.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500.0,,,
238.5782,,-67.0,-56.0,-67.0,,,,-63.0,-70.0,,-63.0,-67.0,,-45.0,-74.0,-74.0,-62.0,-83.0,,-61.0,-87.0,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.0,2417.0,2452.0,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,2462.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.6065,-62.0,-74.0,-58.0,-59.0,,,,-62.0,-66.0,,-56.0,-59.0,-70.0,-44.0,-74.0,-73.0,-62.0,-83.0,,-61.0,,,-83.0,-84.0,,-83.0,-84.0,-84.0,,,-83.0,-90.0,,,,,,-90.0,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,5500.0,5500.0,,5500.0,5500.0,5500.0,,,5500.0,2412.0,,,,,,5260.0,,,,,,,,,,,,,,,,,,,,
246.594,,-76.0,-54.0,-57.0,,,,-56.0,-64.0,,-52.0,-57.0,-65.0,-45.0,-67.0,-67.0,-56.0,-77.0,,-65.0,,,-89.0,,,-89.0,-84.0,-84.0,-91.0,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.0,2417.0,2452.0,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,5500.0,,,5500.0,5500.0,5500.0,5320.0,5320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
