AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:10,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:12,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:18,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:35,wifi_rssi_20:23:00:00:01:38,wifi_rssi_20:23:00:00:01:39,wifi_rssi_20:23:00:00:01:45,wifi_rssi_20:23:00:00:01:47,wifi_rssi_20:23:00:00:01:51,wifi_rssi_20:23:00:00:01:54,wifi_rssi_20:23:00:00:01:55,wifi_rssi_20:23:00:00:01:58,wifi_rssi_20:23:00:00:01:59,wifi_rssi_20:23:00:00:01:60,wifi_rssi_20:23:00:00:01:64,wifi_rssi_20:23:00:00:01:66,wifi_rssi_20:23:00:00:01:68,wifi_rssi_20:23:00:00:01:70,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_rssi_20:23:00:00:01:83,wifi_rssi_20:23:00:00:02:09,wifi_rssi_20:23:00:00:02:54,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:10,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:12,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:18,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:35,wifi_freq_20:23:00:00:01:38,wifi_freq_20:23:00:00:01:39,wifi_freq_20:23:00:00:01:45,wifi_freq_20:23:00:00:01:47,wifi_freq_20:23:00:00:01:51,wifi_freq_20:23:00:00:01:54,wifi_freq_20:23:00:00:01:55,wifi_freq_20:23:00:00:01:58,wifi_freq_20:23:00:00:01:59,wifi_freq_20:23:00:00:01:60,wifi_freq_20:23:00:00:01:64,wifi_freq_20:23:00:00:01:66,wifi_freq_20:23:00:00:01:68,wifi_freq_20:23:00:00:01:70,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82,wifi_freq_20:23:00:00:01:83,wifi_freq_20:23:00:00:02:09,wifi_freq_20:23:00:00:02:54,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:25
146.5792,-54.0,-66.0,,-73.0,,-66.0,,-75.0,-77.0,-75.0,-79.0,,-66.0,-78.0,-79.0,-73.0,,-78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.0,,2437.0,5200.0,,2452.0,,2457.0,,2412.0,2462.0,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,
150.5773,-52.0,-66.0,-77.0,-69.0,,-72.0,-74.0,,,-68.0,-83.0,,-59.0,-78.0,-79.0,-71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.0,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,,,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,
154.5782,-57.0,,-81.0,-74.0,,-73.0,,,,-72.0,,-84.0,-67.0,,,,,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.0,,2437.0,,2417.0,2452.0,,2457.0,,,,2427.0,,2422.0,2437.0,,,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,
158.5744,-65.0,-84.0,,-76.0,,-81.0,-75.0,-80.0,,-72.0,-75.0,-83.0,-62.0,-85.0,-85.0,-75.0,-87.0,-80.0,,,,,,-92.0,,-86.0,,-85.0,,,,,,,,,,,,,,,,,,,,,,,,-79.0,,2437.0,5200.0,,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,5500.0,,5500.0,,5500.0,,,,,,,,,,,,,,,,,,,,,,,,2462.0,
162.5814,-67.0,,-70.0,-68.0,,-89.0,-67.0,-73.0,,-70.0,-68.0,-82.0,-45.0,-77.0,-77.0,-67.0,-79.0,-77.0,,,,,-85.0,-88.0,,-86.0,-87.0,-89.0,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,,,,,,,,,
166.5612,-67.0,-78.0,-62.0,-60.0,,,-57.0,-64.0,,-63.0,-67.0,-69.0,-49.0,-71.0,-71.0,-60.0,-79.0,-74.0,,,,,,,,,-88.0,,,,,,,,,,,,,,-91.0,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,,,,5500.0,,,,,,,,,,,,,,2412.0,,,,,,,,,,,,
170.5843,-63.0,-78.0,-59.0,-58.0,,-90.0,-57.0,-63.0,,-61.0,-62.0,-73.0,-47.0,-65.0,-65.0,-58.0,-73.0,-67.0,,,,,,,,-90.0,-91.0,-92.0,,,,,-91.0,,,,,,,,,,,,,,,,,,,-86.0,-76.0,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,,,5500.0,5500.0,5500.0,,,,,2462.0,,,,,,,,,,,,,,,,,,,2462.0,2437.0
174.5595,-71.0,-82.0,-50.0,-56.0,,,-53.0,-66.0,,-54.0,-60.0,-64.0,-51.0,-61.0,-61.0,-54.0,-71.0,-71.0,,,,,-84.0,-85.0,,-86.0,-85.0,-86.0,-86.0,,,,-89.0,,-87.0,,,,,,,,,,-86.0,,-85.0,-86.0,,,,,-75.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,2462.0,,2412.0,,,,,,,,,,2462.0,,2462.0,2462.0,,,,,2437.0
178.5608,-73.0,-82.0,-50.0,-64.0,,,-57.0,-66.0,,-57.0,-56.0,-61.0,-51.0,-62.0,-62.0,-57.0,-79.0,-68.0,-88.0,,,,-88.0,-85.0,,-85.0,,-85.0,-85.0,,,,,-90.0,,,,,,,,,,,-88.0,,-89.0,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,2462.0,,,,5500.0,5500.0,,5500.0,,5500.0,5500.0,,,,,2462.0,,,,,,,,,,,2462.0,,2462.0,,,,,,
182.5794,-71.0,-86.0,-52.0,-57.0,,,-61.0,-71.0,,-62.0,-60.0,-57.0,-51.0,-68.0,-69.0,-65.0,-79.0,-73.0,,,-86.0,,,-90.0,,-91.0,,-90.0,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,5240.0,,,5500.0,,5500.0,,5500.0,5500.0,,,,,,,,,,,,,,,,,,,,,,,,
186.5751,-68.0,-82.0,-52.0,-71.0,,-87.0,-64.0,-68.0,,-61.0,-61.0,-59.0,-57.0,-74.0,-73.0,-63.0,-76.0,-69.0,,,-88.0,,-85.0,-85.0,,-85.0,-83.0,-86.0,-85.0,,,,,,-84.0,,,,,,,,,,,,,,,,,,-84.0,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,5240.0,,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,,,2412.0,,,,,,,,,,,,,,,,,,2437.0
190.5995,-75.0,-89.0,-63.0,-74.0,,,-69.0,-69.0,,-69.0,-53.0,-65.0,-64.0,-84.0,-85.0,-71.0,-69.0,-73.0,-79.0,,-86.0,-83.0,-84.0,-81.0,,-84.0,-83.0,-83.0,-82.0,,-89.0,,,,-84.0,,,,,,,,,,,,,-86.0,,,,,-84.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,2462.0,,5240.0,5240.0,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,,2437.0,,,,2412.0,,,,,,,,,,,,,2462.0,,,,,2437.0
194.5923,,,-62.0,-70.0,,,-72.0,,,-70.0,-45.0,-56.0,-65.0,,,,-73.0,-78.0,-76.0,,-88.0,-86.0,-84.0,-81.0,,-84.0,-84.0,-83.0,-83.0,-83.0,,,-83.0,-84.0,,,,-79.0,-82.0,-82.0,,,,,,,,,,,-85.0,,,,,2417.0,2452.0,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,,,,2462.0,2437.0,2462.0,,5240.0,5240.0,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,2412.0,,,2462.0,2462.0,,,,2462.0,2412.0,2412.0,,,,,,,,,,,5500.0,,
198.5771,,,-63.0,-70.0,,,-74.0,,,-78.0,-45.0,-56.0,-69.0,-87.0,-86.0,-76.0,-74.0,,-80.0,,-86.0,-86.0,-81.0,-82.0,,-81.0,-81.0,-83.0,-82.0,,,,-83.0,-85.0,,,,-81.0,-86.0,-86.0,,-87.0,,,,-86.0,,,,,,,-84.0,,,2417.0,2452.0,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,,2462.0,,5240.0,5240.0,5500.0,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,2462.0,2462.0,,,,2462.0,2412.0,2412.0,,5240.0,,,,5500.0,,,,,,,2437.0
