AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
127.3217,,,,-78.0,,
127.3467,,,-91.0,,,
127.3696,,,,,-86.0,
127.3748,,,,,,-94.0
127.4196,,-80.0,,,,
127.5406,,,,-74.0,,
127.5595,,,,,-91.0,
127.568,,,,,,-93.0
127.8661,,-75.0,,,,
127.9747,,,-93.0,,,
127.9899,,,,,,-89.0
128.0547,,-79.0,,,,
128.1704,,,,,-93.0,
128.2534,,-90.0,,,,
128.3624,,,,-79.0,,
128.3764,,,,,-97.0,
128.5712,,,-90.0,,,
128.5771,,,,,-89.0,
128.5937,,,,,,-94.0
128.8126,,,,,,-88.0
128.9966,,,-95.0,,,
129.0056,,,,,,-95.0
129.0911,,-84.0,,,,
129.1758,,,,-72.0,,
129.1932,,,,,-90.0,
129.1986,,,,,,-94.0
129.4107,,,-94.0,,,
129.4193,,,,,-93.0,
129.6194,,,,,,-97.0
129.81,,,,,-89.0,
129.8259,,,,,,-88.0
129.8904,,-80.0,,,,
129.9856,,,,-71.0,,
130.0037,,,-94.0,,,
130.1262,,-82.0,,,,
130.7265,,-75.0,,,,
131.3282,,-83.0,,,,
131.4097,,,,-80.0,,
131.4334,,,-95.0,,,
131.5635,,-86.0,,,,
131.6395,,,,-79.0,,
131.7569,,-76.0,,,,
132.1623,,-75.0,,,,
132.2808,,,,-77.0,,
132.296,,,,,-95.0,
132.3821,,-77.0,,,,
132.4999,,,-90.0,,,
132.592,,-85.0,,,,
132.9111,,,,,,-91.0
133.0587,,,,-71.0,,
133.1046,,,,,,-87.0
133.2019,,-91.0,,,,
133.264,,,,-74.0,,
133.2776,,,-94.0,,,
133.3881,,-81.0,,,,
133.489,,,,-91.0,,
133.5042,,,-95.0,,,
133.5182,,,,,-94.0,
133.5862,-97.0,,,,,
133.6798,,,,-83.0,,
133.8099,,-76.0,,,,
134.1397,,,,,,-91.0
135.938,,,-91.0,,,
136.0316,-92.0,,,,,
136.0845,,-77.0,,,,
136.1391,,,,-75.0,,
136.1553,,,-92.0,,,
136.2425,-94.0,,,,,
136.4605,,-83.0,,,,
136.6637,,-80.0,,,,
136.7468,,,,-75.0,,
136.7631,,,,,-96.0,
136.7665,,,-93.0,,,
136.8736,,-87.0,,,,
137.1692,,,-93.0,,,
137.4922,,-77.0,,,,
137.553,,,,-80.0,,
137.5763,,,-93.0,,,
137.7587,,,,-79.0,,
137.7868,,,-94.0,,,
137.9747,,,,-75.0,,
138.1229,,-71.0,,,,
138.2008,,,-91.0,,,
138.3927,,,-94.0,,,
139.1012,-97.0,,,,,
139.1628,,-81.0,,,,
139.2605,,,-91.0,,,
139.3018,,,,,,-98.0
139.382,,,,-83.0,,
139.8115,,,,-75.0,,
139.8508,,,-94.0,,,
140.1696,,-74.0,,,,
140.2049,,,,-72.0,,
140.2691,,,,,,-93.0
140.3571,-95.0,,,,,
140.371,,-69.0,,,,
140.4098,,,,-82.0,,
140.4561,,,-95.0,,,
140.6304,,,,-77.0,,
140.7384,-97.0,,,,,
141.2396,,,,-77.0,,
141.6658,,,,-70.0,,
141.7215,,,-93.0,,,
141.8604,,,,-75.0,,
142.1135,,,,,,-93.0
142.2702,,,,-67.0,,
142.4743,,,,-69.0,,
142.7147,,,-95.0,,,
143.8253,-97.0,,,,,
143.9022,,,,-94.0,,
144.0567,,-78.0,,,,
144.2088,-93.0,,,,,
144.7782,,,-96.0,,,
144.936,,,,-77.0,,
145.1333,,,,-81.0,,
145.3271,,-83.0,,,,
145.3575,,,,-86.0,,
145.558,,,,-72.0,,
145.5947,,,-95.0,,,
145.7328,,-70.0,,,,
145.7571,,,,-78.0,,
145.9301,,-70.0,,,,
145.9695,,,,-87.0,,
146.7793,,,,-83.0,,
146.9465,,-69.0,,,,
147.3853,,-76.0,,,,
147.3947,,,,-82.0,,
147.5768,,-71.0,,,,
147.6201,,,,-81.0,,
147.7875,,-81.0,,,,
147.8515,,,-93.0,,,
