AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:02,wifi_rssi_20:23:00:00:00:03,wifi_rssi_20:23:00:00:00:04,wifi_rssi_20:23:00:00:00:05,wifi_rssi_20:23:00:00:00:06,wifi_rssi_20:23:00:00:00:07,wifi_rssi_20:23:00:00:00:08,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:10,wifi_rssi_20:23:00:00:00:11,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:13,wifi_rssi_20:23:00:00:00:14,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:16,wifi_rssi_20:23:00:00:00:17,wifi_rssi_20:23:00:00:00:19,wifi_rssi_20:23:00:00:00:21,wifi_rssi_20:23:00:00:00:22,wifi_rssi_20:23:00:00:00:23,wifi_rssi_20:23:00:00:00:24,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:26,wifi_rssi_20:23:00:00:00:27,wifi_rssi_20:23:00:00:00:28,wifi_rssi_20:23:00:00:00:30,wifi_rssi_20:23:00:00:00:34,wifi_rssi_20:23:00:00:00:37,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:42,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:48,wifi_rssi_20:23:00:00:00:51,wifi_rssi_20:23:00:00:00:52,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:57,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:68,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:89,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:00:91,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:25,wifi_rssi_20:23:00:00:03:34,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:02,wifi_freq_20:23:00:00:00:03,wifi_freq_20:23:00:00:00:04,wifi_freq_20:23:00:00:00:05,wifi_freq_20:23:00:00:00:06,wifi_freq_20:23:00:00:00:07,wifi_freq_20:23:00:00:00:08,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:10,wifi_freq_20:23:00:00:00:11,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:13,wifi_freq_20:23:00:00:00:14,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:16,wifi_freq_20:23:00:00:00:17,wifi_freq_20:23:00:00:00:19,wifi_freq_20:23:00:00:00:21,wifi_freq_20:23:00:00:00:22,wifi_freq_20:23:00:00:00:23,wifi_freq_20:23:00:00:00:24,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:26,wifi_freq_20:23:00:00:00:27,wifi_freq_20:23:00:00:00:28,wifi_freq_20:23:00:00:00:30,wifi_freq_20:23:00:00:00:34,wifi_freq_20:23:00:00:00:37,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:42,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:48,wifi_freq_20:23:00:00:00:51,wifi_freq_20:23:00:00:00:52,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:57,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:68,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:89,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:00:91,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:25,wifi_freq_20:23:00:00:03:34
80.1018,-74.0,-90.0,-90.0,-85.0,-84.0,,,,-72.0,,,-87.0,,-90.0,-85.0,,,,,-91.0,,-84.0,-83.0,,,,-91.0,,,,,-83.0,-85.0,,,,,-82.0,,-87.0,,-91.0,-88.0,-85.0,-82.0,-82.0,,,,,-91.0,,,2437.0,2437.0,5200.0,5500.0,5500.0,,,,5200.0,,,2417.0,,5500.0,2452.0,,,,,5500.0,,2462.0,2412.0,,,,2412.0,,,,,2462.0,2412.0,,,,,2427.0,,2437.0,,2422.0,2437.0,5220.0,5220.0,2462.0,,,,,2462.0,,
82.149,-69.0,,-88.0,-87.0,-83.0,,-87.0,,-72.0,,,-80.0,-89.0,,-84.0,-90.0,-87.0,,,-89.0,,-84.0,,-88.0,-85.0,-82.0,,,,,,-83.0,-87.0,,,,,-84.0,-92.0,,,,,-82.0,-81.0,-87.0,,,,,-87.0,,,2437.0,,5200.0,5500.0,5500.0,,2462.0,,5200.0,,,2417.0,5500.0,,2452.0,5500.0,5500.0,,,5500.0,,2462.0,,2412.0,2412.0,2412.0,,,,,,2462.0,2412.0,,,,,2427.0,2412.0,,,,,5220.0,5220.0,2462.0,,,,,2462.0,,
84.1595,-72.0,,-88.0,,,-90.0,-91.0,,-72.0,,,-91.0,-87.0,-87.0,-83.0,-87.0,-86.0,-90.0,,-87.0,,-86.0,-73.0,-93.0,,-88.0,,,,,,-82.0,-86.0,,,,,-85.0,,,,-80.0,,-83.0,-84.0,-83.0,,,,,-89.0,,,2437.0,,5200.0,,,2462.0,2462.0,,5200.0,,,2417.0,5500.0,5500.0,2452.0,5500.0,5500.0,5260.0,,5500.0,,2462.0,2412.0,2412.0,,2412.0,,,,,,2462.0,2412.0,,,,,2427.0,,,,2422.0,,5220.0,5220.0,2462.0,,,,,2462.0,,
86.0286,-77.0,,-87.0,,,,,,-80.0,,,-77.0,,,-80.0,,,,,,,-84.0,,,,,,,,,,-84.0,-86.0,,-91.0,-91.0,-92.0,,,,,,,-86.0,,,,,,,,,,2437.0,,5200.0,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,,,,,,,,,,2462.0,2412.0,,2412.0,2412.0,2412.0,,,,,,,5220.0,,,,,,,,,
88.1286,-78.0,,-89.0,,,,-94.0,,-84.0,,,-87.0,,,-83.0,,,-92.0,,,,-92.0,-79.0,,,,,,,,,-85.0,-89.0,,-93.0,,,,,,,-91.0,-92.0,-85.0,,-84.0,,,,,,,,2437.0,,5200.0,,,,2462.0,,5200.0,,,2417.0,,,2452.0,,,5260.0,,,,2462.0,2412.0,,,,,,,,,2462.0,2412.0,,2412.0,,,,,,,2422.0,2437.0,5220.0,,2462.0,,,,,,,
90.1466,-74.0,-92.0,-91.0,,,,,,-82.0,,,-85.0,,,-82.0,,,-89.0,,,,-86.0,-81.0,,,,,,,,,-86.0,-88.0,,,-94.0,-95.0,,-94.0,-92.0,,,-92.0,-86.0,,-89.0,,,,,-91.0,,,2437.0,2437.0,5200.0,,,,,,5200.0,,,2417.0,,,2452.0,,,5260.0,,,,2462.0,2412.0,,,,,,,,,2462.0,2412.0,,,2412.0,2412.0,,2412.0,2437.0,,,2437.0,5220.0,,2462.0,,,,,2462.0,,
94.0262,-80.0,,,-90.0,,,,,-84.0,,,-83.0,,,-84.0,,,,,,,-82.0,-79.0,-92.0,-93.0,-92.0,,-93.0,,,,-89.0,-89.0,,,,,-86.0,,,,,-91.0,-91.0,,,,,,,,,,2437.0,,,5500.0,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,2412.0,2412.0,2412.0,2412.0,,2432.0,,,,2462.0,2412.0,,,,,2427.0,,,,,2437.0,5220.0,,,,,,,,,
95.9669,-74.0,,-87.0,,,,-89.0,,-80.0,,,-84.0,,,-82.0,,,,,,,-89.0,-84.0,,,,,-92.0,,,,-86.0,-93.0,,,,,,,,,-87.0,-95.0,-88.0,,,,,,,-90.0,,,2437.0,,5200.0,,,,2462.0,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,2412.0,,,,,2432.0,,,,2462.0,2412.0,,,,,,,,,2422.0,2437.0,5220.0,,,,,,,2462.0,,
98.0072,-84.0,-91.0,,,,,,,-80.0,,,-81.0,,,-78.0,,,,,,,-89.0,-83.0,,,,,,,,,-83.0,-90.0,,,,,-88.0,,,,,-93.0,-87.0,-87.0,-84.0,,,,,,,,2437.0,2437.0,,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,2412.0,,,,,,,,,2462.0,2412.0,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,,,,,,,
100.0076,-70.0,,-88.0,,,,,,,,,-81.0,,,-76.0,-91.0,,,,,,,-85.0,,,,,-94.0,,,,-81.0,-90.0,,,,,-83.0,-95.0,,,,,-87.0,-82.0,-81.0,,,,,,,,2437.0,,5200.0,,,,,,,,,2417.0,,,2452.0,5500.0,,,,,,,2412.0,,,,,2432.0,,,,2462.0,2412.0,,,,,2427.0,2412.0,,,,,5220.0,5220.0,2462.0,,,,,,,
102.1112,-86.0,,,-90.0,,,,,-81.0,,,,-88.0,-87.0,-84.0,-87.0,-87.0,,-87.0,-86.0,,-82.0,,,,,,,,,,-79.0,-86.0,,,,,-85.0,,-86.0,,-91.0,-93.0,-79.0,-78.0,-84.0,,,,,-93.0,,,2437.0,,,5500.0,,,,,5200.0,,,,5500.0,5500.0,2452.0,5500.0,5500.0,,5500.0,5500.0,,2462.0,,,,,,,,,,2462.0,2412.0,,,,,2427.0,,2437.0,,2422.0,2437.0,5220.0,5220.0,2462.0,,,,,2462.0,,
103.9967,-72.0,-89.0,-90.0,,,,-92.0,,-86.0,,,,-83.0,-84.0,-85.0,-84.0,-84.0,,,-83.0,-89.0,-85.0,-78.0,-92.0,,-92.0,-91.0,-92.0,-92.0,,-94.0,-86.0,,,-95.0,,,-85.0,,,,,,,-88.0,-83.0,,,,,-85.0,,,2437.0,2437.0,5200.0,,,,2462.0,,5200.0,,,,5500.0,5500.0,2452.0,5500.0,5500.0,,,5500.0,5200.0,2462.0,2412.0,2412.0,,2412.0,2412.0,2432.0,5180.0,,5180.0,2462.0,,,2412.0,,,2427.0,,,,,,,5220.0,2462.0,,,,,2462.0,,
106.1357,-77.0,-85.0,,,,,-90.0,,-82.0,,,-83.0,,,-88.0,,,-87.0,,,,-87.0,,,-93.0,,,,,,,-91.0,,,,,,-88.0,,-90.0,,,-92.0,-92.0,-89.0,,,,,,-87.0,,,2437.0,2437.0,,,,,2462.0,,5200.0,,,2417.0,,,2452.0,,,5260.0,,,,2462.0,,,2412.0,,,,,,,2462.0,,,,,,2427.0,,2437.0,,,2437.0,5220.0,5220.0,,,,,,2462.0,,
108.0479,-73.0,,-89.0,,,,,,-83.0,,,-83.0,,,,,,,,,,-83.0,-81.0,,,,,,,,,,,,,,,-89.0,,,,,,,-88.0,,,,,,,,,2437.0,,5200.0,,,,,,5200.0,,,2417.0,,,,,,,,,,2462.0,2412.0,,,,,,,,,,,,,,,2427.0,,,,,,,5220.0,,,,,,,,
109.9767,-78.0,,,,,-96.0,,,-84.0,,,-82.0,,,-91.0,,,,,,,-92.0,,,,,-91.0,,,,,-90.0,,,,,,,,-95.0,,,,-92.0,-90.0,-88.0,,,,,-92.0,,,2437.0,,,,,2462.0,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,,,,,2412.0,,,,,2462.0,,,,,,,,2437.0,,,,5220.0,5220.0,2462.0,,,,,2462.0,,
111.9984,-82.0,,,,,,,,-91.0,,,-78.0,,,-87.0,,,,,,,-91.0,,,,,,,,,,-91.0,,,,,,,,,,,,-90.0,-90.0,-91.0,,,,,-87.0,,,2437.0,,,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,,,,,,,,,,2462.0,,,,,,,,,,,,5220.0,5220.0,2462.0,,,,,2462.0,,
113.9841,-75.0,,,,,,,,-88.0,,,-76.0,,,-86.0,,,,,,,-89.0,-84.0,,,,-91.0,,,,,,,,,,,-90.0,,,,-91.0,,-92.0,,,,,,-93.0,-88.0,,,2437.0,,,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,2412.0,,,,2412.0,,,,,,,,,,,2427.0,,,,2422.0,,5220.0,,,,,,2462.0,2462.0,,
115.9587,-86.0,,,,,,,,-85.0,,,-79.0,,,-86.0,,,,,,,-88.0,,,,,-88.0,,,,,-86.0,,,,,,-92.0,,,,-92.0,,-91.0,-91.0,-88.0,,,,,,,,2437.0,,,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,,,,,2412.0,,,,,2462.0,,,,,,2427.0,,,,2422.0,,5220.0,5220.0,2462.0,,,,,,,
117.9793,-74.0,,,,,,-93.0,,-85.0,,,-79.0,,,-88.0,,,,,,,-93.0,-87.0,,,,-94.0,,,,,-87.0,-90.0,,,,,-87.0,,,,,,-90.0,,,,,,,,,,2437.0,,,,,,2462.0,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,2412.0,,,,2412.0,,,,,2462.0,2412.0,,,,,2427.0,,,,,,5220.0,,,,,,,,,
119.9872,-79.0,-93.0,,,,,,,-80.0,,,-80.0,,,-82.0,,,,,,,,-79.0,-92.0,-90.0,-92.0,,,,,,,-91.0,,,,,,,,,,,-91.0,-93.0,-87.0,,,,,,,,2437.0,2437.0,,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,,2412.0,2412.0,2412.0,2412.0,,,,,,,2412.0,,,,,,,,,,,5220.0,5220.0,2462.0,,,,,,,
121.9929,-80.0,,,,,-94.0,-93.0,,-84.0,,,-80.0,,,-83.0,,,,,,,-92.0,-78.0,,,,,,,,,-87.0,-93.0,,,,,-87.0,,,,,,-89.0,,,,,,,,,,2437.0,,,,,2462.0,2462.0,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,2412.0,,,,,,,,,2462.0,2412.0,,,,,2427.0,,,,,,5220.0,,,,,,,,,
124.0434,-77.0,-92.0,,,,,-95.0,,-81.0,,,-79.0,,,-85.0,,,,,,,-88.0,-78.0,,,,,,,,,-86.0,-93.0,,,,,-86.0,,-95.0,,,,-88.0,-89.0,-86.0,-95.0,,,,,,,2437.0,2437.0,,,,,2462.0,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,2412.0,,,,,,,,,2462.0,2412.0,,,,,2427.0,,2437.0,,,,5220.0,5220.0,2462.0,2462.0,,,,,,
125.976,-80.0,,,,,,,,-83.0,,,-81.0,,,-83.0,,,,,,,-88.0,-82.0,,,,,,,,,,-90.0,,,,,-84.0,,,,,,-88.0,,,,,,,,,,2437.0,,,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,2412.0,,,,,,,,,,2412.0,,,,,2427.0,,,,,,5220.0,,,,,,,,,
127.9658,-72.0,,,,,,-94.0,,-79.0,,,-84.0,,,-81.0,,,,,,,,-81.0,-89.0,,,,,,,,,-90.0,,,,,,,,,,,-89.0,-89.0,,,,,,,,,2437.0,,,,,,2462.0,,5200.0,,,2417.0,,,2452.0,,,,,,,,2412.0,2412.0,,,,,,,,,2412.0,,,,,,,,,,,5220.0,5220.0,,,,,,,,
130.0443,-77.0,,,,,,,,-78.0,,,-83.0,,,-88.0,,,,,,,-84.0,-81.0,-87.0,-87.0,-89.0,,-94.0,,,,-87.0,-90.0,,,,,-93.0,,,,,-93.0,-89.0,-89.0,-87.0,,,,,,,,2437.0,,,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,2412.0,2412.0,2412.0,2412.0,,2432.0,,,,2462.0,2412.0,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,,,,,,,
131.982,-70.0,,,,,,,,-82.0,,,-84.0,,,-81.0,,,,,,,,-80.0,-88.0,-89.0,,-93.0,,,,,-82.0,-93.0,,,,,,,,,-90.0,,-91.0,-92.0,-82.0,-85.0,,,,-88.0,,,2437.0,,,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,,2412.0,2412.0,2412.0,,2412.0,,,,,2462.0,2412.0,,,,,,,,,2422.0,,5220.0,5220.0,2462.0,2462.0,,,,2462.0,,
134.0268,-80.0,,,,,,,,-81.0,,,-81.0,,,-84.0,,,,,,,-88.0,-82.0,,,,,,,,,,-90.0,,,,,-86.0,,,,,,,-91.0,-85.0,,,,,,,,2437.0,,,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,2412.0,,,,,,,,,,2412.0,,,,,2427.0,,,,,,,5220.0,2462.0,,,,,,,
135.9945,-77.0,,,,,,,,-78.0,,,-85.0,,,-83.0,,,,,,,-88.0,-82.0,-90.0,,-88.0,-93.0,,,,,-83.0,-91.0,,,,,,,,,-82.0,,-92.0,-92.0,-83.0,,,,,,,,2437.0,,,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,2412.0,2412.0,,2412.0,2412.0,,,,,2462.0,2412.0,,,,,,,,,2422.0,,5220.0,5220.0,2462.0,,,,,,,
137.9958,-73.0,,,,,,,,,,,,,,-85.0,,,,,,,-87.0,-83.0,-94.0,-91.0,-93.0,,,,,,-86.0,-90.0,,,,,-89.0,,,,,-92.0,-89.0,-90.0,-86.0,,,,,,,,2437.0,,,,,,,,,,,,,,2452.0,,,,,,,2462.0,2412.0,2412.0,2412.0,2412.0,,,,,,2462.0,2412.0,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,,,,,,,
139.9866,-81.0,,-91.0,,,,,,-80.0,,,-79.0,,,-82.0,,,,,,,,,-88.0,,,,,,,,-86.0,-90.0,,,,,-86.0,-96.0,,,,,-89.0,,,,,,,,,,2437.0,,5200.0,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,,,2412.0,,,,,,,,2462.0,2412.0,,,,,2427.0,2412.0,,,,,5220.0,,,,,,,,,
142.0019,,-93.0,,,,-93.0,-92.0,,,,,-83.0,,,,,,,,,,-90.0,-81.0,,,,,,,,,,-90.0,,,,,-79.0,,,,,,-92.0,-92.0,,,,,,,,,,2437.0,,,,2462.0,2462.0,,,,,2417.0,,,,,,,,,,2462.0,2412.0,,,,,,,,,,2412.0,,,,,2427.0,,,,,,5220.0,5220.0,,,,,,,,
144.0035,-72.0,,,,,,,,-80.0,,,-87.0,,,-84.0,,,,,,,-86.0,,,,,,,,,,-85.0,-92.0,,,,,-86.0,,,,,,-90.0,-88.0,,,,,,,,,2437.0,,,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,,,,,,,,,,2462.0,2412.0,,,,,2427.0,,,,,,5220.0,5220.0,,,,,,,,
145.9901,-72.0,,,,,-94.0,-94.0,,-80.0,,,-84.0,,,-81.0,,,,,,,,-85.0,,,,,,,,,,,,,,,-84.0,,-93.0,,,,,-90.0,-83.0,,,,,,,,2437.0,,,,,2462.0,2462.0,,5200.0,,,2417.0,,,2452.0,,,,,,,,2412.0,,,,,,,,,,,,,,,2427.0,,2437.0,,,,,5220.0,2462.0,,,,,,,
147.9761,-70.0,,,,,,,,-80.0,,,-85.0,,,-81.0,,,,,,,-89.0,,,,,,,,,,-82.0,,,,,,-84.0,,,,,,-91.0,-90.0,-82.0,,,,,,,,2437.0,,,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,,,,,,,,,,2462.0,,,,,,2427.0,,,,,,5220.0,5220.0,2462.0,,,,,,,
149.9795,-74.0,-92.0,,,,,,,-79.0,,,-84.0,,,-80.0,,,,,,,-87.0,-84.0,-93.0,-95.0,-94.0,,,,,,-83.0,-92.0,,,,,-82.0,,,,,,,-90.0,-83.0,,,,,,,,2437.0,2437.0,,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,2412.0,2412.0,2412.0,2412.0,,,,,,2462.0,2412.0,,,,,2427.0,,,,,,,5220.0,2462.0,,,,,,,
152.0028,-80.0,,,,,-94.0,-92.0,,-77.0,,,-88.0,,,-82.0,,,,,,,,,,,,,,,,,-85.0,-92.0,,,,,-85.0,,,,,,-90.0,,,,,,,,,,2437.0,,,,,2462.0,2462.0,,5200.0,,,2417.0,,,2452.0,,,,,,,,,,,,,,,,,2462.0,2412.0,,,,,2427.0,,,,,,5220.0,,,,,,,,,
153.9988,-76.0,-89.0,-91.0,,,-93.0,-94.0,,-81.0,,,-78.0,,,-80.0,,,,,,,-89.0,-84.0,,,,,-94.0,,,,,,,,,,,,,,-92.0,-91.0,,,-90.0,,,,,-92.0,,,2437.0,2437.0,5200.0,,,2462.0,2462.0,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,2412.0,,,,,2432.0,,,,,,,,,,,,,,2422.0,2437.0,,,2462.0,,,,,2462.0,,
155.9556,-75.0,,-90.0,,,-93.0,,,-87.0,,,,,,-80.0,,,,,,,-90.0,-86.0,,,,,,,,,-86.0,-89.0,,,,,-93.0,,,,-90.0,-93.0,-84.0,,,,,,,,,,2437.0,,5200.0,,,2462.0,,,5200.0,,,,,,2452.0,,,,,,,2462.0,2412.0,,,,,,,,,2462.0,2412.0,,,,,2427.0,,,,2422.0,2437.0,5220.0,,,,,,,,,
158.002,-73.0,-88.0,-89.0,-89.0,-90.0,-93.0,,,-81.0,,,-78.0,,,-80.0,,,,,,-93.0,,-82.0,-90.0,-89.0,-90.0,,,,,,,,,,,,-87.0,,,,-89.0,-91.0,,-82.0,-83.0,-91.0,,,,,,,2437.0,2437.0,5200.0,5500.0,5500.0,2462.0,,,5200.0,,,2417.0,,,2452.0,,,,,,5200.0,,2412.0,2412.0,2412.0,2412.0,,,,,,,,,,,,2427.0,,,,2422.0,2437.0,,5220.0,2462.0,2462.0,,,,,,
160.0989,-72.0,,-89.0,,,-94.0,,,,,,-86.0,,,-81.0,,,-89.0,-91.0,,,-85.0,-88.0,-93.0,-95.0,-93.0,,,,,,,-86.0,,,,,-84.0,,-90.0,,,-90.0,-83.0,-83.0,,,,,,,,,2437.0,,5200.0,,,2462.0,,,,,,2417.0,,,2452.0,,,5260.0,5500.0,,,2462.0,2412.0,2412.0,2412.0,2412.0,,,,,,,2412.0,,,,,2427.0,,2437.0,,,2437.0,5220.0,5220.0,,,,,,,,
161.9989,-71.0,,-90.0,,,-91.0,,,-84.0,,,-82.0,,,-78.0,,,,,,,-89.0,-83.0,,,,,,-92.0,,,-81.0,-87.0,,,,,-76.0,,-92.0,,-89.0,-90.0,-86.0,,-81.0,,,,,,,,2437.0,,5200.0,,,2462.0,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,2412.0,,,,,,5180.0,,,2462.0,2412.0,,,,,2427.0,,2437.0,,2422.0,2437.0,5220.0,,2462.0,,,,,,,
164.0878,-70.0,-91.0,-91.0,-89.0,-87.0,-94.0,,-91.0,,,,-88.0,-86.0,-85.0,-89.0,-87.0,-87.0,-89.0,-85.0,-85.0,-90.0,-83.0,-85.0,-88.0,-88.0,-87.0,,-90.0,,,,-85.0,-94.0,,,,,-87.0,,,,,-93.0,-85.0,-89.0,-82.0,,,,,,,,2437.0,2437.0,5200.0,5500.0,5500.0,2462.0,,2437.0,,,,2417.0,5500.0,5500.0,2452.0,5500.0,5500.0,5260.0,5500.0,5500.0,5200.0,2462.0,2412.0,2412.0,2412.0,2412.0,,2432.0,,,,2462.0,2412.0,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,,,,,,,
166.0031,-73.0,-89.0,-87.0,-90.0,,,,,-80.0,,,-85.0,-88.0,-88.0,-86.0,-88.0,-88.0,,-88.0,-88.0,,-83.0,-84.0,-90.0,,,,-93.0,,,,-88.0,-91.0,,,,,-83.0,,,,,-89.0,,-88.0,-86.0,,,,,,,,2437.0,2437.0,5200.0,5500.0,,,,,5200.0,,,2417.0,5500.0,5500.0,2452.0,5500.0,5500.0,,5500.0,5500.0,,2462.0,2412.0,2412.0,,,,2432.0,,,,2462.0,2412.0,,,,,2427.0,,,,,2437.0,,5220.0,2462.0,,,,,,,
167.99,-78.0,,-89.0,,,,,,,,,-91.0,,-88.0,-81.0,,,,-89.0,-89.0,,-78.0,-79.0,-87.0,-88.0,-88.0,,,,,,-88.0,-91.0,,,,,-91.0,,,,,,-90.0,-91.0,-89.0,,,,,,,,2437.0,,5200.0,,,,,,,,,2417.0,,5500.0,2452.0,,,,5500.0,5500.0,,2462.0,2412.0,2412.0,2412.0,2412.0,,,,,,2462.0,2412.0,,,,,2427.0,,,,,,5220.0,5220.0,2462.0,,,,,,,
169.9836,-80.0,-93.0,,-89.0,,,,,-79.0,,,-87.0,,,-84.0,,,,,,,,-81.0,,-90.0,-88.0,-92.0,,,,,-87.0,,,-92.0,-92.0,-94.0,-87.0,,,,,,-87.0,-88.0,-88.0,,,,,,,,2437.0,2437.0,,5500.0,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,,2412.0,,2412.0,2412.0,2412.0,,,,,2462.0,,,2412.0,2412.0,2412.0,2427.0,,,,,,5220.0,5220.0,2462.0,,,,,,,
171.9746,-68.0,,-90.0,,,,,-92.0,,,,,,,-81.0,,,,,,,-86.0,-81.0,-92.0,-93.0,,,,,,,-85.0,-85.0,,,,,-84.0,,,,,-84.0,-85.0,-85.0,-84.0,,,,,,,,2437.0,,5200.0,,,,,2437.0,,,,,,,2452.0,,,,,,,2462.0,2412.0,2412.0,2412.0,,,,,,,2462.0,2412.0,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,,,,,,,
173.9382,-71.0,,-89.0,,,,,,-77.0,,,,,-90.0,-81.0,,,,,-91.0,,-87.0,-82.0,-88.0,,,,,,,,-82.0,,,,,,-78.0,,,,-88.0,,-84.0,-86.0,-85.0,,,,,,,,2437.0,,5200.0,,,,,,5200.0,,,,,5500.0,2452.0,,,,,5500.0,,2462.0,2412.0,2412.0,,,,,,,,2462.0,,,,,,2427.0,,,,2422.0,,5220.0,5220.0,2462.0,,,,,,,
175.9711,-68.0,-90.0,-93.0,,,,,,-77.0,,,-87.0,,,-78.0,,,,,,,-87.0,-82.0,-93.0,,-90.0,-91.0,,,,,-84.0,-88.0,,,,-83.0,-86.0,-93.0,,,-90.0,-92.0,-82.0,-81.0,-82.0,-95.0,,,,,,,2437.0,2437.0,5200.0,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,2412.0,2412.0,,2412.0,2412.0,,,,,2462.0,2412.0,,,,2412.0,2427.0,2412.0,,,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,
177.9737,-70.0,,-93.0,,,,,,-81.0,,,-86.0,,,-82.0,,,,,,,-93.0,,,,,,,,,,-79.0,-83.0,,,,,-82.0,,,,-92.0,,-80.0,-80.0,-80.0,,,,,,,,2437.0,,5200.0,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,,,,,,,,,,2462.0,2412.0,,,,,2427.0,,,,2422.0,,5220.0,5220.0,2462.0,,,,,,,
179.9698,-75.0,,-87.0,,,,,,-79.0,,,-84.0,,,-73.0,,,,,,,-91.0,-79.0,-93.0,-93.0,-88.0,-93.0,,,,,-81.0,-81.0,,,,,-84.0,,,,-89.0,,-78.0,-79.0,-80.0,,,,,,,,2437.0,,5200.0,,,,,,5200.0,,,2417.0,,,2452.0,,,,,,,2462.0,2412.0,2412.0,2412.0,2412.0,2412.0,,,,,2462.0,2412.0,,,,,2427.0,,,,2422.0,,5220.0,5220.0,2462.0,,,,,,,
