AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:10,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:12,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:35,wifi_rssi_20:23:00:00:01:38,wifi_rssi_20:23:00:00:01:45,wifi_rssi_20:23:00:00:01:47,wifi_rssi_20:23:00:00:01:51,wifi_rssi_20:23:00:00:01:54,wifi_rssi_20:23:00:00:01:55,wifi_rssi_20:23:00:00:01:56,wifi_rssi_20:23:00:00:01:58,wifi_rssi_20:23:00:00:01:59,wifi_rssi_20:23:00:00:01:60,wifi_rssi_20:23:00:00:01:64,wifi_rssi_20:23:00:00:01:65,wifi_rssi_20:23:00:00:01:66,wifi_rssi_20:23:00:00:01:68,wifi_rssi_20:23:00:00:01:69,wifi_rssi_20:23:00:00:01:70,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:73,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:77,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_rssi_20:23:00:00:01:83,wifi_rssi_20:23:00:00:02:10,wifi_rssi_20:23:00:00:02:12,wifi_rssi_20:23:00:00:02:54,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:25,wifi_rssi_20:23:00:00:03:36,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:10,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:12,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:35,wifi_freq_20:23:00:00:01:38,wifi_freq_20:23:00:00:01:45,wifi_freq_20:23:00:00:01:47,wifi_freq_20:23:00:00:01:51,wifi_freq_20:23:00:00:01:54,wifi_freq_20:23:00:00:01:55,wifi_freq_20:23:00:00:01:56,wifi_freq_20:23:00:00:01:58,wifi_freq_20:23:00:00:01:59,wifi_freq_20:23:00:00:01:60,wifi_freq_20:23:00:00:01:64,wifi_freq_20:23:00:00:01:65,wifi_freq_20:23:00:00:01:66,wifi_freq_20:23:00:00:01:68,wifi_freq_20:23:00:00:01:69,wifi_freq_20:23:00:00:01:70,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:73,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:77,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82,wifi_freq_20:23:00:00:01:83,wifi_freq_20:23:00:00:02:10,wifi_freq_20:23:00:00:02:12,wifi_freq_20:23:00:00:02:54,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:25,wifi_freq_20:23:00:00:03:36
128.3786,-54.0,-71.0,,,,-80.0,-73.0,-78.0,,-70.0,-80.0,,-63.0,,,,,-85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.0,,,2437.0,5200.0,,,,2457.0,2462.0,2412.0,,2427.0,2437.0,,2437.0,,,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,
132.3896,-53.0,-70.0,-81.0,-73.0,,-76.0,,-77.0,,,-79.0,-86.0,-62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.0,-91.0,,2437.0,5200.0,2417.0,2452.0,,2457.0,,2412.0,,,2437.0,2422.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,2437.0,
136.3515,-52.0,-70.0,-77.0,-77.0,,-77.0,,-79.0,-83.0,-73.0,-79.0,,-62.0,,-79.0,-74.0,,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.0,,,2437.0,5200.0,2417.0,2452.0,,2457.0,,2412.0,2462.0,2427.0,2437.0,,2437.0,,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,
140.3754,-55.0,-70.0,,-76.0,,-77.0,-75.0,-79.0,-81.0,,-79.0,,-62.0,-82.0,-80.0,,,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.0,-89.0,,2437.0,5200.0,,2452.0,,2457.0,2462.0,2412.0,2462.0,,2437.0,,2437.0,5200.0,5200.0,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,2437.0,
144.3504,-59.0,-68.0,-76.0,-69.0,,-72.0,-68.0,-78.0,,-73.0,,-85.0,-62.0,-81.0,-80.0,-69.0,,-79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.0,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,,2422.0,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,
148.3792,-59.0,-72.0,-80.0,-70.0,,-76.0,-72.0,-73.0,,-69.0,-81.0,-86.0,-63.0,,-88.0,,,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.0,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,,5200.0,,,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,
152.3741,-63.0,-79.0,-73.0,-73.0,,-80.0,-75.0,-75.0,,-67.0,-77.0,,-56.0,-85.0,-84.0,-75.0,-86.0,-82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.0,,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,
156.3824,-58.0,-82.0,-69.0,-65.0,,,-69.0,-77.0,,-67.0,-73.0,-79.0,-52.0,-81.0,-81.0,-69.0,,-77.0,,,,,-92.0,,-89.0,-88.0,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.0,-88.0,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,,2437.0,,,,,5500.0,,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,2437.0,
160.3804,,-80.0,,-61.0,,,-65.0,-65.0,,-59.0,-63.0,,-47.0,-73.0,-73.0,-67.0,,-68.0,-89.0,,,,-86.0,,-86.0,-85.0,-85.0,-93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.0,-80.0,,,5200.0,,2452.0,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5200.0,5200.0,2462.0,,2437.0,2462.0,,,,5500.0,,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,2437.0,
164.3758,,-83.0,-59.0,-55.0,,-85.0,-61.0,-59.0,,-60.0,-59.0,-68.0,-43.0,-69.0,-69.0,-61.0,-71.0,-68.0,,,,,,-85.0,,-86.0,-84.0,-87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.0,,,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,,5500.0,,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,
168.3763,-65.0,-83.0,-53.0,-51.0,,,-59.0,-55.0,,-57.0,-56.0,-63.0,-49.0,-67.0,-67.0,-60.0,-69.0,-67.0,-85.0,,,,-82.0,-84.0,-83.0,-83.0,-83.0,-84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.0,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,2462.0,,,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,
171.9209,-67.0,-81.0,-50.0,-59.0,,-84.0,-66.0,-67.0,,-59.0,-58.0,-64.0,-53.0,-71.0,-72.0,-69.0,-77.0,-62.0,,,,,-85.0,,,-89.0,,-85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.0,-80.0,,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,,,,,5500.0,,,5500.0,,5500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,2437.0,
176.3558,,,,-62.0,,,-62.0,-67.0,,-65.0,-58.0,-59.0,-51.0,-70.0,-70.0,-64.0,-79.0,-67.0,-88.0,,,,,,,-89.0,,,,,,,-96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,2462.0,,,,,,,5500.0,,,,,,,2412.0,,,,,,,,,,,,,,,,,,,,,,,,,
180.3462,,,-59.0,-61.0,,,-67.0,-64.0,,-62.0,-58.0,-62.0,-53.0,-74.0,,-68.0,-73.0,-71.0,-79.0,,-87.0,-85.0,-85.0,-84.0,-84.0,-89.0,-85.0,-85.0,,,,,,,,,,,,,,,,,,,,,,,,-88.0,,,,,-88.0,,,,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,,2462.0,2462.0,2437.0,2462.0,,5240.0,5240.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,,,2437.0,
184.3763,-79.0,,-63.0,-70.0,,,-71.0,-76.0,,-71.0,-49.0,-50.0,-62.0,-81.0,-83.0,-70.0,-68.0,-74.0,-76.0,,-86.0,-88.0,-85.0,-82.0,-83.0,-86.0,-83.0,-83.0,,,-88.0,,,-88.0,,,-85.0,-90.0,,-87.0,,,,,,,,,,,-83.0,,,,,,,,2437.0,,2417.0,2452.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,2462.0,,5240.0,5240.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,,2462.0,,,2462.0,,,2462.0,2412.0,,2412.0,,,,,,,,,,,2462.0,,,,,,,
188.3616,,,-61.0,-70.0,,,-75.0,,,-75.0,-49.0,-50.0,-70.0,-87.0,-85.0,-75.0,-73.0,-79.0,-79.0,,-88.0,,-82.0,-84.0,-83.0,-82.0,-83.0,-83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0,2462.0,,5240.0,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
