AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
119.1748,,,,,-77.0,
119.382,,,,,-77.0,
119.5885,,,,,-80.0,
119.6181,,,,,,-95.0
119.7949,,,,,-81.0,
120.0021,,,,,-74.0,
120.2043,,,,,-74.0,
120.4215,,,,,-76.0,
120.6568,,,,,,-96.0
120.8343,,,,,-83.0,
120.8586,,,,,,-96.0
121.6365,,,,,-72.0,
122.3085,,,,,,-98.0
122.5101,,,,,,-97.0
122.6716,,,,,-82.0,
122.7302,,,,,,-97.0
122.8646,,,,,-74.0,
123.0904,,,,,-74.0,
123.3016,,,,,-76.0,
123.5079,,,,,-76.0,
123.7238,,,,,,-97.0
123.886,,,,,-83.0,
124.5277,,,,,-77.0,
124.7489,,,,,,-96.0
125.9919,,,,,,-96.0
126.1343,,,,,-77.0,
126.3439,,,,,-81.0,
126.4188,,,,,,-96.0
126.7512,,,,,-73.0,
127.1742,,,,,-76.0,
127.5634,,,,,-84.0,
127.635,,,,,,-96.0
127.7859,,,,,-72.0,
127.99,,,,,-73.0,
128.1844,,,,,-75.0,
128.4099,,,,,-75.0,
128.4499,,,,,,-97.0
128.5992,,,,,-84.0,
128.6485,,,,,,-96.0
128.8136,,,,,-84.0,
130.0263,,,,,-75.0,
130.2391,,,,,-75.0,
130.4495,,,,,-82.0,
130.6479,,,,,-83.0,
131.2651,,,,,-76.0,
131.5096,,,,,,-97.0
131.6687,,,,,-81.0,
131.8793,,,,,-74.0,
132.0867,,,,,-73.0,
132.4933,,,,,-75.0,
134.5468,,,,,-73.0,
134.7277,,,,,-72.0,
134.9273,,,,,-75.0,
135.1387,,,,,-75.0,
135.7459,,,,,-73.0,
136.1692,,,,,-76.0,
136.216,,,,,,-96.0
136.557,,,,,-83.0,
136.7737,,,,,-73.0,
138.0055,,,,,-74.0,
138.0497,,,,,,-96.0
138.4087,,,,,-92.0,
138.8028,,,,,-73.0,
139.0474,,,,,-74.0,
140.0368,,,,,-74.0,
140.2729,,,,,-76.0,
140.6645,,,,,-84.0,
140.9224,,,,,,-94.0
141.4953,,,,,-74.0,
142.1267,,,,,-74.0,
142.2895,,,,,-75.0,
142.5161,,,,,-81.0,
143.1022,,,,-95.0,,
143.3629,,,,,,-95.0
143.5194,,,,,-73.0,
143.6939,,,,-97.0,,
144.335,,,,,-73.0,
144.5463,,,,,-65.0,
144.7507,,,,,-64.0,
145.1587,,,,,-64.0,
146.0047,,,,,-62.0,
146.4049,,,,,-64.0,
146.584,,,,,-63.0,
146.7888,,,,,-70.0,
147.2014,,,,,-71.0,
147.4146,,,,,-59.0,
147.8215,,,,,-51.0,
148.0227,,,,,-47.0,
148.2116,,,,,-49.0,
148.4536,,,,,-49.0,
148.6378,,,,,-52.0,
149.0474,,,,,-54.0,
150.2679,,,,,-63.0,
150.4898,,,,,-75.0,
150.7016,,,,-88.0,,
150.7082,,,,,-67.0,
150.8974,,,,,-66.0,
151.0984,,,,,-67.0,
151.2996,,,,,-70.0,
151.5314,,,,-97.0,,
151.9325,,,,,-66.0,
152.1255,,,,,-62.0,
152.3457,,,,,-65.0,
152.3507,,-96.0,,,,
152.5222,,,,,-90.0,
152.7362,,,,,-84.0,
153.1442,,,,,-73.0,
153.5296,,,,-93.0,,
154.3724,,,,,-82.0,
154.5893,,,,,-71.0,
154.662,,,,,,-90.0
154.7575,,,,-89.0,,
154.7824,,,,,-78.0,
154.9608,,,,-84.0,,
155.7789,,,,-85.0,,
155.8846,,,,,,-90.0
156.0001,,,,,-82.0,
156.0127,,-90.0,,,,
156.205,,,,-85.0,,
156.3422,,,,,,-88.0
156.4463,,,,,-85.0,
156.8347,,-84.0,,,,
156.843,,,,,-81.0,
157.2222,,,,-85.0,,
158.2901,,,,-93.0,,
158.4569,,,,-88.0,,
158.6203,,,,,,-81.0
158.6615,,-89.0,,,,
158.6813,,,,,-87.0,
158.7931,,,,,,-83.0
158.9881,,,,,,-84.0
159.1031,,-82.0,,,,
159.1087,,,,-84.0,,
159.1185,,,,,-93.0,
159.2827,,,,-93.0,,
159.4829,,-83.0,,,,
159.8922,,-87.0,,,,
159.9084,,,,,-88.0,
159.9892,,,,,,-88.0
160.0919,,,,-87.0,,
160.1088,,,,,-89.0,
160.1915,,,,,,-86.0
160.3604,,-81.0,,,,
160.3663,,,,-89.0,,
160.3701,,,,,-87.0,
160.417,,,,,,-86.0
160.5311,,-77.0,,,,
160.537,,,,-82.0,,
160.5567,,,,,-82.0,
160.6194,,,,,,-90.0
160.9233,,,,,-76.0,
161.3385,,,,-87.0,,
161.4338,,,,,,-86.0
161.986,,-87.0,,,,
161.9987,,,,-93.0,,
162.0079,,,,,-76.0,
162.0621,,,,,,-100.0
162.0767,,,-96.0,,,
162.1571,,,,-93.0,,
162.1696,,,,,-73.0,
162.3474,,-82.0,,,,
162.3602,,,,-80.0,,
162.3767,,,,,-77.0,
162.5827,,,,-78.0,,
162.5866,,,,,-88.0,
162.7634,,-79.0,,,,
162.7821,,,,-82.0,,
162.7881,,,,,-78.0,
163.1013,,,-96.0,,,
163.1915,,-81.0,,,,
163.1956,,,,-81.0,,
163.2004,,,,,-79.0,
163.2876,,,,,,-92.0
163.2963,,,-99.0,,,
163.3725,,-83.0,,,,
163.391,,,,-90.0,,
163.6075,,-88.0,,,,
163.6234,,,,,-79.0,
163.8011,,,,-74.0,,
163.9804,,-78.0,,,,
163.997,,,,,-81.0,
164.015,,,,-75.0,,
164.0929,,,,,,-89.0
164.1879,,-76.0,,,,
164.3118,,,-97.0,,,
164.4391,,-84.0,,,,
164.4458,,,,,-83.0,
164.4488,,,,-85.0,,
164.4863,,,,,,-89.0
164.5904,,-84.0,,,,
164.6097,,,,-75.0,,
164.7263,,,-93.0,,,
164.7872,,-78.0,,,,
164.8146,,,,,-84.0,
164.9,,,,,,-90.0
164.9047,,,-93.0,,,
165.0288,,,,-70.0,,
165.2334,,-83.0,,,,
165.2452,,,,,-85.0,
165.4046,,-80.0,,,,
165.553,,,,,,-94.0
165.9479,,,,,,-94.0
166.4455,,-83.0,,,,
166.4647,,,,,-91.0,
166.4801,,,,-82.0,,
166.5415,,,,,,-88.0
166.6691,,,,-81.0,,
166.9192,,,,,-96.0,
166.9322,,,,-77.0,,
166.9669,,,,,,-89.0
167.0321,,-81.0,,,,
167.07,,,,,-89.0,
167.0789,,,,-79.0,,
167.1337,,,-92.0,,,
167.2473,,-81.0,,,,
167.2859,,,,-77.0,,
167.4505,,-75.0,,,,
167.4759,,,,,-88.0,
167.4976,,,,-89.0,,
167.6687,,-81.0,,,,
167.7014,,,,,-89.0,
167.7084,,,,-92.0,,
167.7594,,,-97.0,,,
167.7764,,,,,,-92.0
168.0862,,-83.0,,,,
168.1182,,,,-96.0,,
168.3736,,,,,,-88.0
169.0991,,-73.0,,,,
169.3415,,,,-82.0,,
170.1109,,-75.0,,,,
170.1395,,,,,-89.0,
170.1482,,,,-77.0,,
170.2113,,,-92.0,,,
170.245,,,,,,-93.0
170.3179,,-81.0,,,,
170.342,,,,-69.0,,
170.5852,,-77.0,,,,
170.6123,,,,-72.0,,
170.6241,,,-92.0,,,
170.7185,,-76.0,,,,
170.7518,,,,,-91.0,
170.7545,,,,-76.0,,
170.824,,,-94.0,,,
170.9252,,-74.0,,,,
170.9612,,,,,-97.0,
170.9777,,,,-75.0,,
171.0493,,,-89.0,,,
171.1486,,-84.0,,,,
171.1637,,,,,-93.0,
171.1694,,,,-82.0,,
171.2714,,,,,,-95.0
171.3458,,-75.0,,,,
171.3671,,,,,-96.0,
171.453,,,-95.0,,,
171.5543,,-77.0,,,,
171.5836,,,,-84.0,,
171.6544,,,,,,-96.0
171.7937,,-80.0,,,,
171.8039,,,,-75.0,,
172.0688,,,-89.0,,,
172.1766,,-79.0,,,,
172.2991,,,-98.0,,,
172.3827,,-71.0,,,,
172.4197,,,,-71.0,,
172.5794,,-75.0,,,,
172.6058,,,,-72.0,,
172.7824,,-73.0,,,,
172.9799,,-72.0,,,,
173.6059,,-80.0,,,,
174.3044,-92.0,,,,,
174.3154,,,-90.0,,,
174.4189,,-87.0,,,,
174.6221,,-76.0,,,,
174.6466,,,,-81.0,,
174.6962,-99.0,,,,,
174.711,,,-94.0,,,
174.7257,,,,,,-92.0
174.8352,,-75.0,,,,
174.8597,,,,-78.0,,
175.039,,-82.0,,,,
175.0648,,,,-86.0,,
175.2442,,-89.0,,,,
175.2655,,,,-70.0,,
175.3149,,,-93.0,,,
175.4535,,-80.0,,,,
175.4619,,,,-71.0,,
175.4864,,,,,-95.0,
175.5683,,,,,,-88.0
175.6767,,-83.0,,,,
175.6854,,,,-75.0,,
175.8641,,-72.0,,,,
175.8683,,,,-78.0,,
175.9337,,,-91.0,,,
176.088,,-71.0,,,,
176.0932,,,,-86.0,,
176.1417,,,-94.0,,,
176.2807,,-82.0,,,,
176.2877,,,,-81.0,,
176.3482,,,-85.0,,,
176.3866,,,,,,-93.0
176.4799,,-74.0,,,,
176.5502,,,-85.0,,,
176.6896,,-86.0,,,,
176.7383,,,,,-95.0,
178.0024,,,,,,-95.0
178.1123,,-91.0,,,,
178.1449,,,,-68.0,,
178.218,,,,,,-97.0
178.3208,,-81.0,,,,
178.3402,,,,-71.0,,
178.382,,,-92.0,,,
178.601,,,-87.0,,,
178.7518,,,,-69.0,,
178.7822,-98.0,,,,,
178.7902,,,-88.0,,,
179.1361,,-83.0,,,,
179.1652,,,,,-95.0,
179.1687,,,,-67.0,,
179.2142,,,-77.0,,,
179.3424,,-93.0,,,,
179.3796,,,,-64.0,,
179.4037,,,-79.0,,,
179.5967,,,,-67.0,,
179.6198,,,-84.0,,,
179.7543,,-82.0,,,,
179.9497,,-93.0,,,,
180.011,,,,-73.0,,
180.0221,,,-79.0,,,
180.0529,,,,,,-95.0
180.1616,,-88.0,,,,
180.2201,,,-87.0,,,
180.2595,,,,,,-95.0
180.3951,,-90.0,,,,
180.4098,,,,-65.0,,
180.4348,,,-77.0,,,
180.5787,,-86.0,,,,
180.6204,,,-76.0,,,
180.6767,,,,,,-95.0
180.792,,-90.0,,,,
180.8209,,,,-62.0,,
181.8622,,,-73.0,,,
182.2113,,-89.0,,,,
182.2469,,,,-74.0,,
182.2801,,,-83.0,,,
182.4245,,-89.0,,,,
182.4666,,,-79.0,,,
182.9215,,,-82.0,,,
183.0424,,-84.0,,,,
183.0662,,,,-63.0,,
183.1042,,,-84.0,,,
183.2431,,-81.0,,,,
183.2652,,,,-67.0,,
183.2893,,,-74.0,,,
183.4694,,-83.0,,,,
183.4953,,,,-61.0,,
183.5156,,,-78.0,,,
183.6961,,,,-61.0,,
183.7156,,,-82.0,,,
183.8695,,-87.0,,,,
183.9162,,,-83.0,,,
184.0928,,-83.0,,,,
184.1036,,,,-64.0,,
184.1138,,,-82.0,,,
184.3093,,,,-61.0,,
184.3396,,,-77.0,,,
184.4782,,-90.0,,,,
184.5092,,,,-59.0,,
184.5507,,,-75.0,,,
184.7692,,,,-59.0,,
184.7868,,,,,,-91.0
185.1025,,-85.0,,,,
185.1493,,,-72.0,,,
185.3613,,,,-62.0,,
185.3757,,,-75.0,,,
186.3276,,-85.0,,,,
186.3615,,,,-65.0,,
186.3896,,,-81.0,,,
186.4111,,,,,,-97.0
186.5433,,-81.0,,,,
186.5838,,,,-59.0,,
186.7662,,-83.0,,,,
186.7897,,,,-63.0,,
186.802,,,-79.0,,,
186.9643,,-86.0,,,,
186.9814,,,,-66.0,,
187.1951,,,,-71.0,,
187.38,,,,-62.0,,
187.6159,,,,-62.0,,
187.636,,,-86.0,,,
187.7861,,,,-69.0,,
187.8232,,,-81.0,,,
187.9508,,-94.0,,,,
187.9881,,,,-65.0,,
188.0309,,,-79.0,,,
188.1963,,,,-63.0,,
188.2471,,,-79.0,,,
188.4083,,-86.0,,,,
188.6033,,-87.0,,,,
188.6292,,,,-61.0,,
188.8156,,,,-62.0,,
188.987,,-83.0,,,,
189.2375,,,,-61.0,,
