AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:02,wifi_rssi_20:23:00:00:00:03,wifi_rssi_20:23:00:00:00:04,wifi_rssi_20:23:00:00:00:05,wifi_rssi_20:23:00:00:00:06,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:14,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:16,wifi_rssi_20:23:00:00:00:17,wifi_rssi_20:23:00:00:00:19,wifi_rssi_20:23:00:00:00:21,wifi_rssi_20:23:00:00:00:22,wifi_rssi_20:23:00:00:00:24,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:26,wifi_rssi_20:23:00:00:00:27,wifi_rssi_20:23:00:00:00:28,wifi_rssi_20:23:00:00:00:30,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:51,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:57,wifi_rssi_20:23:00:00:00:67,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:01:41,wifi_rssi_20:23:00:00:03:11,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:02,wifi_freq_20:23:00:00:00:03,wifi_freq_20:23:00:00:00:04,wifi_freq_20:23:00:00:00:05,wifi_freq_20:23:00:00:00:06,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:14,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:16,wifi_freq_20:23:00:00:00:17,wifi_freq_20:23:00:00:00:19,wifi_freq_20:23:00:00:00:21,wifi_freq_20:23:00:00:00:22,wifi_freq_20:23:00:00:00:24,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:26,wifi_freq_20:23:00:00:00:27,wifi_freq_20:23:00:00:00:28,wifi_freq_20:23:00:00:00:30,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:51,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:57,wifi_freq_20:23:00:00:00:67,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:01:41,wifi_freq_20:23:00:00:03:11
146.1899,-74.0,,,,-85.0,,-85.0,-79.0,,-80.0,,,,,,,-83.0,,,,,,-80.0,,,,-79.0,,,,,,-84.0,-80.0,,,2437.0,,,,5500.0,,5200.0,2417.0,,2452.0,,,,,,,2412.0,,,,,,2462.0,,,,2427.0,,,,,,5220.0,2462.0,,
148.4024,-72.0,,,,,,-76.0,-83.0,,-82.0,,,,,,-85.0,,,,,,,-85.0,-82.0,,,,,,,,-82.0,-81.0,,,-86.0,2437.0,,,,,,5200.0,2417.0,,2452.0,,,,,,2462.0,,,,,,,2462.0,2412.0,,,,,,,,5220.0,5220.0,,,2462.0
150.5128,-68.0,,-89.0,,,,-83.0,,,-79.0,,,,,,-79.0,-81.0,,,,,,,,,,-88.0,,,,,-87.0,-87.0,-84.0,,,2437.0,,5200.0,,,,5200.0,,,2452.0,,,,,,2462.0,2412.0,,,,,,,,,,2427.0,,,,,5220.0,5220.0,2462.0,,
154.308,-71.0,,-86.0,,,,-77.0,-80.0,,-86.0,,,,,,-85.0,-81.0,,,,,,,,,,-80.0,,,,,-88.0,,,,-88.0,2437.0,,5200.0,,,,5200.0,2417.0,,2452.0,,,,,,2462.0,2412.0,,,,,,,,,,2427.0,,,,,5220.0,,,,2462.0
156.2357,-73.0,,-89.0,,,,-78.0,-84.0,,-78.0,,,,,,-86.0,-80.0,,,,-86.0,,-86.0,,,,,,,,,-85.0,,,,,2437.0,,5200.0,,,,5200.0,2417.0,,2452.0,,,,,,2462.0,2412.0,,,,2412.0,,2462.0,,,,,,,,,5220.0,,,,
158.2151,-70.0,,,,,,-79.0,-89.0,,-81.0,,,,,,,-79.0,,,,,,,-83.0,,,-75.0,,,-80.0,,-80.0,-81.0,,,,2437.0,,,,,,5200.0,2417.0,,2452.0,,,,,,,2412.0,,,,,,,2412.0,,,2427.0,,,2422.0,,5220.0,5220.0,,,
160.1992,-67.0,,,,,,-79.0,,,,,,,,,,-85.0,,,,,,-82.0,,,-90.0,,-90.0,,-81.0,-89.0,-78.0,,,,-90.0,2437.0,,,,,,5200.0,,,,,,,,,,2412.0,,,,,,2462.0,,,2412.0,,2412.0,,2422.0,2437.0,5220.0,,,,2462.0
162.2253,-68.0,,,,,,-83.0,,,,,,,,,-84.0,-85.0,,,,,,,-86.0,,,-78.0,,,,-85.0,-78.0,-80.0,-79.0,,,2437.0,,,,,,5200.0,,,,,,,,,2462.0,2412.0,,,,,,,2412.0,,,2427.0,,,,2437.0,5220.0,5220.0,2462.0,,
164.2456,-69.0,,,,,,-75.0,-86.0,,-84.0,,,,,,-88.0,-75.0,,,,,,,,,,-85.0,,,,,-78.0,-78.0,,,-82.0,2437.0,,,,,,5200.0,2417.0,,2452.0,,,,,,2462.0,2412.0,,,,,,,,,,2427.0,,,,,5220.0,5220.0,,,2462.0
166.2078,-81.0,,,,,,-74.0,,,-82.0,,,,,,-87.0,-85.0,,,,,,,-85.0,,,,,,,,-80.0,-80.0,-82.0,,-74.0,2437.0,,,,,,5200.0,,,2452.0,,,,,,2462.0,2412.0,,,,,,,2412.0,,,,,,,,5220.0,5220.0,2462.0,,2462.0
168.1969,-75.0,,,,,,,-85.0,,-83.0,,,,,,-86.0,-83.0,,,,,,-85.0,-82.0,,,-85.0,,,,,-84.0,,,,-82.0,2437.0,,,,,,,2417.0,,2452.0,,,,,,2462.0,2412.0,,,,,,2462.0,2412.0,,,2427.0,,,,,5220.0,,,,2462.0
170.1787,-67.0,,,,,,-73.0,-81.0,,-82.0,,,,,,,,,,,,,,-84.0,,,-79.0,,,,,-85.0,-84.0,-79.0,,-74.0,2437.0,,,,,,5200.0,2417.0,,2452.0,,,,,,,,,,,,,,2412.0,,,2427.0,,,,,5220.0,5220.0,2462.0,,2462.0
172.195,-61.0,,,,,,,-80.0,,-75.0,,,,,,,-86.0,,,,,,-76.0,-82.0,,,-76.0,,,,,-79.0,-78.0,,,-74.0,2437.0,,,,,,,2417.0,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,2427.0,,,,,5220.0,5220.0,,,2462.0
174.4788,-67.0,,,,,,-74.0,-84.0,,-74.0,,,,,,,,,,,,,-77.0,,,,-82.0,,,,,-75.0,-75.0,-76.0,,-76.0,2437.0,,,,,,5200.0,2417.0,,2452.0,,,,,,,,,,,,,2462.0,,,,2427.0,,,,,5220.0,5220.0,2462.0,,2462.0
178.4122,-61.0,,,,,,-67.0,,,-75.0,,,,,,,,,,,,,-73.0,-79.0,,,-79.0,,,,,-74.0,-74.0,-75.0,,-78.0,2437.0,,,,,,5200.0,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,2427.0,,,,,5220.0,5220.0,2462.0,,2462.0
182.2919,-54.0,,,,,,-63.0,,,-73.0,,,,,,,,,,,,,,-72.0,,,-72.0,,,,-81.0,-74.0,-74.0,-68.0,,-65.0,2437.0,,,,,,5200.0,,,2452.0,,,,,,,,,,,,,,2412.0,,,2427.0,,,,2437.0,5220.0,5220.0,2462.0,,2462.0
