AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:00:91,wifi_rssi_20:23:00:00:00:92,wifi_rssi_20:23:00:00:00:93,wifi_rssi_20:23:00:00:00:94,wifi_rssi_20:23:00:00:00:95,wifi_rssi_20:23:00:00:00:96,wifi_rssi_20:23:00:00:00:97,wifi_rssi_20:23:00:00:00:98,wifi_rssi_20:23:00:00:00:99,wifi_rssi_20:23:00:00:01:00,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:02,wifi_rssi_20:23:00:00:01:06,wifi_rssi_20:23:00:00:01:07,wifi_rssi_20:23:00:00:01:08,wifi_rssi_20:23:00:00:01:09,wifi_rssi_20:23:00:00:01:10,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:12,wifi_rssi_20:23:00:00:01:13,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:18,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:35,wifi_rssi_20:23:00:00:01:37,wifi_rssi_20:23:00:00:01:38,wifi_rssi_20:23:00:00:01:43,wifi_rssi_20:23:00:00:01:44,wifi_rssi_20:23:00:00:01:45,wifi_rssi_20:23:00:00:01:47,wifi_rssi_20:23:00:00:01:59,wifi_rssi_20:23:00:00:01:60,wifi_rssi_20:23:00:00:01:64,wifi_rssi_20:23:00:00:02:16,wifi_rssi_20:23:00:00:02:17,wifi_rssi_20:23:00:00:02:18,wifi_rssi_20:23:00:00:02:19,wifi_rssi_20:23:00:00:02:20,wifi_rssi_20:23:00:00:02:21,wifi_rssi_20:23:00:00:02:22,wifi_rssi_20:23:00:00:02:23,wifi_rssi_20:23:00:00:02:24,wifi_rssi_20:23:00:00:02:25,wifi_rssi_20:23:00:00:02:26,wifi_rssi_20:23:00:00:02:27,wifi_rssi_20:23:00:00:02:29,wifi_rssi_20:23:00:00:02:30,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:25,wifi_rssi_20:23:00:00:03:35,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:00:91,wifi_freq_20:23:00:00:00:92,wifi_freq_20:23:00:00:00:93,wifi_freq_20:23:00:00:00:94,wifi_freq_20:23:00:00:00:95,wifi_freq_20:23:00:00:00:96,wifi_freq_20:23:00:00:00:97,wifi_freq_20:23:00:00:00:98,wifi_freq_20:23:00:00:00:99,wifi_freq_20:23:00:00:01:00,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:02,wifi_freq_20:23:00:00:01:06,wifi_freq_20:23:00:00:01:07,wifi_freq_20:23:00:00:01:08,wifi_freq_20:23:00:00:01:09,wifi_freq_20:23:00:00:01:10,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:12,wifi_freq_20:23:00:00:01:13,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:18,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:35,wifi_freq_20:23:00:00:01:37,wifi_freq_20:23:00:00:01:38,wifi_freq_20:23:00:00:01:43,wifi_freq_20:23:00:00:01:44,wifi_freq_20:23:00:00:01:45,wifi_freq_20:23:00:00:01:47,wifi_freq_20:23:00:00:01:59,wifi_freq_20:23:00:00:01:60,wifi_freq_20:23:00:00:01:64,wifi_freq_20:23:00:00:02:16,wifi_freq_20:23:00:00:02:17,wifi_freq_20:23:00:00:02:18,wifi_freq_20:23:00:00:02:19,wifi_freq_20:23:00:00:02:20,wifi_freq_20:23:00:00:02:21,wifi_freq_20:23:00:00:02:22,wifi_freq_20:23:00:00:02:23,wifi_freq_20:23:00:00:02:24,wifi_freq_20:23:00:00:02:25,wifi_freq_20:23:00:00:02:26,wifi_freq_20:23:00:00:02:27,wifi_freq_20:23:00:00:02:29,wifi_freq_20:23:00:00:02:30,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:25,wifi_freq_20:23:00:00:03:35
116.0007,,-66.0,,-87.0,,-78.0,,,-79.0,,,,,-81.0,-73.0,,,-78.0,-81.0,-80.0,,-75.0,,-66.0,,,-83.0,-84.0,-86.0,-84.0,,,,,,,,,,,,-76.0,,-79.0,-87.0,,,,,,-67.0,-67.0,-80.0,-74.0,-73.0,-83.0,-77.0,,-81.0,-83.0,-82.0,-83.0,-82.0,-81.0,-80.0,,,,2417.0,,2462.0,,2427.0,,,2437.0,,,,,2437.0,2412.0,,,2457.0,2437.0,2437.0,,2462.0,,2472.0,,,5260.0,5260.0,2437.0,2437.0,,,,,,,,,,,,2412.0,,2462.0,5200.0,,,,,,5180.0,5180.0,2437.0,2437.0,2437.0,5560.0,2412.0,,2437.0,5640.0,5640.0,5560.0,2412.0,2437.0,2462.0,,
119.993,,-66.0,,-83.0,-95.0,-80.0,,-89.0,-80.0,,,-84.0,,,-76.0,-87.0,-85.0,-78.0,-82.0,-80.0,-80.0,-72.0,-82.0,-70.0,,,-76.0,-77.0,,,,,,-89.0,,,,,,,,-78.0,,-76.0,-81.0,,,,,,-68.0,-69.0,-85.0,-74.0,-73.0,-83.0,-78.0,-91.0,,-80.0,-81.0,-85.0,-82.0,,-78.0,,,,2417.0,,2462.0,2412.0,2427.0,,2422.0,2437.0,,,2462.0,,,2412.0,2412.0,2462.0,2457.0,2437.0,2437.0,2437.0,2462.0,2412.0,2472.0,,,5260.0,5260.0,,,,,,2462.0,,,,,,,,2412.0,,2462.0,5200.0,,,,,,5180.0,5180.0,2437.0,2437.0,2437.0,5560.0,2412.0,2412.0,,5640.0,5640.0,5560.0,2412.0,,2462.0,,
124.0127,,-67.0,-83.0,-84.0,,-82.0,,-89.0,-79.0,-92.0,,,,,-76.0,-86.0,-85.0,-78.0,-81.0,-81.0,-81.0,-75.0,-82.0,-68.0,,,-76.0,-77.0,,-84.0,,,,,,,,,,,,-76.0,,-76.0,-83.0,,,,,,-68.0,-67.0,-82.0,-74.0,-73.0,-83.0,-78.0,,,-80.0,-80.0,-85.0,-82.0,,-78.0,,,,2417.0,2452.0,2462.0,,2427.0,,2422.0,2437.0,5220.0,,,,,2412.0,2412.0,2462.0,2457.0,2437.0,2437.0,2437.0,2462.0,2412.0,2472.0,,,5260.0,5260.0,,2437.0,,,,,,,,,,,,2412.0,,2462.0,5200.0,,,,,,5180.0,5180.0,2437.0,2437.0,2437.0,5560.0,2412.0,,,5640.0,5640.0,5560.0,2412.0,,2462.0,,
128.0207,,-68.0,-80.0,,-92.0,-82.0,,,-79.0,,,-80.0,,-82.0,-82.0,-79.0,-82.0,-75.0,-73.0,,-70.0,-74.0,-83.0,-72.0,,-89.0,-72.0,-73.0,-87.0,-83.0,,,,-80.0,,,,,,,,-75.0,,-76.0,-83.0,,,,,,-78.0,-78.0,,-75.0,,,-74.0,,-86.0,-83.0,-82.0,,-87.0,,-77.0,,,,2417.0,2452.0,,2412.0,2427.0,,,2437.0,,,2462.0,,2437.0,2412.0,2412.0,2462.0,2457.0,2437.0,,2437.0,2462.0,2412.0,2472.0,,5240.0,5260.0,5260.0,2437.0,2437.0,,,,2462.0,,,,,,,,2412.0,,2462.0,5200.0,,,,,,5180.0,5180.0,,2437.0,,,2412.0,,2437.0,5640.0,5640.0,,2412.0,,2462.0,,
131.9999,,-67.0,-84.0,-90.0,-88.0,-85.0,-90.0,-90.0,-78.0,,,,,,-78.0,,,-79.0,-78.0,-77.0,-78.0,-62.0,-85.0,-79.0,,,-68.0,-69.0,,,,,,-77.0,,,,,,,,-75.0,,-63.0,-87.0,,,,,,-73.0,-73.0,,-78.0,-82.0,,-78.0,,,,,,-75.0,,-82.0,,,,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,,,,,,2412.0,,,2457.0,2437.0,2437.0,2437.0,2462.0,2412.0,2472.0,,,5260.0,5260.0,,,,,,2462.0,,,,,,,,2412.0,,2462.0,5200.0,,,,,,5180.0,5180.0,,2437.0,2437.0,,2412.0,,,,,,2412.0,,2462.0,,
136.052,,-70.0,-84.0,,,,-82.0,,-82.0,-89.0,,-83.0,,-84.0,-81.0,-80.0,-84.0,-82.0,-82.0,-80.0,-80.0,-63.0,-84.0,-73.0,,,-70.0,-70.0,,,,,,-85.0,,,,,,,,,,-63.0,-85.0,,,,,,-75.0,-76.0,-85.0,,,,,,-85.0,,,,-79.0,-88.0,,,,,2417.0,2452.0,,,,2437.0,,2437.0,5220.0,,2462.0,,2437.0,2412.0,2412.0,2462.0,2457.0,2437.0,2437.0,2437.0,2462.0,2412.0,2472.0,,,5260.0,5260.0,,,,,,2462.0,,,,,,,,,,2462.0,5200.0,,,,,,5180.0,5180.0,2437.0,,,,,,2437.0,,,,2412.0,2437.0,,,
139.9932,-86.0,-63.0,-84.0,,,-86.0,-81.0,-84.0,-71.0,-87.0,-86.0,-82.0,,-82.0,,-80.0,-86.0,-86.0,-84.0,-82.0,-84.0,-63.0,,-81.0,,,-61.0,-62.0,,,,,,,,,,,,,,,,-66.0,,,,,,,-82.0,-81.0,,,,,,,,,,,,,,,,2437.0,2417.0,2452.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,2412.0,2462.0,2457.0,2437.0,2437.0,2437.0,2462.0,,2472.0,,,5260.0,5260.0,,,,,,,,,,,,,,,,2462.0,,,,,,,5180.0,5180.0,,,,,,,,,,,,,,,
143.9928,-87.0,-66.0,-81.0,-78.0,-88.0,-76.0,-79.0,-85.0,-71.0,-85.0,-85.0,-78.0,,-82.0,,-86.0,-90.0,-88.0,,,,-72.0,,,-85.0,,-73.0,-74.0,,,,,,,,,,,,,,,,-73.0,,,,,,,,,,,,,,,,,,,,,,,,2437.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,2412.0,2462.0,2457.0,,,,2462.0,,,2462.0,,5260.0,5260.0,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,,,,,,,,,
147.9748,,-55.0,-77.0,-79.0,-84.0,-80.0,-79.0,-76.0,-68.0,-85.0,-86.0,-76.0,,-79.0,,,,,,,,-81.0,,,-85.0,,,-84.0,,,,,,,,,,,,,,,,-81.0,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,2462.0,,,2462.0,,,5260.0,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,,,,,,,,,
152.0579,,-56.0,-81.0,,-86.0,-76.0,-72.0,-74.0,-68.0,-85.0,-84.0,-80.0,,-83.0,,,,,,,,-81.0,,,,,-87.0,-86.0,,,,,,,,,,,,,,,,-81.0,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,2462.0,,,,,5260.0,5260.0,,,,,,,,,,,,,,,,2462.0,,,,,,,,,,,,,,,,,,,,,,,
