AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
123.8108,,,-91.0,,,
123.8607,,,,,,-94.0
124.4933,,,,,-83.0,
124.5475,,,,-71.0,,
124.7189,,-82.0,,,,
124.9179,,,,,,-86.0
124.9618,,,,-69.0,,
125.1084,,,,,-81.0,
125.3107,,,,,-89.0,
125.3283,,-73.0,,,,
125.3711,,,,-76.0,,
125.4967,,,-90.0,,,
125.5363,,,,,,-93.0
125.5432,,,,,-85.0,
125.5508,,-78.0,,,,
125.5786,,,,-82.0,,
125.6568,,,-93.0,,,
125.7791,,,,,-89.0,
125.7879,,-78.0,,,,
125.9476,,-74.0,,,,
126.1417,,,,,-90.0,
126.1458,,-86.0,,,,
126.1958,,,,-73.0,,
126.3475,,-86.0,,,,
126.4084,,,,-80.0,,
126.4844,,,-90.0,,,
126.5334,,,,,,-96.0
126.5702,,,,,-89.0,
126.5781,,-78.0,,,,
126.6848,,,-92.0,,,
127.0664,,,,-83.0,,
127.1652,,-77.0,,,,
127.1713,,,,,-90.0,
127.2315,,,,-78.0,,
127.2996,,,-92.0,,,
127.3623,,,,,,-89.0
127.3687,,-75.0,,,,
128.1317,,,-94.0,,,
128.1659,,-79.0,,,,
128.6492,,,,-77.0,,
128.7998,,,,,-91.0,
128.8612,,,,-77.0,,
129.0534,,,,-89.0,,
129.3623,,,-92.0,,,
129.6308,,-87.0,,,,
129.6644,,,,-77.0,,
129.8119,,,,,-93.0,
129.9714,,,-93.0,,,
130.0862,,,,-84.0,,
130.2339,,,,,-94.0,
130.2446,,-78.0,,,,
130.2772,,,,-74.0,,
130.4285,-97.0,,,,,
130.6326,,-80.0,,,,
130.8583,,,,,,-99.0
130.8722,-97.0,,,,,
131.0423,,-81.0,,,,
131.1158,,,,-76.0,,
131.4657,,-72.0,,,,
131.4891,,,,,-97.0,
131.5212,,,,-73.0,,
131.7413,,,,-77.0,,
131.8088,,,-87.0,,,
132.626,,,-90.0,,,
132.7165,,,,,-89.0,
133.2727,,-89.0,,,,
133.3536,,,,-69.0,,
133.4358,,,-91.0,,,
133.4775,,-78.0,,,,
133.5503,,,,-69.0,,
133.7349,-96.0,,,,,
133.8404,,,-89.0,,,
133.8973,,-74.0,,,,
134.078,,,-93.0,,,
134.1022,,-79.0,,,,
134.1205,,,,,,-95.0
134.1659,,,,-87.0,,
134.3113,,-77.0,,,,
134.3176,,,,,-98.0,
134.3693,,,,-77.0,,
134.4557,,,-87.0,,,
134.5344,,,,,-96.0,
134.6671,,,-90.0,,,
134.7163,-94.0,,,,,
134.7353,,-84.0,,,,
134.7901,,,,-72.0,,
134.9404,,-74.0,,,,
135.1386,,-87.0,,,,
135.1859,,,,-69.0,,
135.2712,,,-94.0,,,
135.3923,,,,-88.0,,
135.7606,,-79.0,,,,
136.1694,,-81.0,,,,
136.3737,,-79.0,,,,
136.4352,,,,-79.0,,
136.562,-91.0,,,,,
136.5869,,-74.0,,,,
136.6419,,,,-83.0,,
136.7944,,-87.0,,,,
136.983,-90.0,,,,,
137.0227,,,,,,-93.0
137.123,,,-91.0,,,
137.1949,,-77.0,,,,
137.2729,,,,-71.0,,
137.4114,,-73.0,,,,
137.6787,,,,-75.0,,
137.8112,,-78.0,,,,
137.8787,,,,-71.0,,
138.0077,-91.0,,,,,
138.0868,,,,-92.0,,
138.2358,,-78.0,,,,
138.2816,,,,-73.0,,
138.4314,,,,,,-96.0
138.4359,,-70.0,,,,
138.5234,,,-96.0,,,
138.9359,,,-92.0,,,
139.0196,,-81.0,,,,
139.1091,,,,-82.0,,
139.2971,,,,-85.0,,
139.4224,,,,,,-97.0
139.7386,,,,-72.0,,
140.3237,,,,-75.0,,
140.3884,,,-93.0,,,
140.5664,,,-92.0,,,
140.677,,-76.0,,,,
140.7203,,,,-72.0,,
140.901,,-74.0,,,,
140.9387,,,,-80.0,,
140.9716,,,-93.0,,,
141.0409,-94.0,,,,,
141.0973,,-72.0,,,,
141.1301,,,,-74.0,,
141.2968,,-66.0,,,,
141.3353,,,,-73.0,,
141.5649,,,,-72.0,,
141.5857,,,-95.0,,,
141.6772,-92.0,,,,,
141.7205,,-73.0,,,,
141.7492,,,,-82.0,,
141.9157,,-82.0,,,,
141.9457,,,,-76.0,,
142.1135,,-77.0,,,,
142.1466,,,,-79.0,,
142.3134,,-66.0,,,,
142.622,,,-96.0,,,
142.966,,-75.0,,,,
143.3522,,-73.0,,,,
143.3743,,,,-77.0,,
143.587,,,,-69.0,,
144.1753,,,,-77.0,,
144.3858,,,,-87.0,,
144.7461,-94.0,,,,,
144.7737,,-86.0,,,,
144.7959,,,,-76.0,,
145.2218,,-71.0,,,,
145.2278,,,,-79.0,,
145.3877,,-73.0,,,,
145.4106,,,,-81.0,,
145.4759,,,-92.0,,,
145.5896,,-68.0,,,,
145.608,,,,-85.0,,
145.7932,,-67.0,,,,
145.8329,,,,-77.0,,
146.0145,,-76.0,,,,
146.0354,,,,-77.0,,
146.2214,,-68.0,,,,
146.2592,,,,-85.0,,
146.4211,,-75.0,,,,
146.619,,-78.0,,,,
146.9059,,,-95.0,,,
147.0753,,-78.0,,,,
147.186,-98.0,,,,,
147.2351,,-75.0,,,,
