AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:02,wifi_rssi_20:23:00:00:00:03,wifi_rssi_20:23:00:00:00:06,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:24,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:30,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:02,wifi_freq_20:23:00:00:00:03,wifi_freq_20:23:00:00:00:06,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:24,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:30,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:03:25
129.2099,-72.0,,,,-79.0,-75.0,-71.0,,,,,-76.0,-71.0,,-69.0,-71.0,-77.0,-58.0,-74.0,-74.0,-77.0,-92.0,-73.0,,,,,,,,-86.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
131.2118,-73.0,,,,-82.0,-74.0,-75.0,,,,,-74.0,-76.0,,-71.0,-70.0,-81.0,-57.0,-75.0,-74.0,-74.0,-88.0,-72.0,,,,,,,,-83.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
133.2202,-73.0,,,,-81.0,-73.0,-65.0,,,,,-66.0,-69.0,,-72.0,-75.0,-75.0,-59.0,-72.0,-72.0,-67.0,-90.0,-78.0,,,,,,,,,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
135.2404,-80.0,,,,-86.0,-69.0,-76.0,,,,-87.0,,-75.0,,-72.0,-78.0,-78.0,-56.0,-76.0,-76.0,-70.0,-90.0,-76.0,,,,,,,,,2437.0,,,,5200.0,2417.0,2452.0,,,,2457.0,,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
137.2226,,,,,-78.0,-77.0,-67.0,,,,,-71.0,-69.0,,-73.0,-78.0,-81.0,-56.0,-75.0,-75.0,,-91.0,-78.0,,,-89.0,,,-89.0,-89.0,,,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,,2462.0,2437.0,,,5500.0,,,5500.0,5500.0,
139.3708,-75.0,,,,-83.0,-77.0,-71.0,,,,,-69.0,-76.0,,-71.0,-75.0,-79.0,-58.0,-74.0,-75.0,-75.0,,-82.0,,-88.0,-90.0,-89.0,-88.0,-89.0,-90.0,-90.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,2437.0
141.2746,-76.0,,,,-81.0,-67.0,-71.0,,,,,-69.0,-77.0,,-69.0,-64.0,,-57.0,-77.0,-77.0,-75.0,-92.0,-73.0,,,,,,,,-86.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
143.2083,-73.0,,,,-84.0,-68.0,-77.0,,,,,-74.0,-76.0,,-62.0,-72.0,-84.0,-64.0,-79.0,-79.0,-73.0,-89.0,-77.0,,,,,,,,-93.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
145.219,-74.0,,,,-84.0,-62.0,-70.0,,,,,-78.0,-77.0,,-74.0,-71.0,-83.0,-63.0,-77.0,-77.0,-79.0,,-73.0,,,,,,,,-89.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,2437.0
147.2107,-76.0,,,,-84.0,-69.0,-79.0,,,,,-84.0,-81.0,,-71.0,-71.0,,-59.0,-72.0,-72.0,-84.0,-92.0,-73.0,,,,,,,,-90.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
149.2406,-79.0,,,,,,-74.0,,,,-93.0,,-80.0,,-68.0,-70.0,-85.0,-58.0,-73.0,-73.0,,-93.0,-70.0,,,,,,,,,2437.0,,,,,,2452.0,,,,2457.0,,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,,2462.0,2437.0,,,,,,,,
151.245,-79.0,,,,-86.0,,-67.0,,,,,-81.0,-91.0,,-67.0,-72.0,-72.0,-58.0,-74.0,-74.0,-81.0,,-74.0,,,,,,-90.0,-89.0,,2437.0,,,,5200.0,,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,5500.0,5500.0,
153.1921,-69.0,,,,,-67.0,-69.0,,,,,-75.0,-82.0,,-71.0,-76.0,-80.0,-55.0,-77.0,-78.0,-75.0,,-77.0,,,-89.0,,-90.0,,,-88.0,2437.0,,,,,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,5500.0,,5500.0,,,2437.0
155.2512,-69.0,,,,-80.0,-74.0,-75.0,,,,,,-75.0,,-76.0,-73.0,-83.0,-54.0,-74.0,-74.0,-71.0,-91.0,-68.0,,-90.0,-89.0,,-90.0,,,-87.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,5500.0,5500.0,,5500.0,,,2437.0
157.2246,-63.0,,,,,-69.0,-73.0,,,,-90.0,-76.0,-81.0,,-69.0,-79.0,-77.0,-51.0,-77.0,-77.0,-73.0,-92.0,-65.0,,,,,,,,-88.0,2437.0,,,,,2417.0,2452.0,,,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
159.2219,-67.0,,,,-81.0,-66.0,-69.0,,,,,-72.0,-74.0,,-72.0,-80.0,-79.0,-55.0,-72.0,-72.0,-69.0,-87.0,-52.0,,,,,,,,-80.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
161.2117,-70.0,,,,-76.0,-68.0,-71.0,,,,,-74.0,-65.0,,-62.0,-78.0,,-59.0,-68.0,-68.0,-75.0,-84.0,-80.0,,,,,,,,-87.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
163.2359,-66.0,,,,-69.0,,-68.0,,,,,-63.0,-70.0,,-62.0,-82.0,,-64.0,-63.0,-63.0,-62.0,-83.0,-77.0,,,,,,,,-86.0,2437.0,,,,5200.0,,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
165.2225,-67.0,,,,-65.0,-83.0,-59.0,,,,,-66.0,-69.0,,-61.0,-83.0,,-66.0,-62.0,-62.0,-67.0,-86.0,-79.0,,,,,,,,,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
167.2232,-69.0,,,,-69.0,-86.0,-65.0,,,,,-68.0,-72.0,,-66.0,,-86.0,-69.0,-63.0,-63.0,-68.0,-84.0,-81.0,,,,,,,,,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
169.2314,-60.0,,,,-62.0,-89.0,-63.0,,-91.0,,,-65.0,-63.0,,-55.0,,-84.0,-66.0,-65.0,-65.0,-66.0,-80.0,-80.0,,,,,,,,,2437.0,,,,5200.0,2417.0,2452.0,,2412.0,,,2462.0,2412.0,,2427.0,,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
171.224,-62.0,,,,-69.0,-85.0,-57.0,,,,,-64.0,-67.0,-92.0,-54.0,-71.0,-88.0,-64.0,-53.0,-53.0,-64.0,-74.0,-79.0,,,,,,,,-91.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,2462.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
173.2258,-54.0,,,,-62.0,-79.0,-65.0,,,,,-75.0,-67.0,,-64.0,,,-71.0,-57.0,-57.0,-68.0,-82.0,-90.0,,,,,,,,-88.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
175.2448,-54.0,,,,-55.0,,-62.0,,,,,-69.0,-71.0,,-65.0,,,-71.0,-64.0,-64.0,-65.0,-87.0,-87.0,,,,,,,,,2437.0,,,,5200.0,,2452.0,,,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
177.2319,-60.0,,-90.0,,-68.0,-91.0,-64.0,-84.0,,,-87.0,-69.0,-72.0,,-70.0,,,-73.0,-69.0,-69.0,-70.0,-85.0,-93.0,,,,,,,,,2437.0,,5200.0,,5200.0,2417.0,2452.0,2462.0,,,2457.0,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
179.2136,-56.0,-91.0,-91.0,,-59.0,,-61.0,-86.0,-82.0,,,-71.0,-74.0,,-69.0,,,-77.0,-63.0,-63.0,-68.0,-87.0,-91.0,,,,,,,,-86.0,2437.0,2437.0,5200.0,,5200.0,,2452.0,2462.0,2412.0,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
181.2088,-50.0,,-87.0,,-56.0,,-61.0,,,,-93.0,-64.0,-73.0,,-69.0,,,-76.0,-63.0,-63.0,-66.0,-87.0,-89.0,,,,,,,,-82.0,2437.0,,5200.0,,5200.0,,2452.0,,,,2457.0,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
183.2381,-50.0,,-88.0,,,,-63.0,,,,,-65.0,-73.0,-89.0,-64.0,,,-73.0,-64.0,-64.0,-65.0,-88.0,-92.0,,,,,,,,-90.0,2437.0,,5200.0,,,,2452.0,,,,,2462.0,2412.0,2462.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
185.2274,-55.0,,-91.0,,-56.0,,-64.0,,,,-88.0,-68.0,-71.0,-91.0,-64.0,-84.0,,-72.0,-64.0,-64.0,-69.0,,,,,,,,,,,2437.0,,5200.0,,5200.0,,2452.0,,,,2457.0,2462.0,2412.0,2462.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,,,,,,,,
187.2104,-56.0,,-88.0,,,-79.0,-61.0,,-87.0,,-91.0,-69.0,-81.0,,-68.0,,,-76.0,-60.0,-59.0,-63.0,-89.0,,,,,,,,,-88.0,2437.0,,5200.0,,,2417.0,2452.0,,2412.0,,2457.0,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,2437.0
189.2267,-56.0,,-89.0,,-53.0,,-65.0,-86.0,,,,-71.0,-76.0,,-65.0,,,-75.0,-63.0,-64.0,-71.0,-85.0,,,,,,,,,,2437.0,,5200.0,,5200.0,,2452.0,2462.0,,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,
191.2351,-54.0,,-90.0,,,,-62.0,,,,,-66.0,-72.0,,-65.0,-91.0,,-76.0,-63.0,-62.0,-66.0,-86.0,,,,,,,,,,2437.0,,5200.0,,,,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,
193.2766,-51.0,,-92.0,,-61.0,,-63.0,,,,-89.0,-64.0,-70.0,-89.0,-67.0,-91.0,,-72.0,-64.0,-64.0,-62.0,-84.0,,,,,,,,,,2437.0,,5200.0,,5200.0,,2452.0,,,,2457.0,2462.0,2412.0,2462.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,
195.2089,-53.0,,,,,-86.0,-63.0,,-91.0,,-90.0,-62.0,-69.0,,-58.0,,,-71.0,-56.0,-56.0,-62.0,-78.0,-82.0,,,,,,,,,2437.0,,,,,2417.0,2452.0,,2412.0,,2457.0,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
197.2265,-58.0,,-92.0,,-64.0,-85.0,-62.0,,,,,-64.0,-67.0,,-54.0,-83.0,,-66.0,-56.0,-56.0,-65.0,-75.0,-83.0,,,,,,,,,2437.0,,5200.0,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
199.2289,-59.0,,,,-67.0,-82.0,-59.0,,-91.0,,,-50.0,-65.0,,-62.0,,,-61.0,-58.0,-58.0,-57.0,-77.0,-84.0,,,,,,,,-72.0,2437.0,,,,5200.0,2417.0,2452.0,,2412.0,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
201.2121,-60.0,,,,-61.0,-85.0,-59.0,,-87.0,,,-64.0,-69.0,,-58.0,-86.0,,-74.0,-55.0,-56.0,-65.0,-86.0,-80.0,,,,,,,,-89.0,2437.0,,,,5200.0,2417.0,2452.0,,2412.0,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
203.2488,-65.0,,-94.0,,-66.0,-79.0,-63.0,,,,,-66.0,-64.0,,-69.0,-83.0,,-65.0,-63.0,-63.0,-66.0,-78.0,-79.0,,,,,,,,,2437.0,,5200.0,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
205.2009,-64.0,,,,-66.0,-85.0,-60.0,,,,,-69.0,-68.0,,-55.0,-85.0,,-66.0,-60.0,-61.0,-70.0,-87.0,-81.0,,,,,,,,-83.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
207.2388,-62.0,,,,-68.0,-81.0,-61.0,,,,,-65.0,-68.0,,-61.0,-82.0,,-68.0,-57.0,-57.0,-62.0,-82.0,-81.0,,,,,,,,-87.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
209.2314,-57.0,,,,-69.0,-79.0,-59.0,,,,,-58.0,-66.0,,-61.0,,-89.0,-66.0,-60.0,-60.0,-56.0,-82.0,-79.0,,,,,,,,-88.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
211.2068,-63.0,,,,-63.0,-80.0,-61.0,,,,,-60.0,-69.0,,-60.0,-82.0,,-63.0,-67.0,-67.0,-60.0,-86.0,-80.0,,,,,,,,-87.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
213.2188,-61.0,,,,-63.0,-78.0,-63.0,,-92.0,,,-68.0,-65.0,,-63.0,-83.0,,-63.0,-63.0,-63.0,-69.0,-80.0,-78.0,,,,,,,,-90.0,2437.0,,,,5200.0,2417.0,2452.0,,2412.0,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
215.2298,-63.0,,,,-74.0,,-62.0,,,,,-68.0,-67.0,,-63.0,-79.0,,-63.0,-64.0,-64.0,-68.0,-80.0,-79.0,,,,,,,,-89.0,2437.0,,,,5200.0,,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
217.2045,-63.0,,,,,-71.0,-63.0,,,,,-66.0,-67.0,,-60.0,-76.0,-81.0,-57.0,-67.0,-67.0,-66.0,-84.0,-81.0,,,,,,,,-87.0,2437.0,,,,,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
219.2323,-73.0,,,,-74.0,-70.0,-76.0,,,,,-77.0,-70.0,,-67.0,-82.0,-86.0,-59.0,-70.0,-70.0,-77.0,,-76.0,,,,,,,,,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,
221.2272,-73.0,,,,,-72.0,-72.0,,,,,-71.0,-77.0,,-61.0,-78.0,,-56.0,-74.0,-74.0,-72.0,-91.0,-74.0,,,,,,,,-84.0,2437.0,,,,,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
223.2088,,,,,-84.0,-71.0,-71.0,,,,,-73.0,-79.0,,-71.0,-78.0,-82.0,-53.0,-73.0,-73.0,-73.0,,-70.0,-88.0,,,,,,,-86.0,,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,2462.0,,,,,,,2437.0
225.2394,-70.0,,,,-82.0,-68.0,-71.0,,,,,-72.0,-72.0,,-70.0,-82.0,,-53.0,-74.0,-74.0,,-92.0,-68.0,,,,,,,,-88.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,,2462.0,2437.0,,,,,,,,2437.0
227.2354,,,,,-80.0,-70.0,-76.0,,,,,-73.0,-76.0,,-69.0,-77.0,-80.0,-56.0,-78.0,-77.0,-74.0,-92.0,-75.0,,,,,,,-90.0,,,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,5500.0,
229.2178,-71.0,,,,-85.0,-70.0,-78.0,,,,,-74.0,-79.0,,-74.0,-75.0,,-61.0,-79.0,-79.0,-75.0,,-70.0,,-88.0,-87.0,-88.0,-88.0,-87.0,-90.0,-90.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,2437.0
231.2216,-75.0,,,,-86.0,,-76.0,,,,,-83.0,-77.0,,-71.0,-73.0,-81.0,-58.0,-75.0,-75.0,-84.0,,-75.0,,,,,,,,-87.0,2437.0,,,,5200.0,,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,2437.0
233.3653,-76.0,,,,-84.0,-73.0,-74.0,,,,,-73.0,-86.0,,-74.0,-73.0,,-65.0,-76.0,-75.0,-82.0,-91.0,-75.0,,-86.0,-91.0,-90.0,-89.0,-90.0,-92.0,-82.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,2437.0
235.4087,-76.0,,,,,-61.0,-76.0,,,,,-69.0,-76.0,,-70.0,-75.0,-72.0,-59.0,-76.0,-76.0,,-90.0,-81.0,,-87.0,-89.0,-86.0,-87.0,-91.0,-89.0,-92.0,2437.0,,,,,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,,2462.0,2437.0,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,2437.0
237.2482,-76.0,,,,-85.0,-65.0,-72.0,,,,,-77.0,-67.0,,-64.0,-72.0,-80.0,-50.0,-72.0,-72.0,-75.0,-83.0,-77.0,,,,,,,,-85.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
239.2073,-76.0,,,,-87.0,-71.0,-69.0,,,,,-74.0,-70.0,,-65.0,-73.0,-77.0,-51.0,-66.0,-66.0,-73.0,-86.0,-71.0,-92.0,-89.0,,-88.0,-88.0,,,-84.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,2462.0,5500.0,,5500.0,5500.0,,,2437.0
241.2511,-71.0,,,,-87.0,-65.0,-69.0,,,,-93.0,-65.0,-60.0,,-72.0,-66.0,-75.0,-56.0,-66.0,-66.0,-65.0,-87.0,-69.0,,,,,,,,,2437.0,,,,5200.0,2417.0,2452.0,,,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
243.2064,-74.0,,,,-82.0,-60.0,-71.0,,,,,-64.0,-61.0,,-62.0,-73.0,-78.0,-58.0,-74.0,-75.0,-66.0,-84.0,-75.0,,,,,,,,-85.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
245.2169,-80.0,,,,-80.0,-62.0,-64.0,,,,,-72.0,-76.0,,-72.0,-73.0,-85.0,-54.0,-67.0,-67.0,-74.0,-88.0,-68.0,,,,,,,,-88.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
247.2326,-75.0,,,,,-72.0,-64.0,,,,,-73.0,-72.0,,-69.0,-69.0,-77.0,-61.0,-73.0,-72.0,-65.0,-85.0,-69.0,,,,,,,,-86.0,2437.0,,,,,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
249.2221,-74.0,,,,-79.0,-71.0,-66.0,,,,,-65.0,-74.0,,-67.0,-70.0,-83.0,-58.0,-73.0,-73.0,-73.0,-85.0,-70.0,,,,,,,,-87.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
251.2324,-74.0,,,,,-75.0,-65.0,,,,,-72.0,-71.0,,-70.0,-69.0,-82.0,-63.0,-73.0,-73.0,-71.0,-86.0,-71.0,,,,,,,,-81.0,2437.0,,,,,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
253.2553,-75.0,,,,-79.0,-70.0,-65.0,,,,,-68.0,-72.0,,-68.0,-68.0,-81.0,-56.0,-71.0,-71.0,-70.0,-91.0,-72.0,,,,,,,,,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
255.2213,-71.0,,,,,-74.0,-69.0,,,,,-69.0,-74.0,,-66.0,-74.0,-71.0,-56.0,-72.0,-73.0,-63.0,-89.0,-70.0,,,,,,,,,2437.0,,,,,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
257.1986,-74.0,,,,-83.0,-63.0,-69.0,,,,,-69.0,-72.0,,-63.0,-73.0,-76.0,-55.0,-74.0,-74.0,-70.0,-89.0,-72.0,,,,,,,,,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
259.2249,-71.0,,,,-82.0,-71.0,-70.0,,,,,-69.0,-72.0,,-66.0,-77.0,-80.0,-51.0,-75.0,-75.0,-72.0,-90.0,-78.0,,,,,,,,,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
261.2201,-66.0,,,,-84.0,-70.0,-66.0,,,,,-76.0,-73.0,,-71.0,-79.0,-83.0,-55.0,-75.0,-75.0,-74.0,,-75.0,,,,,,,,-85.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,2437.0
