AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:03,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:03,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:03:25
213.2188,-61.0,,-63.0,,-63.0,-68.0,-65.0,-63.0,,,-63.0,-63.0,-63.0,-69.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
215.2298,-63.0,,-74.0,,-62.0,-68.0,-67.0,-63.0,,,-63.0,-64.0,-64.0,-68.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
217.2045,-63.0,,,-71.0,-63.0,-66.0,-67.0,-60.0,,,-57.0,-67.0,-67.0,-66.0,,,,2437.0,,,2417.0,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
219.2323,-73.0,,-74.0,-70.0,-76.0,,-70.0,-67.0,,,-59.0,-70.0,-70.0,,,-76.0,,2437.0,,5200.0,2417.0,2452.0,,2412.0,2427.0,,,2437.0,5220.0,5220.0,,,2437.0,
221.2272,-73.0,,,-72.0,-72.0,-71.0,,-61.0,,,-56.0,-74.0,-74.0,-72.0,,-74.0,,2437.0,,,2417.0,2452.0,2462.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,,2437.0,
223.2088,,,,-71.0,-71.0,-73.0,,-71.0,-78.0,,-53.0,-73.0,-73.0,-73.0,,-70.0,,,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
225.2394,-70.0,,,-68.0,-71.0,-72.0,-72.0,-70.0,,,-53.0,-74.0,-74.0,,,-68.0,,2437.0,,,2417.0,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,,,2437.0,
227.2354,,,,-70.0,-76.0,-73.0,-76.0,-69.0,-77.0,,-56.0,,-77.0,-74.0,,-75.0,,,,,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,,2437.0,,5220.0,2462.0,,2437.0,
229.2178,-71.0,,,-70.0,-78.0,-74.0,,-74.0,-75.0,,-61.0,,-79.0,-75.0,,-70.0,,2437.0,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,,5220.0,2462.0,,2437.0,
231.2216,-75.0,,,,-76.0,,-77.0,-71.0,-73.0,-81.0,-58.0,-75.0,-75.0,,,-75.0,,2437.0,,,,2452.0,,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,,,2437.0,
233.3653,-76.0,,,-73.0,-74.0,-73.0,,-74.0,-73.0,,-65.0,-76.0,-75.0,,,-75.0,,2437.0,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,,,2437.0,
235.4087,-76.0,,,-61.0,,-69.0,-76.0,-70.0,-75.0,-72.0,-59.0,-76.0,-76.0,,,,,2437.0,,,2417.0,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,,,,
237.2482,-76.0,,,-65.0,-72.0,,-67.0,-64.0,-72.0,,-50.0,-72.0,-72.0,-75.0,,,,2437.0,,,2417.0,2452.0,,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,
239.2073,,,,-71.0,-69.0,,-70.0,-65.0,-73.0,,-51.0,-66.0,-66.0,-73.0,,-71.0,,,,,2417.0,2452.0,,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
241.2511,,,,-65.0,-69.0,-65.0,-60.0,,-66.0,,-56.0,-66.0,-66.0,-65.0,,-69.0,,,,,2417.0,2452.0,2462.0,2412.0,,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
243.2064,-74.0,,,-60.0,-71.0,-64.0,-61.0,-62.0,-73.0,,-58.0,-74.0,,-66.0,,,,2437.0,,,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,,2462.0,,,
245.2169,,,,-62.0,-64.0,-72.0,,-72.0,-73.0,,-54.0,-67.0,-67.0,-74.0,,-68.0,,,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
247.2326,,,,-72.0,-64.0,-73.0,-72.0,-69.0,-69.0,,-61.0,,-72.0,-65.0,,-69.0,,,,,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,,2437.0,,5220.0,2462.0,,2437.0,
249.2221,,,,-71.0,-66.0,-65.0,,-67.0,-70.0,,-58.0,-73.0,-73.0,-73.0,,-70.0,,,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
251.2324,,,,,-65.0,-72.0,-71.0,-70.0,-69.0,,-63.0,-73.0,-73.0,-71.0,,-71.0,,,,,,2452.0,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
253.2553,,,,-70.0,-65.0,-68.0,-72.0,-68.0,-68.0,,-56.0,-71.0,-71.0,-70.0,,,,,,,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,
255.2213,-71.0,,,,-69.0,-69.0,,-66.0,,-71.0,-56.0,-72.0,-73.0,-63.0,,-70.0,,2437.0,,,,2452.0,2462.0,,2427.0,,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,
257.1986,-74.0,,,-63.0,-69.0,-69.0,-72.0,-63.0,-73.0,,-55.0,,,-70.0,,-72.0,,2437.0,,,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,
259.2249,-71.0,,,-71.0,-70.0,-69.0,-72.0,-66.0,,,-51.0,-75.0,-75.0,-72.0,,,,2437.0,,,2417.0,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
261.2201,-66.0,,,-70.0,-66.0,,-73.0,-71.0,,,-55.0,-75.0,-75.0,-74.0,,-75.0,,2437.0,,,2417.0,2452.0,,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,2437.0,
263.3432,,,,-71.0,-73.0,-74.0,,-70.0,-73.0,,-54.0,-74.0,-74.0,-75.0,,-77.0,,,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
265.4158,,,-77.0,-65.0,-71.0,-76.0,-70.0,-70.0,,,-59.0,-73.0,-73.0,,,-72.0,,,,5200.0,2417.0,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,,,2437.0,
269.2905,-76.0,,,-67.0,,-69.0,,-67.0,-74.0,-75.0,-54.0,,-76.0,-76.0,,-75.0,,2437.0,,,2417.0,,2462.0,,2427.0,2437.0,2422.0,2437.0,,5220.0,2462.0,,2437.0,
271.2343,,,,-77.0,,-69.0,-79.0,-72.0,-73.0,,-54.0,-79.0,-78.0,-73.0,,-66.0,,,,,2417.0,,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
273.1973,,,,-71.0,,-71.0,-72.0,-74.0,-71.0,,-55.0,-77.0,-77.0,-71.0,,-77.0,,,,,2417.0,,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
275.2026,,,,-74.0,,-66.0,-76.0,-68.0,-73.0,,-60.0,-76.0,-76.0,-68.0,,-76.0,,,,,2417.0,,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
277.2445,-75.0,,,-75.0,-73.0,-78.0,,-71.0,-73.0,,-53.0,-78.0,-78.0,-76.0,,,,2437.0,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,
279.2212,-75.0,,,-75.0,-72.0,-79.0,-71.0,-73.0,,,-61.0,-74.0,-74.0,,,-69.0,,2437.0,,,2417.0,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,,,2437.0,
281.222,-73.0,,,,,-74.0,-78.0,-68.0,-74.0,,-53.0,-74.0,-74.0,-74.0,,-72.0,,2437.0,,,,,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
283.272,-77.0,,,-72.0,-73.0,-76.0,,-72.0,,,-53.0,-76.0,-77.0,-76.0,,-73.0,,2437.0,,,2417.0,2452.0,2462.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,,2437.0,
285.2408,-76.0,,,-72.0,-67.0,-78.0,-73.0,-69.0,,,-57.0,-70.0,-70.0,,,-68.0,,2437.0,,,2417.0,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,,,2437.0,
287.2383,-74.0,,,-74.0,-72.0,-69.0,,-63.0,,,-60.0,-67.0,-67.0,-69.0,,-74.0,,2437.0,,,2417.0,2452.0,2462.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,,2437.0,
289.2241,-63.0,,-71.0,,-60.0,-63.0,-70.0,-60.0,,,-65.0,-69.0,-69.0,-63.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
291.2229,-64.0,,-67.0,,-67.0,-72.0,-67.0,-53.0,,,-63.0,-64.0,-64.0,-68.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
293.2227,-59.0,,-65.0,,-69.0,-65.0,-65.0,-62.0,,,-60.0,-62.0,-61.0,-66.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
295.2311,-59.0,,-62.0,,-71.0,-72.0,-70.0,-58.0,,,-69.0,-56.0,-57.0,-72.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
297.2347,-57.0,,-63.0,,-56.0,-64.0,-65.0,-61.0,,,-76.0,-58.0,-57.0,-65.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
299.2354,-53.0,,,,-66.0,-62.0,-63.0,-61.0,-83.0,,-66.0,-57.0,-57.0,-62.0,,,,2437.0,,,,2452.0,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,
301.2708,-51.0,,-63.0,,-66.0,-71.0,-66.0,-66.0,,,-83.0,-62.0,-62.0,-76.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
303.2185,-62.0,,-57.0,,-68.0,-69.0,-75.0,-64.0,,,-72.0,-67.0,-67.0,-71.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
