AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:12,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:38,wifi_rssi_20:23:00:00:01:51,wifi_rssi_20:23:00:00:01:55,wifi_rssi_20:23:00:00:01:60,wifi_rssi_20:23:00:00:01:66,wifi_rssi_20:23:00:00:01:83,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:12,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:38,wifi_freq_20:23:00:00:01:51,wifi_freq_20:23:00:00:01:55,wifi_freq_20:23:00:00:01:60,wifi_freq_20:23:00:00:01:66,wifi_freq_20:23:00:00:01:83,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:25
114.224,-77.0,-86.0,-64.0,-71.0,,,-67.0,-62.0,-66.0,-75.0,-74.0,-54.0,-73.0,-73.0,-68.0,-91.0,-75.0,,,,,,,,,,,,,,,,,-87.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
116.1947,-78.0,-88.0,,-72.0,,,-66.0,-65.0,-67.0,-73.0,-74.0,-52.0,-72.0,-72.0,-68.0,-90.0,-77.0,,,,,,,,,,,,,,,,,-85.0,2437.0,5200.0,,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
118.2266,-73.0,-84.0,,-59.0,,,,-71.0,-74.0,-70.0,-78.0,-52.0,-75.0,-75.0,-68.0,-87.0,-75.0,,,,,,,,,,,,,,,,,-90.0,2437.0,5200.0,,2452.0,,,,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
120.2213,-71.0,-81.0,-60.0,-57.0,,,-69.0,-62.0,-63.0,-65.0,-79.0,-54.0,-73.0,-73.0,-67.0,-87.0,-73.0,,,,,,,,,,,,,,,,,-84.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
122.2053,-72.0,-85.0,-66.0,-65.0,,,-70.0,-64.0,-62.0,-66.0,-69.0,-58.0,-76.0,-76.0,-71.0,-87.0,-73.0,,,,-88.0,-89.0,-90.0,-90.0,-90.0,-90.0,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,,,,,,,
124.2224,-82.0,-90.0,-58.0,-63.0,,,-71.0,-68.0,-63.0,-68.0,-73.0,-62.0,-75.0,-73.0,-71.0,-89.0,-66.0,,,,-90.0,,-89.0,-90.0,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,5500.0,,5500.0,5500.0,,,,,,,,,,
126.2298,-80.0,-89.0,-57.0,-65.0,,,-66.0,-77.0,-70.0,-74.0,-80.0,-55.0,-68.0,-68.0,-65.0,-88.0,-73.0,,,,,,,,,-90.0,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,5500.0,,,,,,,,
128.2064,-79.0,-88.0,-59.0,-74.0,,-89.0,-73.0,-75.0,-68.0,-65.0,-67.0,-60.0,-74.0,-73.0,-73.0,-91.0,-74.0,,,,-90.0,,,-90.0,,,,,,,,,,-88.0,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,5500.0,,,5500.0,,,,,,,,,,2437.0
130.1997,-84.0,-89.0,-63.0,-71.0,,,-69.0,-78.0,-66.0,-68.0,-69.0,-62.0,-77.0,-77.0,-69.0,-88.0,-76.0,,-92.0,,,,-91.0,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,5240.0,,,,5500.0,,,,,,,,,,,
132.2288,-80.0,-90.0,-65.0,-73.0,,,-75.0,-80.0,-64.0,-70.0,-67.0,-65.0,-75.0,-74.0,-79.0,,-73.0,,,,,,,,,,,,,-92.0,,,,-84.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,,,,2412.0,,,,2437.0
134.215,-77.0,-91.0,-58.0,-74.0,,,,-83.0,-74.0,-75.0,-62.0,-71.0,-81.0,-87.0,-75.0,-89.0,-81.0,,,,-90.0,,,-91.0,,,,,,,-92.0,,,-92.0,2437.0,5200.0,2417.0,2452.0,,,,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,5500.0,,,5500.0,,,,,,,5240.0,,,2437.0
136.2137,-81.0,-90.0,-59.0,-76.0,,,-74.0,-81.0,-74.0,-75.0,-67.0,-62.0,-79.0,-79.0,-79.0,,-79.0,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,
138.1974,-85.0,,-58.0,-81.0,,,-74.0,-85.0,-78.0,-71.0,-72.0,-69.0,-87.0,-81.0,-76.0,,-81.0,,,,,,,,,,,,,,,,,,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,
140.1971,,,-56.0,-77.0,,,-77.0,-82.0,,-74.0,-70.0,-71.0,-90.0,-83.0,-81.0,,-82.0,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,2462.0,2412.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,
142.2099,,-95.0,-53.0,-86.0,,,-81.0,-86.0,-80.0,-72.0,-75.0,-67.0,-83.0,-83.0,-82.0,,-85.0,,,,,,,,,,,,,,,,,,,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,
