AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:02,wifi_rssi_20:23:00:00:00:03,wifi_rssi_20:23:00:00:00:04,wifi_rssi_20:23:00:00:00:05,wifi_rssi_20:23:00:00:00:06,wifi_rssi_20:23:00:00:00:07,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:10,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:13,wifi_rssi_20:23:00:00:00:14,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:16,wifi_rssi_20:23:00:00:00:17,wifi_rssi_20:23:00:00:00:19,wifi_rssi_20:23:00:00:00:21,wifi_rssi_20:23:00:00:00:22,wifi_rssi_20:23:00:00:00:24,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:26,wifi_rssi_20:23:00:00:00:27,wifi_rssi_20:23:00:00:00:28,wifi_rssi_20:23:00:00:00:30,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:48,wifi_rssi_20:23:00:00:00:49,wifi_rssi_20:23:00:00:00:50,wifi_rssi_20:23:00:00:00:51,wifi_rssi_20:23:00:00:00:52,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:68,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:71,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:89,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:51,wifi_rssi_20:23:00:00:01:66,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:02,wifi_freq_20:23:00:00:00:03,wifi_freq_20:23:00:00:00:04,wifi_freq_20:23:00:00:00:05,wifi_freq_20:23:00:00:00:06,wifi_freq_20:23:00:00:00:07,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:10,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:13,wifi_freq_20:23:00:00:00:14,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:16,wifi_freq_20:23:00:00:00:17,wifi_freq_20:23:00:00:00:19,wifi_freq_20:23:00:00:00:21,wifi_freq_20:23:00:00:00:22,wifi_freq_20:23:00:00:00:24,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:26,wifi_freq_20:23:00:00:00:27,wifi_freq_20:23:00:00:00:28,wifi_freq_20:23:00:00:00:30,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:48,wifi_freq_20:23:00:00:00:49,wifi_freq_20:23:00:00:00:50,wifi_freq_20:23:00:00:00:51,wifi_freq_20:23:00:00:00:52,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:68,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:71,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:89,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:51,wifi_freq_20:23:00:00:01:66,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:25
77.9441,-61.0,,,,,,,-57.0,,-87.0,,,-68.0,,,,,,,-79.0,,,,,-84.0,-68.0,-73.0,,,,,,,-63.0,,,,,-78.0,-63.0,-63.0,-72.0,-81.0,,-93.0,,,,,,,,,,,,,,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,,2412.0,,,,,2457.0,2462.0,2412.0,,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,
79.9228,-56.0,,,,,,,-60.0,,,,,-66.0,,,,,,,-83.0,,,,,,-75.0,-69.0,,,,,,,-66.0,-92.0,,,,-79.0,-64.0,-64.0,-74.0,-86.0,,,,,,,,,,,,,,-73.0,,2437.0,,,,,,,5200.0,,,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,2462.0,
81.9353,-53.0,,-94.0,,,,,-62.0,,,,,-68.0,,,,,,-90.0,-89.0,,,,,,-68.0,-72.0,-87.0,,,,,,-68.0,-91.0,,,,,-64.0,-64.0,,-87.0,,,,,,,,,,,,,,-76.0,,2437.0,,5200.0,,,,,5200.0,,,,,2452.0,,,,,,2462.0,2412.0,,,,,,2462.0,2412.0,2462.0,,,,,,2427.0,2437.0,,,,,5220.0,5220.0,,2462.0,,,,,,,,,,,,,,2462.0,
83.9433,-50.0,,,,,,,-60.0,,-89.0,,,-72.0,,,,,,,-84.0,,,,,-88.0,-64.0,-77.0,,,,,,,-60.0,-92.0,,,,-75.0,-68.0,-68.0,-67.0,-79.0,,-84.0,,,,,,,,,,,,,-90.0,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,,2412.0,,,,,2457.0,2462.0,2412.0,,,,,,,2427.0,2437.0,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,2437.0
85.9002,-51.0,,-91.0,,,,,-56.0,,,,,-67.0,,,,,,,-85.0,,,,,,-72.0,-68.0,,,,,,,-66.0,,,,,-83.0,-62.0,-62.0,-73.0,-83.0,,-90.0,,,,,,,,,,,,-76.0,-90.0,2437.0,,5200.0,,,,,5200.0,,,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,2462.0,2437.0
87.9426,-42.0,,-92.0,,,,,-54.0,,,,,-72.0,,,,,,-93.0,,,,,,,-70.0,-65.0,-88.0,,,,,,-68.0,,,,,,-68.0,-68.0,,,,,,,,,,,,,,,,-69.0,,2437.0,,5200.0,,,,,5200.0,,,,,2452.0,,,,,,2462.0,,,,,,,2462.0,2412.0,2462.0,,,,,,2427.0,,,,,,5220.0,5220.0,,,,,,,,,,,,,,,,2462.0,
89.9309,-50.0,-89.0,-90.0,,,,,-53.0,,,,,-65.0,,,,,,,-82.0,,,,,,-68.0,-72.0,,,,,,,-68.0,,,,,-80.0,-68.0,-68.0,,-88.0,,-91.0,,,,,,,,,,,,-73.0,-92.0,2437.0,2437.0,5200.0,,,,,5200.0,,,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,,2462.0,,2437.0,,,,,,,,,,,,2462.0,2437.0
91.9055,-43.0,,-93.0,,,,,-49.0,,,,,-64.0,,,,,,,,,,,,,-64.0,-72.0,-85.0,,,,,,-66.0,,,,,-74.0,-73.0,-73.0,-65.0,-88.0,,-91.0,,,,,,,,,,,,-78.0,-92.0,2437.0,,5200.0,,,,,5200.0,,,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,2462.0,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,2462.0,2437.0
93.9128,-50.0,,-93.0,,,,,-54.0,,,,,-62.0,,,,,,-91.0,,,,,,,-60.0,-66.0,,,,,,,-65.0,-91.0,,,,-72.0,-70.0,-70.0,-65.0,-90.0,,,,,,,,,,,,,,-80.0,,2437.0,,5200.0,,,,,5200.0,,,,,2452.0,,,,,,2462.0,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,2462.0,
95.8963,-54.0,,,,,,,-64.0,,-88.0,,,-59.0,,,,,,,,,,,,-88.0,-71.0,-64.0,,,,,,,-63.0,,,,,-69.0,-66.0,-66.0,-71.0,-84.0,,-90.0,,,,,,,,,,,,-83.0,,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,,,,,,,2457.0,2462.0,2412.0,,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,2462.0,
97.9143,-58.0,,-90.0,,,,,-62.0,,-85.0,,,-60.0,,,,,,,-83.0,,,,,,-59.0,-69.0,-83.0,,,,,,-59.0,-92.0,,,,-72.0,-61.0,-61.0,-67.0,-86.0,,-92.0,,,,,,,,,,,,-78.0,,2437.0,,5200.0,,,,,5200.0,,2417.0,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,2462.0,,,,,,2427.0,2437.0,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,2462.0,
99.9377,-54.0,,-89.0,,,,,,,,,,-65.0,,,,,,,-84.0,,,,,,-66.0,-67.0,,,,,,,-60.0,,,,,-72.0,-63.0,-63.0,-66.0,-90.0,,,,,,,,,,,,,,-90.0,-83.0,2437.0,,5200.0,,,,,,,,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,2462.0,2437.0
101.9399,-54.0,,,,,,,-57.0,,,,,-63.0,,,,,,,,,,,,,-59.0,-73.0,-87.0,,,,,,-61.0,-90.0,,,,-74.0,-59.0,-60.0,-60.0,-81.0,,,,,,,,,,,,,,-87.0,-82.0,2437.0,,,,,,,5200.0,,,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,2462.0,,,,,,2427.0,2437.0,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,2462.0,2437.0
103.9076,-54.0,,,,,,,,,-80.0,,,-60.0,,,,,,,-87.0,,,,,,-57.0,-59.0,-92.0,,,,,,-50.0,,,-89.0,,-60.0,-58.0,-57.0,-57.0,-72.0,,-89.0,,,,,,,,,,,,-89.0,-84.0,2437.0,,,,,,,,,2417.0,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,2462.0,,,,,,2427.0,,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,2462.0,2437.0
105.9393,-56.0,,,,,,,-65.0,,-76.0,,,-58.0,,,,,,,,,,,,,-49.0,-58.0,,,,,,,-54.0,-84.0,,,,-64.0,-56.0,-56.0,-52.0,-73.0,,-82.0,,,,,,,,,,,,,-80.0,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,2437.0
108.0492,-69.0,,,,,,,,,,,,-57.0,,,,,,,,,,,,,-51.0,-55.0,,,,,,,-50.0,-83.0,,-90.0,,-65.0,-53.0,-53.0,-52.0,-73.0,,-89.0,-89.0,-90.0,-90.0,-90.0,-90.0,-89.0,,,,,,,-75.0,2437.0,,,,,,,,,,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,,,,,,2437.0
110.1224,-62.0,,,,,,,,,-88.0,,,-54.0,,,,,,,,,,,,,-53.0,-56.0,,,,,,,-50.0,-82.0,,,,-61.0,-49.0,-49.0,-52.0,-68.0,,-80.0,-88.0,-87.0,-87.0,-87.0,-88.0,-87.0,,,,,,-94.0,-73.0,2437.0,,,,,,,,,2417.0,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,,,,,2462.0,2437.0
111.9265,-65.0,,,,,,,-70.0,,-79.0,,,-51.0,,,,,,,,,,,,,-58.0,-60.0,,,,,,,-42.0,-80.0,,-88.0,,-64.0,-41.0,-40.0,-58.0,-67.0,,-88.0,-86.0,-86.0,-86.0,-85.0,-86.0,-86.0,,,,,,,-75.0,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,,,,,,2437.0
113.9009,-62.0,,,,,,,-76.0,,,,,-57.0,,,,,,,,,,,,,-66.0,-67.0,,,,,,,-55.0,-84.0,,-89.0,,-71.0,-55.0,-55.0,-67.0,-65.0,,,-87.0,-86.0,-88.0,-87.0,-88.0,-87.0,,-92.0,,,,,-63.0,2437.0,,,,,,,5200.0,,,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,5240.0,,,,,2437.0
115.9517,-78.0,,,,,,,-86.0,,,,,-58.0,,,,,,,-78.0,,,,,,-65.0,-75.0,,,,,,,-58.0,-81.0,,,,-83.0,-70.0,-70.0,-66.0,-65.0,,,-83.0,-83.0,-83.0,-82.0,-83.0,-84.0,-90.0,,-90.0,,,,-72.0,2437.0,,,,,,,5200.0,,,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,2412.0,,2462.0,,,,2437.0
117.921,-68.0,,,,,,,-82.0,,,,,-63.0,,,,,,,,,,,,,-75.0,-73.0,,,,,,,-61.0,,,-83.0,,-79.0,-69.0,-69.0,-67.0,-68.0,,,-88.0,,-90.0,-91.0,-91.0,,,,-92.0,,-91.0,,-62.0,2437.0,,,,,,,5200.0,,,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,,,,,2427.0,,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,5500.0,,5500.0,5500.0,5500.0,,,,2462.0,,2462.0,,2437.0
119.9461,-71.0,,,,,,,-78.0,,,,,-51.0,,,,,,,,,,,,,-65.0,-71.0,,,,,,,-65.0,-79.0,,-85.0,,-76.0,-62.0,-62.0,-65.0,-71.0,,,,,,,,,,,,,,,-73.0,2437.0,,,,,,,5200.0,,,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,,2437.0
121.9528,-73.0,,,,,,,-78.0,,-88.0,,,-53.0,,,,,,,,,,,,,-66.0,-64.0,,,,,,,-61.0,-78.0,,-85.0,,-84.0,-63.0,-63.0,-67.0,-73.0,,,,,,,,,,,,,,,-67.0,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,,2437.0
123.9203,-73.0,,,,,,,-75.0,,-92.0,,,-53.0,,,,,,,,,,,,,-63.0,-70.0,,,,,,,-57.0,-75.0,,-83.0,,-76.0,-66.0,-66.0,-69.0,-73.0,,,-90.0,-90.0,-91.0,-89.0,-88.0,-89.0,,,,,,,-60.0,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,,,,,,2437.0
125.9424,-72.0,,,,,,,-76.0,,,,,-54.0,,,,,,,,,,,,,-66.0,-69.0,,,,,,,-59.0,-77.0,,-86.0,,-83.0,-64.0,-64.0,-59.0,-69.0,,-92.0,,,,,,,,,,,,,-68.0,2437.0,,,,,,,5200.0,,,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,2437.0
127.908,-66.0,,,,,,,-83.0,,,,,-49.0,,,,,,,-87.0,,,,,,-68.0,-71.0,,,,,,,-59.0,-78.0,,-82.0,,-73.0,-66.0,-67.0,-63.0,-67.0,,,,,-90.0,-90.0,-90.0,-90.0,,,,,,,-67.0,2437.0,,,,,,,5200.0,,,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,5500.0,5500.0,5500.0,5500.0,,,,,,,2437.0
129.9471,-65.0,,,,,,,,,-89.0,,,-49.0,,,,,,,,,,,,,-68.0,-71.0,,,,,,,-59.0,-79.0,,-78.0,,-78.0,-66.0,-66.0,-66.0,-69.0,,-93.0,,,,,,,,,,,,,-61.0,2437.0,,,,,,,,,2417.0,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,2437.0
131.9148,-75.0,,,,,,,-81.0,,,,,-52.0,,,,,,-93.0,,,,,,,-61.0,-78.0,,,,,,,-59.0,-78.0,,-84.0,,-74.0,-66.0,-66.0,-68.0,-73.0,,,-88.0,-89.0,-89.0,-89.0,-89.0,-88.0,,,,,-93.0,,-63.0,2437.0,,,,,,,5200.0,,,,,2452.0,,,,,,2462.0,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,,,,2462.0,,2437.0
134.0342,-68.0,,,,,,,,,-89.0,,,-50.0,,,,,,,-91.0,,,,,,-65.0,-68.0,,,,,,,-59.0,-74.0,,-84.0,,-73.0,-68.0,-67.0,-66.0,-69.0,,,-90.0,-89.0,-89.0,-88.0,-89.0,-89.0,,,,-88.0,,,-65.0,2437.0,,,,,,,,,2417.0,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,,,5500.0,,,2437.0
136.0849,-75.0,,,,,,,-76.0,,-91.0,,,-52.0,,,,,,,-91.0,,,,,,-66.0,-67.0,,,,,,,-59.0,-78.0,,-82.0,,-77.0,-67.0,-67.0,-68.0,-70.0,,-93.0,-90.0,-90.0,-89.0,-90.0,-88.0,-90.0,,,,-87.0,,,-66.0,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,,,5500.0,,,2437.0
137.9491,-77.0,,,,,,,-78.0,,-92.0,,,-53.0,,,,,,,-91.0,,,,,,-63.0,-72.0,,,,,,,-60.0,-77.0,,-83.0,,-75.0,-67.0,-67.0,-64.0,-69.0,,,-90.0,,-89.0,-90.0,,,,,,,,-93.0,-66.0,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,5500.0,,5500.0,5500.0,,,,,,,,2462.0,2437.0
139.8995,-67.0,,,,,,,-77.0,,,,,-52.0,,,,,,,-87.0,,,,,,-63.0,-71.0,,,,,,,-61.0,-80.0,,-83.0,,-79.0,-64.0,-64.0,-67.0,-69.0,,,-90.0,,-89.0,-90.0,-90.0,,,,,,,,-64.0,2437.0,,,,,,,5200.0,,,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,5500.0,,5500.0,5500.0,5500.0,,,,,,,,2437.0
141.9254,-67.0,,,,,,,-76.0,,-91.0,,,-51.0,,,,,,,-83.0,,,,,,-61.0,-72.0,,,,,,,-61.0,-81.0,,-83.0,,-80.0,-66.0,-66.0,-61.0,-70.0,,,,,,,,,,,,,,,-64.0,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,,2437.0
143.9011,-64.0,,,,,,,-77.0,,-90.0,,,-50.0,,,,,,,,,,,,,-65.0,-69.0,,,,,,,-59.0,-77.0,,-82.0,,-75.0,-65.0,-66.0,-66.0,-67.0,,-91.0,-90.0,-90.0,-90.0,-88.0,-91.0,-90.0,,,,,,,-64.0,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,,,,,,2437.0
145.9554,-67.0,,,,,,,-77.0,,-88.0,,,-49.0,,,,,,,-88.0,,,,,,-68.0,-69.0,,,,,,,-63.0,-76.0,,-82.0,,-78.0,-66.0,-66.0,-67.0,-66.0,,-92.0,,,,,,,,,,,,,-63.0,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,2437.0
147.9103,-63.0,,,,,,,-81.0,,-89.0,,,-51.0,,,,,,,,,,,,,-68.0,-70.0,,,,,,,-62.0,-79.0,,-82.0,,-76.0,-66.0,-66.0,-60.0,-71.0,,,-90.0,,-90.0,-89.0,,,,,,,,,-64.0,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,5500.0,,5500.0,5500.0,,,,,,,,,2437.0
149.9218,-75.0,,,,,,,-77.0,,-88.0,,,-50.0,,,,,,,-89.0,,,,,,-67.0,-70.0,,,,,,,-60.0,-78.0,,-82.0,,-76.0,-64.0,-64.0,-65.0,-70.0,,,-90.0,,-89.0,,,,,,,,,,-66.0,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,5500.0,,5500.0,,,,,,,,,,2437.0
152.0365,-65.0,,,,,,,-81.0,,-87.0,,,-48.0,,,,,,,,,,,,,-63.0,-71.0,,,,,,,-62.0,-78.0,,-82.0,,-73.0,-64.0,-64.0,-64.0,-68.0,,,-88.0,-90.0,-88.0,-88.0,-87.0,-87.0,,,,-90.0,,,-67.0,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,,,5500.0,,,2437.0
153.9509,-66.0,,,,,,,-79.0,,,,,-51.0,,,,,,,-92.0,,,,,,-65.0,-66.0,,,,,,,-63.0,-75.0,,-85.0,,-71.0,-64.0,-64.0,-66.0,-63.0,,-91.0,-90.0,,-90.0,-91.0,,,,,,,-95.0,,-78.0,2437.0,,,,,,,5200.0,,,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,5500.0,,5500.0,5500.0,,,,,,,2462.0,,2437.0
155.9184,-65.0,,,,,,,-78.0,,,,,-50.0,,,,,,,,,,,,,-62.0,-66.0,,,,,,,-60.0,-78.0,,-85.0,,-72.0,-60.0,-61.0,-61.0,-59.0,,-87.0,,,,,,,,,,,,,-73.0,2437.0,,,,,,,5200.0,,,,,2452.0,,,,,,,,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,2437.0
157.9245,-70.0,,-93.0,,,,,-73.0,,,,,-48.0,,,,,,-87.0,-85.0,,,,,,-53.0,-67.0,,,,,,,-46.0,-76.0,,-85.0,,-68.0,-57.0,-57.0,-53.0,-65.0,,-89.0,,,,,,,,,,,,,-69.0,2437.0,,5200.0,,,,,5200.0,,,,,2452.0,,,,,,2462.0,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,2422.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,2437.0
159.9185,-60.0,,-93.0,,,,,,,-82.0,,,-49.0,,,,,,-91.0,-88.0,,,,,,-56.0,-51.0,,,,,,,-46.0,-85.0,,,,-65.0,-43.0,-43.0,-55.0,-70.0,,-82.0,,,,,,,,,,,,,-74.0,2437.0,,5200.0,,,,,,,2417.0,,,2452.0,,,,,,2462.0,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,2437.0
161.9437,-57.0,,,,,,,-67.0,,-78.0,,,-47.0,,,,,,,-87.0,,,,,,-56.0,-61.0,,,,,,,-50.0,-85.0,,,,-68.0,-47.0,-47.0,-56.0,-77.0,,-81.0,,,,,,,,,,,,,-83.0,2437.0,,,,,,,5200.0,,2417.0,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,,,,,,,2427.0,2437.0,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,,,,,,2437.0
163.9285,-58.0,,-92.0,,,,,,,,,,-54.0,,,,,,,-90.0,,,,,,-57.0,-62.0,-91.0,,,,,,-55.0,-87.0,,,,-66.0,-51.0,-51.0,-56.0,-79.0,,,,,,,,,,,,,,,-82.0,2437.0,,5200.0,,,,,,,,,,2452.0,,,,,,,2412.0,,,,,,2462.0,2412.0,2462.0,,,,,,2427.0,2437.0,,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,,2437.0
