AppTimestamp(s),ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
153.5281,,,-85.0,,
153.5349,,,,,-73.0
153.571,,,,-94.0,
153.7093,,,-97.0,,
153.7353,,,,,-76.0
153.7589,-87.0,,,,
153.944,,,,,-76.0
153.9828,-88.0,,,,
153.9938,,,,-96.0,
154.1395,,,-87.0,,
154.323,,,-88.0,,
154.3786,-92.0,,,,
154.5586,,,,,-73.0
154.5886,-87.0,,,,
154.602,,,,-98.0,
154.7638,,,,,-72.0
154.7983,-85.0,,,,
154.8127,,,,-93.0,
154.9703,,,,,-85.0
155.0018,-83.0,,,,
155.0109,,,,-96.0,
155.4037,-92.0,,,,
155.605,,,,,-72.0
155.6196,-92.0,,,,
155.76,,,-83.0,,
155.8022,,,,,-71.0
155.9718,,,-85.0,,
155.9962,,,,,-90.0
156.0377,,,,-95.0,
156.1988,,,,,-86.0
156.2305,-88.0,,,,
156.4101,,,-94.0,,
156.4357,,,,,-71.0
156.5927,,,-90.0,,
157.192,,,-86.0,,
157.846,,,,,-77.0
157.8712,-86.0,,,,
158.0773,-86.0,,,,
158.2303,,,-90.0,,
158.2489,,,,,-73.0
158.4276,,,-90.0,,
158.4531,,,,,-73.0
158.6465,,,-86.0,,
158.6906,-93.0,,,,
158.861,,,,,-70.0
159.0375,,,-90.0,,
159.0779,,,,,-76.0
159.1331,-85.0,,,,
159.2401,,,-91.0,,
159.2719,,,,,-76.0
159.4426,,,-92.0,,
159.534,-93.0,,,,
159.5484,,,,-96.0,
159.6498,,,-91.0,,
159.671,,,,,-73.0
159.8528,,,-86.0,,
159.8848,,,,,-70.0
159.9351,-93.0,,,,
160.0459,,,-86.0,,
160.0911,,,,,-75.0
160.1364,-86.0,,,,
160.2622,,,-92.0,,
160.3423,-86.0,,,,
160.6656,,,-86.0,,
161.5513,,,,,-78.0
161.582,-85.0,,,,
161.6775,,,-90.0,,
161.7614,,,,,-73.0
161.8875,,,-89.0,,
161.9602,,,,,-70.0
162.1991,-88.0,,,,
162.3063,,,-88.0,,
162.3694,,,,,-88.0
162.3916,-86.0,,,,
162.5087,,,-90.0,,
162.5985,,,,,-83.0
162.6089,-88.0,,,,
162.7039,,,-88.0,,
162.7805,,,,,-74.0
162.8001,-95.0,,,,
162.9099,,,-90.0,,
163.1298,,,-90.0,,
163.2013,,,,,-78.0
163.3277,,,-91.0,,
163.3987,,,,,-77.0
163.4173,-88.0,,,,
163.5348,,,-93.0,,
163.6019,,,,,-76.0
163.6214,-96.0,,,,
163.7434,,,-93.0,,
163.9964,,,,,-74.0
164.1648,,,-90.0,,
164.2436,-84.0,,,,
164.4501,-82.0,,,,
164.6203,,,,,-73.0
164.825,,,,,-78.0
165.416,,,-92.0,,
165.4372,,,,,-70.0
165.4492,,,,-94.0,
165.5975,,,-93.0,,
165.6534,,,,,-70.0
165.6631,,,,-92.0,
165.6754,-83.0,,,,
165.849,,,,,-83.0
165.8567,,,,-92.0,
166.0513,,,,,-94.0
166.1979,,,-91.0,,
166.2639,,,,,-75.0
166.5205,-87.0,,,,
166.6692,,,,,-72.0
166.6931,-86.0,,,,
166.8838,,,,-95.0,
167.0203,,,-96.0,,
167.0875,,,,,-89.0
167.4364,,,-90.0,,
167.5032,,,,,-74.0
167.5101,-86.0,,,,
167.6483,,,-86.0,,
167.6981,,,,-95.0,
167.7062,,,,,-77.0
167.7115,-82.0,,,,
167.8485,,,-86.0,,
167.9043,,,,-93.0,
167.9197,-81.0,,,,
168.0576,,,-88.0,,
168.1163,,,,,-74.0
168.2613,,,-91.0,,
169.547,,,,,-74.0
169.5557,-87.0,,,,
169.7006,,,-89.0,,
169.7686,-89.0,,,,
170.3171,,,-89.0,,
170.3736,,,,,-78.0
170.3781,-84.0,,,,
170.7264,,,-92.0,,
170.7804,,,,,-75.0
171.1368,,,-86.0,,
171.1941,-91.0,,,,
171.2003,,,,,-75.0
171.3383,,,-93.0,,
171.3938,,,,-93.0,
171.4006,,,,,-79.0
171.603,,,,-92.0,
171.6079,,,,,-78.0
171.8089,,,,,-77.0
171.8139,-96.0,,,,
172.2213,,,,,-76.0
172.3869,,,-85.0,,
173.4431,,,,,-71.0
173.599,,,-86.0,,
174.0427,,,,,-83.0
174.0755,-83.0,,,,
174.2054,,,-87.0,,
174.2552,,,,,-77.0
174.2594,,,,-97.0,
174.2786,-83.0,,,,
174.4057,,,-89.0,,
174.495,-95.0,,,,
174.6247,,,-93.0,,
174.8773,,,,,-72.0
174.9167,-92.0,,,,
175.0274,,,-93.0,,
175.0795,,,,,-75.0
175.1095,-90.0,,,,
175.232,,,-83.0,,
175.2704,,,,,-74.0
175.3253,-83.0,,,,
175.543,-91.0,,,,
175.6466,,,-93.0,,
175.6746,,,,,-78.0
175.7274,-89.0,,,,
175.882,,,,,-84.0
176.0665,,,-92.0,,
176.0821,,,,,-72.0
176.129,-94.0,,,,
176.3395,-87.0,,,,
176.4932,,,,,-74.0
176.7421,-91.0,,,,
177.2985,,,-93.0,,
177.5467,,,,,-74.0
177.7707,-92.0,,,,
177.9447,,,,,-71.0
178.1248,,,-95.0,,
178.1457,,,,-97.0,
178.1626,,,,,-75.0
178.1903,-85.0,,,,
178.3529,,,,-92.0,
178.3869,-87.0,,,,
178.5196,,,-93.0,,
178.5646,,,,,-78.0
178.583,-90.0,,,,
178.7662,,,,,-75.0
178.7915,-98.0,,,,
178.9356,,,-92.0,,
178.974,,,,,-74.0
179.0059,-85.0,,,,
179.1821,,,,,-85.0
179.2075,-85.0,,,,
179.3582,,,,-94.0,
179.3857,,,,,-69.0
179.4165,-88.0,,,,
179.6068,,,,,-67.0
179.6342,-92.0,,,,
179.8025,,,,,-70.0
180.0361,-97.0,,,,
180.2084,,,,,-67.0
180.4216,,,,,-72.0
180.8259,,,,,-76.0
181.6457,,,,,-74.0
181.7836,,,-92.0,,
181.9898,,,-92.0,,
182.0765,,,,,-67.0
182.2497,,,,,-61.0
182.4903,-98.0,,,,
182.659,,,,,-58.0
182.8672,,,,,-61.0
183.0873,,,,,-60.0
183.2149,,,-97.0,,
183.2727,,,,,-69.0
183.4232,,,-92.0,,
183.4847,,,,,-64.0
183.7044,-92.0,,,,
183.9071,,,,,-64.0
183.9244,-96.0,,,,
184.0652,,,-90.0,,
184.0952,,,,,-66.0
184.2449,,,-89.0,,
184.31,,,,,-64.0
186.5725,,,,,-58.0
186.7665,,,,,-63.0
186.7772,-93.0,,,,
186.9793,,,,,-58.0
187.1896,,,,,-65.0
187.3911,-94.0,,,,
187.5863,,,,,-67.0
187.5986,-97.0,,,,
187.7946,,,,,-60.0
187.9995,,,,,-60.0
188.0025,-89.0,,,,
188.3576,,,-94.0,,
188.4025,,,,,-62.0
188.4132,-94.0,,,,
188.5635,,,-91.0,,
188.8458,-93.0,,,,
189.4232,,,,,-62.0
190.2527,,,,,-67.0
190.4491,,,,,-63.0
190.6511,,,,,-66.0
190.7889,,,-93.0,,
190.8578,,,,,-75.0
191.0587,,,,,-72.0
191.0714,-93.0,,,,
191.272,,,,,-72.0
191.4009,,,-97.0,,
191.6762,,,,,-69.0
191.9015,,,,,-97.0
192.0837,,,,,-76.0
192.2932,,,,,-70.0
193.536,,,,,-74.0
193.7212,,,,,-66.0
193.9466,,,,,-60.0
194.1854,,,,,-64.0
194.2699,,,-97.0,,
194.3385,,,,,-62.0
194.3498,-93.0,,,,
194.4898,,,-91.0,,
194.5577,,,,,-61.0
194.675,,,-91.0,,
194.9718,,,,,-72.0
195.3775,,,,,-64.0
195.5834,,,,,-63.0
195.7049,,,,-97.0,
195.7946,,,,,-65.0
195.9986,,,,,-64.0
196.1203,,,-89.0,,
196.3916,-92.0,,,,
197.748,,,-90.0,,
197.8158,-95.0,,,,
197.8483,,,,,-72.0
198.0333,-88.0,,,,
198.1888,,,-89.0,,
198.2351,-84.0,,,,
198.3824,,,,-97.0,
198.4338,-89.0,,,,
198.4681,,,,,-74.0
198.5851,,,-97.0,,
198.8588,-87.0,,,,
198.8701,,,,,-73.0
199.2638,-77.0,,,,
199.2854,,,,,-73.0
199.3981,,,-95.0,,
199.466,-89.0,,,,
199.6654,-83.0,,,,
199.6965,,,,,-78.0
199.7886,,,-90.0,,
199.8763,-80.0,,,,
200.0881,-83.0,,,,
200.2323,,,,-93.0,
200.3346,,,,,-71.0
200.5251,-85.0,,,,
200.5404,,,,,-77.0
201.1555,,,,,-79.0
201.444,,,-93.0,,
201.5229,-90.0,,,,
201.5502,,,,,-74.0
201.6662,,,,-97.0,
201.7376,-84.0,,,,
201.7776,,,,,-76.0
201.9517,-93.0,,,,
201.978,,,,,-71.0
202.0698,,,-89.0,,
202.0998,,,,-96.0,
202.1405,-83.0,,,,
202.178,,,,,-85.0
202.3647,,,,,-74.0
202.5779,,,,,-79.0
202.6606,,,-88.0,,
202.7584,-89.0,,,,
202.7791,,,,,-83.0
202.8976,,,-87.0,,
202.9851,,,,,-81.0
203.1769,-90.0,,,,
203.1899,,,,,-76.0
203.2889,,,-88.0,,
203.3122,,,,-92.0,
203.4049,,,,,-85.0
203.5193,,,,-94.0,
203.5835,-85.0,,,,
203.7879,-83.0,,,,
203.8064,,,,,-78.0
204.0087,-95.0,,,,
204.019,,,,,-91.0
204.2179,,,,,-89.0
204.3497,,,,-95.0,
204.6204,,,,,-74.0
204.9498,,,-90.0,,
205.6348,-87.0,,,,
205.6394,,,,,-85.0
205.804,,,,-95.0,
206.1005,,,,,-80.0
206.2685,-89.0,,,,
206.3558,,,-94.0,,
206.4246,,,,-94.0,
206.4527,-87.0,,,,
206.474,,,,,-91.0
207.102,,,,,-79.0
207.5647,,,-91.0,,
207.9036,,,,,-77.0
207.9788,,,-92.0,,
208.291,-90.0,,,,
208.3156,,,,,-78.0
208.7894,,,-84.0,,
209.4434,,,-95.0,,
209.5085,-91.0,,,,
209.544,,,,,-87.0
210.0358,,,-91.0,,
210.1601,,,,,-85.0
210.2892,,,,-93.0,
210.3624,,,,,-85.0
211.1977,,,,,-77.0
211.3926,,,,,-81.0
211.5036,,,,-97.0,
211.5913,,,,,-83.0
211.7247,,,,-93.0,
211.9137,,,-94.0,,
211.9974,,,,,-83.0
212.4206,,,,,-87.0
212.9373,,,,-91.0,
213.1335,,,,-93.0,
214.1571,,,,-85.0,
214.2607,,,,,-85.0
214.3586,,,,-93.0,
214.5612,,,-97.0,,
214.6659,,,,,-88.0
214.8743,,,,,-87.0
214.9829,,,,-81.0,
215.0916,,,,,-93.0
215.2968,,,,,-89.0
215.3826,,,,-91.0,
215.6943,,,,,-87.0
216.2135,,,,-87.0,
216.3017,,,,,-85.0
216.506,,,,,-91.0
216.6206,,,,-86.0,
216.8265,,,,-85.0,
218.4657,,,,-88.0,
218.7569,,,,,-86.0
218.8711,,,,-94.0,
218.9634,,,,,-89.0
219.0765,,,,-92.0,
219.1898,,,,,-91.0
219.2728,,,,-91.0,
219.388,,,,,-95.0
219.4751,,,,-93.0,
219.7828,,,,,-94.0
220.2257,,,,,-93.0
221.011,,,,,-81.0
221.6433,,,,,-85.0
221.731,,,,-84.0,
221.8437,,,,,-86.0
222.0527,,,,,-85.0
222.1368,,,,-93.0,
222.2429,,,,,-88.0
222.3398,,,,-95.0,
222.855,,,,,-88.0
222.9653,,,,-91.0,
223.1643,,,,-92.0,
223.2929,,,,,-90.0
223.3652,,,,-89.0,
223.4667,,,,,-89.0
223.5649,,,,-97.0,
223.6903,,,,,-84.0
223.7706,,,,-92.0,
223.8811,,,,,-77.0
223.9988,,,,-85.0,
224.285,,,,,-87.0
224.3835,,,,-93.0,
224.4069,,,-96.0,,
224.7029,,,,,-81.0
225.7251,,,,,-83.0
226.0195,,,,-92.0,
226.1274,-97.0,,,,
226.1501,,,,,-82.0
226.7469,,,,,-80.0
226.934,-94.0,,,,
226.957,,,,,-77.0
227.0541,,,,-94.0,
227.1779,,,,,-84.0
227.3456,-93.0,,,,
227.3834,,,,,-87.0
227.7805,,,,,-86.0
228.2118,,,,,-74.0
228.3855,-90.0,,,,
228.4062,,,,,-71.0
228.806,,,,,-87.0
229.9563,,,-95.0,,
230.2371,-89.0,,,,
230.9244,,,,-92.0,
231.0426,-88.0,,,,
232.4922,,,,,-75.0
234.3411,-91.0,,,,
234.5584,-90.0,,,,
234.5868,,,,-97.0,
234.7297,,,,,-77.0
234.7514,-87.0,,,,
234.7892,,,,-98.0,
234.864,,,-89.0,,
234.9438,,,,,-79.0
234.9662,-93.0,,,,
235.0655,,,-88.0,,
235.1501,,,,,-80.0
235.3612,,,,,-70.0
235.3752,-86.0,,,,
235.5919,-92.0,,,,
235.6371,,,,-94.0,
235.7616,,,,,-74.0
235.8904,,,-92.0,,
235.9809,-85.0,,,,
236.0884,,,-91.0,,
236.1769,,,,,-84.0
236.4004,,,,,-85.0
236.4267,-84.0,,,,
236.5769,,,,,-76.0
237.4491,,,,-85.0,
237.5398,,,-84.0,,
237.6302,-83.0,,,,
237.6658,,,,-88.0,
237.7289,,-96.0,,,
237.8254,,,,,-91.0
237.8302,-86.0,,,,
237.923,,,-80.0,,
238.0274,,,,,-77.0
238.1319,,,-84.0,,
238.224,,,,,-76.0
238.3455,,,-85.0,,
238.5701,,,-83.0,,
238.6303,,,,,-80.0
238.6911,,,,-89.0,
238.7465,,,-88.0,,
238.8801,,,,-93.0,
238.9517,,,-82.0,,
239.0372,,,,,-81.0
239.0491,-90.0,,,,
239.1506,,,-85.0,,
239.2565,,,,,-75.0
239.2626,-85.0,,,,
239.3004,,,,-93.0,
239.364,,,-78.0,,
239.699,-88.0,,,,
239.714,,,,-91.0,
239.7824,,,-81.0,,
239.8599,,,,,-83.0
239.8826,-88.0,,,,
239.9238,,,,-93.0,
240.0066,,,-83.0,,
240.0611,,,,,-88.0
240.0793,-83.0,,,,
240.2751,,,,,-86.0
240.3014,-88.0,,,,
240.4785,,,,,-85.0
240.5945,,,-85.0,,
240.743,,,,-85.0,
241.5179,,,,,-81.0
241.5229,-87.0,,,,
241.5645,,,,-84.0,
241.7015,,,,,-88.0
241.808,,,-83.0,,
241.9299,-86.0,,,,
242.1149,,,,,-83.0
242.2282,,,-87.0,,
242.3235,,,,,-84.0
242.4504,,,-83.0,,
242.5384,,,,,-90.0
242.736,,,,,-85.0
242.8559,,,-83.0,,
243.002,,,,-84.0,
243.2448,,,,-87.0,
243.3531,-87.0,,,,
243.4112,,,,-85.0,
243.4512,,,-81.0,,
243.5315,,,,,-84.0
243.6176,,,,-93.0,
243.6512,,,-86.0,,
243.7366,,,,,-89.0
243.7673,-81.0,,,,
243.8152,,,,-85.0,
243.9411,,,,,-84.0
243.9805,-78.0,,,,
244.0241,,,,-84.0,
244.1519,,,,,-89.0
244.2051,-87.0,,,,
244.3436,,,,,-89.0
244.5584,,,,,-85.0
244.6761,,,-78.0,,
244.8009,-78.0,,,,
245.3888,,,,,-84.0
245.5922,,,,,-95.0
245.997,,,,,-86.0
246.0375,-77.0,,,,
246.0816,,,,-84.0,
246.1064,,,-81.0,,
246.2024,,,,,-86.0
246.2468,-95.0,,,,
246.3941,,,,,-95.0
246.4523,-85.0,,,,
246.5122,,,,-77.0,
246.6204,,,,,-90.0
246.6734,-91.0,,,,
246.8609,-87.0,,,,
246.9111,,,,-79.0,
246.9179,,,-83.0,,
247.0111,,,,,-86.0
247.1167,,,-79.0,,
247.1251,,-96.0,,,
247.2727,-86.0,,,,
247.3224,,,,-84.0,
247.3317,,,-78.0,,
247.4791,-87.0,,,,
247.5355,,,,-76.0,
247.5434,,,-89.0,,
247.6302,,,,,-98.0
247.693,-82.0,,,,
247.7333,,,-90.0,,
247.8289,,,,,-92.0
247.892,-81.0,,,,
247.9513,,,-86.0,,
247.9916,,,,-91.0,
248.1081,-84.0,,,,
248.1424,,,-89.0,,
248.1493,,,,-87.0,
248.308,-83.0,,,,
248.347,,,-77.0,,
248.3557,,,,-80.0,
248.5018,-89.0,,,,
248.5699,,,,-77.0,
249.3782,,,-81.0,,
249.488,,,,,-97.0
249.5191,-88.0,,,,
249.5814,,,-83.0,,
249.5905,,,,-80.0,
249.6844,,,,,-99.0
250.1413,-89.0,,,,
250.2053,,-91.0,,,
250.2115,,,-79.0,,
250.2171,,,,-89.0,
250.3905,,,-79.0,,
