AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
185.9423,,,,-94.0,,
186.1503,,,-80.0,,,
186.1713,,,,-90.0,,
186.2607,,-93.0,,,,
186.3304,,,-81.0,,,
186.3432,,,,-86.0,,
186.4739,,-91.0,,,,
186.5472,,,-77.0,,,
186.6715,,-90.0,,,,
186.7634,,,,-87.0,,
186.9471,,,-75.0,,,
186.9548,,,,-89.0,,
187.97,,,-80.0,,,
188.1804,,,-86.0,,,
188.37,,,-77.0,,,
188.3997,,,,-92.0,,
188.4968,,-93.0,,,,
188.586,,,,-82.0,,
188.7237,,-95.0,,,,
188.767,,,-86.0,,,
188.9874,,,-81.0,,,
188.9938,,,,-93.0,,
189.1843,,,-81.0,,,
189.2225,,,,-87.0,,
189.3237,,-91.0,,,,
189.3925,,,-81.0,,,
189.4045,,,,-83.0,,
189.5302,,-92.0,,,,
189.5916,,,-85.0,,,
189.8118,,,-77.0,,,
190.2125,,,-77.0,,,
190.4151,,,-77.0,,,
190.6318,,,-72.0,,,
190.7388,,-95.0,,,,
191.2463,,,-66.0,,,
192.0491,,,,-81.0,,
192.07,,,-76.0,,,
192.1732,,-86.0,,,,
192.2421,,,,-84.0,,
192.2514,,,-83.0,,,
192.4454,,,,-77.0,,
192.4567,,,-79.0,,,
192.5605,,-92.0,,,,
192.6662,,,,-79.0,,
192.6776,,,-79.0,,,
192.85,,,,-80.0,,
193.114,,,-76.0,,,
193.2531,,,,-85.0,,
193.2719,,,-79.0,,,
193.4581,,,,-83.0,,
193.4761,,,-81.0,,,
193.6554,,,,-81.0,,
193.6789,,,-77.0,,,
193.8654,,,,-79.0,,
194.086,,,,-80.0,,
194.2107,,-92.0,,,,
194.2749,,,,-87.0,,
194.4871,,,,-77.0,,
194.5087,,,-68.0,,,
194.6854,,,,-92.0,,
194.7044,,,-71.0,,,
195.7245,,,-72.0,,,
195.8327,,-92.0,,,,
195.913,,,,-96.0,,
195.9317,,,-71.0,,,
196.5265,,,,-78.0,,
196.6626,,-96.0,,,,
196.753,,,,-76.0,,
196.7681,,,-70.0,,,
196.9585,,,,-81.0,,
196.969,,,-69.0,,,
197.1627,,,,-74.0,,
197.3596,,,-70.0,,,
197.5599,,,,-80.0,,
197.6004,,,-73.0,,,
197.758,,,,-75.0,,
197.7819,,,-79.0,,,
197.9881,,,,-84.0,,
198.007,,,-71.0,,,
198.1937,,,,-79.0,,
198.2134,,,-70.0,,,
198.3647,,,,-77.0,,
198.3979,,,-69.0,,,
198.5144,,-95.0,,,,
198.5785,,,,-86.0,,
198.6145,,,-73.0,,,
198.8148,,,-64.0,,,
198.9961,,,,-79.0,,
199.2196,,,-64.0,,,
199.4162,,,,-73.0,,
199.8354,,,-74.0,,,
199.9488,,-94.0,,,,
200.0239,,,,-81.0,,
200.0701,,,-69.0,,,
200.2352,,,,-77.0,,
200.3478,,-95.0,,,,
200.4528,,,,-78.0,,
200.4599,,,-66.0,,,
200.5629,,-96.0,,,,
200.8624,,,-66.0,,,
201.0585,,,,-82.0,,
201.105,,,-64.0,,,
201.2596,,,,-91.0,,
201.2759,,,-65.0,,,
201.4777,,,,-87.0,,
201.4853,,,-65.0,,,
201.6831,,,-68.0,,,
201.8996,,,,-84.0,,
201.9165,,,-65.0,,,
202.0895,,,,-77.0,,
202.213,,-97.0,,,,
202.3002,,,,-85.0,,
202.3437,,,-66.0,,,
202.5065,,,,-79.0,,
202.5159,,,-70.0,,,
202.6186,,-96.0,,,,
202.7028,,,-74.0,,,
202.9142,,,-65.0,,,
203.5282,,,-63.0,,,
203.5506,,,,-74.0,,
203.7462,,,-59.0,,,
203.9687,,,-69.0,,,
203.9816,,,,-80.0,,
204.1574,,,-57.0,,,
204.1903,,,,-86.0,,
204.3674,,,-66.0,,,
204.5571,,,-64.0,,,
204.7713,,,-61.0,,,
204.9537,,,-59.0,,,
204.9682,,,,-78.0,,
205.1648,,,-61.0,,,
205.1868,,,,-88.0,,
205.3662,,,-63.0,,,
205.383,,,,-85.0,,
205.5879,,,-86.0,,,
205.782,,,-69.0,,,
205.807,,,,-83.0,,
205.9188,,-95.0,,,,
205.9951,,,-75.0,,,
206.2042,,,-79.0,,,
206.2157,,,,-91.0,,
206.4171,,,-89.0,,,
206.4368,,,,-83.0,,
206.6087,,,,-89.0,,
206.7313,,-93.0,,,,
206.8041,,,,-85.0,,
206.8309,,,-71.0,,,
206.9661,,,,,,-95.0
207.2424,,,,-76.0,,
207.2466,,,-70.0,,,
207.4181,,,,-85.0,,
207.8369,,,-85.0,,,
208.0421,,,,-93.0,,
208.0511,,,-81.0,,,
208.4553,,,,-85.0,,
208.4602,,,-77.0,,,
208.6651,,,-75.0,,,
208.8548,,,-75.0,,,
209.0697,,,,-87.0,,
209.0798,,,-78.0,,,
209.2659,,,-83.0,,,
209.2822,,,,-87.0,,
209.4666,,,-77.0,,,
209.4725,,,,-85.0,,
209.8739,,,-87.0,,,
210.0762,,,,-86.0,,
210.2869,,,,-90.0,,
210.4829,,,-78.0,,,
210.7005,,,,-83.0,,
211.9103,,,-78.0,,,
211.9288,,,,-89.0,,
212.1163,,,-71.0,,,
212.7317,,,-81.0,,,
212.7445,,,,-89.0,,
212.9436,,,-77.0,,,
212.953,,,,-97.0,,
213.1607,,,-83.0,,,
213.3406,,,,-93.0,,
213.3562,,,-89.0,,,
213.5204,,,,,,-93.0
213.5516,,,-79.0,,,
213.7612,,,-82.0,,,
213.967,,,,,,-94.0
213.9845,,,-83.0,,,
214.1699,,,,-92.0,,
214.349,,,,,,-98.0
214.3596,,,-84.0,,,
214.5573,,,,,,-92.0
214.7565,,,,,,-94.0
214.8094,,,,-94.0,,
216.1837,,,,,-99.0,
216.6894,,,,-89.0,,
216.8343,,,,-95.0,,
217.2407,,,,-94.0,,
217.4485,,,,,,-97.0
217.4627,,,-94.0,,,
217.661,,,,,,-92.0
217.6675,,,-86.0,,,
217.8545,,,,,,-90.0
218.0673,,,-85.0,,,
218.26,,,,,,-89.0
218.4397,,,,,-94.0,
218.4706,,,,,,-88.0
