AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:04,wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:00:91,wifi_rssi_20:23:00:00:00:95,wifi_rssi_20:23:00:00:00:96,wifi_rssi_20:23:00:00:00:98,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:07,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:12,wifi_rssi_20:23:00:00:01:38,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:00:91,wifi_freq_20:23:00:00:00:95,wifi_freq_20:23:00:00:00:96,wifi_freq_20:23:00:00:00:98,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:07,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:12,wifi_freq_20:23:00:00:01:38,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:25,Latitude_degrees,Longitude_degrees,floor_ID
48.704,17066.9506,-0.07183,4.08224,8.81093,0.04211,-0.04973,0.00183,-19.1,2.1,-34.9,-110.0,-81.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
48.7193,17066.9706,-0.07662,4.09182,8.72953,0.05372,-0.04118,0.01344,-19.1,2.1,-34.9,-110.0,-81.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
48.7407,17066.9906,-0.03113,4.099,8.72713,-0.00798,-0.02102,0.02871,-19.0,2.1,-34.9,-110.0,-81.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
48.7671,17067.0106,0.01915,4.099,8.80854,-0.00798,-0.01125,0.01466,-19.0,2.2,-34.8,-110.0,-81.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
48.7872,17067.0306,0.01676,4.09182,8.85163,0.04334,-0.03935,0.00366,-18.9,2.3,-34.8,-110.0,-81.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
48.8085,17067.0506,-0.00479,4.09421,8.79657,0.06105,-0.02835,0.01161,-18.8,2.3,-34.7,-110.0,-81.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
48.8292,17067.0706,-0.00958,4.10858,8.68164,0.04578,-0.01614,0.00183,-18.8,2.3,-34.7,-110.0,-81.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
48.8422,17067.0906,-0.0431,4.11097,8.59066,-0.01164,-0.02835,0.00061,-18.8,2.3,-34.6,-110.0,-78.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
48.8605,17067.1106,-0.05986,4.11097,8.60023,-0.04035,-0.03629,0.01038,-18.8,2.3,-34.7,-110.0,-78.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
48.8781,17067.1306,-0.05267,4.11097,8.6577,-0.04768,-0.03324,0.00428,-18.8,2.3,-34.7,-110.0,-78.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
48.8987,17067.1506,-0.06225,4.10139,8.72713,-0.0373,-0.02163,0.00611,-18.9,2.2,-34.7,-110.0,-78.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
48.9286,17067.1706,-0.04789,4.08703,8.71756,-0.02142,-0.02835,0.01955,-18.9,2.2,-34.7,-110.0,-78.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
48.9419,17067.1905,-0.00958,4.10139,8.71277,-0.06601,-0.07661,0.01344,-18.9,2.2,-34.6,-110.0,-78.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
48.9636,17067.2105,0.0407,4.08224,8.85882,-0.05257,-0.05645,0.00977,-18.9,2.3,-34.6,-110.0,-78.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
48.9813,17067.2305,0.12211,4.09421,8.9474,-0.00065,-0.03202,0.01222,-18.9,2.3,-34.5,-110.0,-78.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.0041,17067.2505,0.19394,4.11576,9.00247,0.06044,-0.10777,-0.04215,-18.9,2.4,-34.6,-110.0,-78.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.0251,17067.2705,0.20591,4.08942,8.98811,0.14413,-0.18351,-0.0507,-18.9,2.4,-34.6,-110.0,-78.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.0459,17067.2905,0.25619,4.10379,8.88515,0.13558,-0.11876,-0.02077,-19.0,2.4,-34.6,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.0582,17067.3105,0.28013,4.12055,8.83487,0.10442,-0.02102,-0.0617,-19.0,2.3,-34.8,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.078,17067.3305,0.25619,4.12294,8.80854,0.13924,0.02479,-0.10079,-19.1,2.3,-34.7,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.1012,17067.3505,0.25619,4.12534,8.79657,0.13191,-0.03996,-0.09591,-19.1,2.3,-34.7,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.1226,17067.3705,0.22985,4.12055,8.88515,0.16673,-0.03263,-0.12217,-19.2,2.3,-34.8,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.1417,17067.3905,0.15563,4.11576,8.97374,0.29929,-0.05523,-0.14416,-19.3,2.3,-34.7,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.16,17067.4105,0.10056,4.12294,8.91389,0.38725,-0.06439,-0.13256,-19.3,2.2,-34.7,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.1784,17067.4305,0.10535,4.14928,8.77262,0.38725,0.03457,-0.10018,-19.3,2.1,-34.8,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.2051,17067.4505,0.16042,4.24265,8.58587,0.30295,0.07977,-0.08674,-19.3,2.1,-34.8,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.2252,17067.4705,0.21309,4.32406,8.41348,0.12702,0.12742,-0.09102,-19.3,2.0,-34.8,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.2581,17067.4905,0.14845,4.36955,8.34405,-0.02814,0.25326,-0.06231,-19.4,1.8,-35.0,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.2675,17067.5105,0.05028,4.40786,8.37757,-0.09961,0.33145,0.00061,-19.4,1.7,-35.0,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.2816,17067.5305,0.02394,4.45575,8.447,-0.1051,0.26792,0.00366,-19.4,1.5,-35.2,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.3115,17067.5505,0.01437,4.48208,8.60023,-0.0709,0.1042,-0.01283,-19.4,1.4,-35.1,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.3245,17067.5705,0.02634,4.49405,8.79417,0.04028,0.00708,-0.01833,-19.3,1.3,-35.1,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.3978,17067.5905,0.0,4.49645,8.79178,0.12336,0.02174,-0.03787,-19.3,1.2,-35.1,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.4029,17067.6104,-0.03831,4.48208,8.62178,0.0751,0.0645,-0.04093,-19.2,1.1,-35.0,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.4072,17067.6304,-0.09098,4.46293,8.50207,-0.0147,0.05534,-0.03604,-19.2,1.0,-35.2,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
49.4094,17067.6504,-0.12929,4.45335,8.51644,-0.0654,-0.00881,-0.03115,-19.2,0.9,-35.2,-110.0,-80.0,-110.0,-87.0,-110.0,-54.0,-86.0,-85.0,-95.0,-82.0,-110.0,-86.0,-72.0,-91.0,-90.0,-86.0,-110.0,-86.0,-110.0,-110.0,-110.0,-110.0,-92.0,-110.0,-88.0,-88.0,-110.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,2462.0,2412.0,2427.0,-1.0,2422.0,2437.0,5220.0,5220.0,2462.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,5240.0,5240.0,-1.0,-1.0,-1.0,49.461282667648,11.111404024309,-2.0
