AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:03,wifi_rssi_20:23:00:00:00:06,wifi_rssi_20:23:00:00:00:07,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:24,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:26,wifi_rssi_20:23:00:00:00:28,wifi_rssi_20:23:00:00:00:30,wifi_rssi_20:23:00:00:00:34,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:57,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:00:91,wifi_rssi_20:23:00:00:00:92,wifi_rssi_20:23:00:00:00:93,wifi_rssi_20:23:00:00:00:94,wifi_rssi_20:23:00:00:00:95,wifi_rssi_20:23:00:00:00:96,wifi_rssi_20:23:00:00:00:97,wifi_rssi_20:23:00:00:00:98,wifi_rssi_20:23:00:00:00:99,wifi_rssi_20:23:00:00:01:00,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:02,wifi_rssi_20:23:00:00:01:03,wifi_rssi_20:23:00:00:01:04,wifi_rssi_20:23:00:00:01:05,wifi_rssi_20:23:00:00:01:07,wifi_rssi_20:23:00:00:01:08,wifi_rssi_20:23:00:00:01:09,wifi_rssi_20:23:00:00:01:10,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:12,wifi_rssi_20:23:00:00:01:13,wifi_rssi_20:23:00:00:01:14,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:17,wifi_rssi_20:23:00:00:01:18,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:22,wifi_rssi_20:23:00:00:01:23,wifi_rssi_20:23:00:00:01:24,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:28,wifi_rssi_20:23:00:00:01:29,wifi_rssi_20:23:00:00:01:38,wifi_rssi_20:23:00:00:01:39,wifi_rssi_20:23:00:00:01:41,wifi_rssi_20:23:00:00:01:43,wifi_rssi_20:23:00:00:01:45,wifi_rssi_20:23:00:00:01:47,wifi_rssi_20:23:00:00:01:51,wifi_rssi_20:23:00:00:01:52,wifi_rssi_20:23:00:00:01:58,wifi_rssi_20:23:00:00:01:59,wifi_rssi_20:23:00:00:01:62,wifi_rssi_20:23:00:00:01:66,wifi_rssi_20:23:00:00:01:72,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:75,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_rssi_20:23:00:00:02:15,wifi_rssi_20:23:00:00:02:54,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:13,wifi_rssi_20:23:00:00:03:25,wifi_rssi_20:23:00:00:03:30,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:03,wifi_freq_20:23:00:00:00:06,wifi_freq_20:23:00:00:00:07,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:24,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:26,wifi_freq_20:23:00:00:00:28,wifi_freq_20:23:00:00:00:30,wifi_freq_20:23:00:00:00:34,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:57,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:00:91,wifi_freq_20:23:00:00:00:92,wifi_freq_20:23:00:00:00:93,wifi_freq_20:23:00:00:00:94,wifi_freq_20:23:00:00:00:95,wifi_freq_20:23:00:00:00:96,wifi_freq_20:23:00:00:00:97,wifi_freq_20:23:00:00:00:98,wifi_freq_20:23:00:00:00:99,wifi_freq_20:23:00:00:01:00,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:02,wifi_freq_20:23:00:00:01:03,wifi_freq_20:23:00:00:01:04,wifi_freq_20:23:00:00:01:05,wifi_freq_20:23:00:00:01:07,wifi_freq_20:23:00:00:01:08,wifi_freq_20:23:00:00:01:09,wifi_freq_20:23:00:00:01:10,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:12,wifi_freq_20:23:00:00:01:13,wifi_freq_20:23:00:00:01:14,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:17,wifi_freq_20:23:00:00:01:18,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:22,wifi_freq_20:23:00:00:01:23,wifi_freq_20:23:00:00:01:24,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:28,wifi_freq_20:23:00:00:01:29,wifi_freq_20:23:00:00:01:38,wifi_freq_20:23:00:00:01:39,wifi_freq_20:23:00:00:01:41,wifi_freq_20:23:00:00:01:43,wifi_freq_20:23:00:00:01:45,wifi_freq_20:23:00:00:01:47,wifi_freq_20:23:00:00:01:51,wifi_freq_20:23:00:00:01:52,wifi_freq_20:23:00:00:01:58,wifi_freq_20:23:00:00:01:59,wifi_freq_20:23:00:00:01:62,wifi_freq_20:23:00:00:01:66,wifi_freq_20:23:00:00:01:72,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:75,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82,wifi_freq_20:23:00:00:02:15,wifi_freq_20:23:00:00:02:54,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:13,wifi_freq_20:23:00:00:03:25,wifi_freq_20:23:00:00:03:30
47.124,-77.0,,,,-79.0,-86.0,-54.0,,,,,,,-66.0,-70.0,,-63.0,,-74.0,-77.0,-77.0,-66.0,-66.0,-68.0,-70.0,-90.0,,,,,,,,,,,,,,,,,,,,,,,,-89.0,,,,-89.0,-91.0,-89.0,,,,-90.0,,,,,,,,,-95.0,,,,,,,,,,,,,,,-73.0,,2437.0,,,,5200.0,2417.0,2452.0,,,,,,,2462.0,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,5500.0,,,,5500.0,5500.0,5500.0,,,,5500.0,,,,,,,,,2412.0,,,,,,,,,,,,,,,2437.0,
49.0849,-72.0,,,,-78.0,-88.0,-54.0,,-91.0,,,,,-68.0,-74.0,,-62.0,,-74.0,-79.0,-77.0,-62.0,-62.0,-68.0,-67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.0,,2437.0,,,,5200.0,2417.0,2452.0,,2412.0,,,,,2462.0,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,
51.0652,-76.0,,,,-77.0,-91.0,-54.0,,-92.0,,,,,-72.0,-76.0,,-59.0,,-75.0,-78.0,-75.0,-61.0,-61.0,-65.0,-64.0,-90.0,,,,,,,,,,,,,,,,,,,,,,,,-89.0,,,,-89.0,,,,,,,,,,,-91.0,,,,,,,,,,,,,,,,,,,-73.0,,2437.0,,,,5200.0,2417.0,2452.0,,2412.0,,,,,2462.0,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,5500.0,,,,5500.0,,,,,,,,,,,2437.0,,,,,,,,,,,,,,,,,,,2437.0,
53.122,-71.0,,,,-77.0,-88.0,-53.0,,,,,,,-68.0,-74.0,,-57.0,,-77.0,,-77.0,-62.0,-62.0,-69.0,-67.0,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.0,,2437.0,,,,5200.0,2417.0,2452.0,,,,,,,2462.0,2412.0,,2427.0,,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,
55.0654,-74.0,,,,-78.0,,-54.0,,-90.0,,,,,-72.0,-70.0,,-62.0,,-73.0,-84.0,-71.0,-64.0,-64.0,-72.0,-68.0,,,,,,,,,,,,,,,,,,,,,,,,,-89.0,,,,,,,,,,-91.0,,,,,,,,,,,,,,,,,,,,,,,,-80.0,,2437.0,,,,5200.0,,2452.0,,2412.0,,,,,2462.0,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,5500.0,,,,,,,,,,5500.0,,,,,,,,,,,,,,,,,,,,,,,,2437.0,
57.1042,-74.0,,,,-76.0,-90.0,-57.0,,-79.0,,,,,-72.0,-72.0,,-59.0,,-73.0,-82.0,-77.0,-63.0,-63.0,-72.0,-68.0,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.0,,2437.0,,,,5200.0,2417.0,2452.0,,2412.0,,,,,2462.0,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,
59.0386,-72.0,-93.0,,,,-91.0,-57.0,,-90.0,,,,,-73.0,-73.0,,-59.0,,-72.0,-81.0,-75.0,-62.0,-63.0,-72.0,-64.0,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,-89.0,,,,-91.0,,,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,-73.0,,2437.0,5200.0,,,,2417.0,2452.0,,2412.0,,,,,2462.0,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,5500.0,,,,5500.0,,,,,5500.0,,,,,,,,,,,,,,,,,,,,,,,,2437.0,
61.0828,-73.0,,,,-77.0,,-58.0,,,,,,,-72.0,-72.0,,-57.0,,-74.0,-81.0,-76.0,-62.0,-62.0,-73.0,-65.0,-88.0,,,,,,,,,,,-96.0,,,,,,,,,,,,,,-90.0,,,,,,,,,,,,,,-90.0,,,,,,,,,,,,,,,,,,,,,2437.0,,,,5200.0,,2452.0,,,,,,,2462.0,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,2462.0,,,,,,,,,,,,,,5500.0,,,,,,,,,,,,,,2437.0,,,,,,,,,,,,,,,,,,,,
63.1151,-75.0,,,,,-93.0,-52.0,,,,,,,-69.0,-80.0,,-62.0,,-75.0,-81.0,-72.0,-61.0,-61.0,-70.0,-62.0,-91.0,,,,,,,,,,,,,,,,,,,,,,,,-90.0,,,,-90.0,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.0,,2437.0,,,,,2417.0,2452.0,,,,,,,2462.0,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,5500.0,,,,5500.0,5500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,
65.069,-78.0,,,,-78.0,-88.0,-57.0,,-90.0,,,,,-64.0,-76.0,,-64.0,,-71.0,-85.0,-78.0,-62.0,-61.0,-62.0,-69.0,,,,,,,,,,,,,,,,,,,,,,,,,-90.0,-90.0,,,-89.0,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.0,,2437.0,,,,5200.0,2417.0,2452.0,,2412.0,,,,,2462.0,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,5500.0,5500.0,,,5500.0,,5500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,
67.091,-79.0,,,,,-86.0,-64.0,,,,,,,-80.0,-78.0,,-66.0,,-65.0,-81.0,-81.0,-62.0,-62.0,-79.0,-55.0,,,,,,-90.0,,,,,,-92.0,,,,,,,,,,,,,-89.0,-90.0,,,-89.0,-91.0,-88.0,,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,-81.0,,2437.0,,,,,2417.0,2452.0,,,,,,,2462.0,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,2437.0,,,,,,2462.0,,,,,,,,,,,,,5500.0,5500.0,,,5500.0,5500.0,5500.0,,,,5500.0,,,,,,,,,,,,,,,,,,,,,,,,2437.0,
69.1187,-88.0,,,,-88.0,-87.0,-59.0,,,,,,,-71.0,-72.0,,-72.0,,-68.0,-78.0,-86.0,-69.0,-69.0,-71.0,-67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95.0,,,,,,,-82.0,,2437.0,,,,5200.0,2417.0,2452.0,,,,,,,2462.0,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412.0,,,,,,,2437.0,
71.1075,-87.0,,,,-89.0,-88.0,-73.0,,,,,,,-80.0,-82.0,,-72.0,,-65.0,-72.0,-87.0,-77.0,-77.0,-81.0,-62.0,,-91.0,,,,,,,,,,,,,,,,,,,,,,,-91.0,,,,-90.0,,,,,,,,,,,,,,-94.0,,,,-85.0,,,,,,,,,,,,-78.0,,2437.0,,,,5200.0,2417.0,2452.0,,,,,,,2462.0,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2462.0,,,,,,,,,,,,,,,,,,,,,,,5500.0,,,,5500.0,,,,,,,,,,,,,,2462.0,,,,2412.0,,,,,,,,,,,,2437.0,
73.0441,-84.0,,,,-87.0,,-73.0,,,,,,,-78.0,-83.0,,-71.0,,-63.0,-72.0,-83.0,-73.0,-73.0,-75.0,-74.0,,,,,-93.0,,,,,,,,,,,,,,,-86.0,-94.0,,,,,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.0,,2437.0,,,,5200.0,,2452.0,,,,,,,2462.0,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,2457.0,,,,,,,,,,,,,,,2412.0,5240.0,,,,,5500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,
75.109,,,,,,,-73.0,,-92.0,,,,,-78.0,-86.0,,-74.0,,-67.0,-70.0,-80.0,-73.0,-73.0,-77.0,-78.0,,,,,,-87.0,,-88.0,,,,-92.0,,,,,,,,,,,,,,,,,,-89.0,,,,,,,,,,,,-95.0,,,,,,,-93.0,,,,,,,,,,-86.0,,,,,,,,2452.0,,2412.0,,,,,2462.0,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,2437.0,,2437.0,,,,2462.0,,,,,,,,,,,,,,,,,,5500.0,,,,,,,,,,,,2462.0,,,,,,,5240.0,,,,,,,,,,2437.0,
77.0532,-85.0,,,,,-82.0,-77.0,,,,,,,-77.0,-82.0,,-82.0,,-67.0,-66.0,-90.0,-79.0,-78.0,-80.0,-74.0,,,,,,-95.0,,-69.0,,,,,,,,,,,,,,,,,,,,,,,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.0,,2437.0,,,,,2417.0,2452.0,,,,,,,2462.0,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,2437.0,,2437.0,,,,,,,,,,,,,,,,,,,,,,,5500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,
79.1315,-85.0,,,,,-74.0,-86.0,,-91.0,,,,,,-86.0,,-77.0,,-67.0,-72.0,-82.0,-78.0,-79.0,-85.0,-67.0,,-90.0,,,,-91.0,,,,,,,,,,,,,,-95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,,,2417.0,2452.0,,2412.0,,,,,,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2462.0,,,,2437.0,,,,,,,,,,,,,,2412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.1278,,,,,,-78.0,-79.0,,,,,,,-84.0,-90.0,,-76.0,,-70.0,-72.0,-90.0,-83.0,,,-71.0,-86.0,-88.0,,,-91.0,-91.0,-90.0,-89.0,,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.0,,,,,,,,,,-80.0,,,,,,,2417.0,2452.0,,,,,,,2462.0,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,,,2462.0,2437.0,2462.0,,,2457.0,2437.0,2437.0,2437.0,,,,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5240.0,,,,,,,,,,2437.0,
83.0923,-89.0,,,,,,-77.0,,,,,,,-81.0,,,-80.0,,-70.0,-71.0,-89.0,,-91.0,-83.0,-77.0,,-86.0,,,,-89.0,-91.0,,,,,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.0,,,,-94.0,,,,,,,,,,,,,-86.0,,2437.0,,,,,,2452.0,,,,,,,2462.0,,,2427.0,,2437.0,2422.0,2437.0,,5220.0,2462.0,2462.0,,2462.0,,,,2437.0,2437.0,,,,,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,,,2462.0,,,,,,,,,,,,,2437.0,
85.0902,,,,,,-75.0,-87.0,,,,,,,-84.0,-90.0,,-87.0,,-72.0,-70.0,-92.0,-86.0,,,-81.0,,-88.0,,,,-93.0,-91.0,-90.0,,,,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,,,,,,2462.0,2412.0,,2427.0,,2437.0,2422.0,2437.0,5220.0,,,2462.0,,2462.0,,,,2437.0,2437.0,2437.0,,,,2462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0738,-86.0,,,,,-76.0,-84.0,,-90.0,,,,,,-91.0,,-85.0,,-77.0,-78.0,,,-84.0,-85.0,-84.0,,-85.0,,,,-87.0,-87.0,,,,,,,,,,,,,,-90.0,-89.0,,,,,,,,,-89.0,,,,,,,,,,,,,,,,,,-94.0,,,,,,,,,,-84.0,,2437.0,,,,,2417.0,2452.0,,2412.0,,,,,,2412.0,,2427.0,,2437.0,2422.0,,,5220.0,2462.0,2462.0,,2462.0,,,,2437.0,2437.0,,,,,,,,,,,,,,5240.0,5240.0,,,,,,,,,5500.0,,,,,,,,,,,,,,,,,,5240.0,,,,,,,,,,2437.0,
89.1245,-87.0,,,,,-79.0,-84.0,,-91.0,,,-93.0,,,,,,,-76.0,-73.0,,-87.0,-90.0,,-82.0,,-88.0,,,,-93.0,-87.0,-87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.0,,,,,,,,,,,,,,,,,,,,,,,-93.0,-87.0,,2437.0,,,,,2417.0,2452.0,,2412.0,,,2412.0,,,,,,,2437.0,2422.0,,5220.0,5220.0,,2462.0,,2462.0,,,,2437.0,2437.0,2437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5500.0,,,,,,,,,,,,,,,,,,,,,,,5220.0,2437.0,
91.1056,-85.0,,,,,,,,-92.0,,,,,,-91.0,,-87.0,,-78.0,-74.0,,-86.0,-88.0,-92.0,-76.0,,-90.0,,,-91.0,-83.0,-89.0,-89.0,,,,-91.0,,,,,,,,-91.0,-91.0,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,,,,,,2412.0,,,,,,2412.0,,2427.0,,2437.0,2422.0,,5220.0,5220.0,2462.0,2462.0,,2462.0,,,2457.0,2437.0,2437.0,2437.0,,,,2462.0,,,,,,,,2412.0,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.2212,-90.0,,,,,-64.0,-84.0,,-89.0,,,,,,-92.0,,-90.0,,-83.0,-84.0,,-87.0,-87.0,,-87.0,,,-92.0,,-89.0,,-89.0,-95.0,,,,-93.0,,,,,,,,,,,,,,,,,,,,,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,-93.0,-86.0,,2437.0,,,,,2417.0,2452.0,,2412.0,,,,,,2412.0,,2427.0,,2437.0,2422.0,,5220.0,5220.0,,2462.0,,,2412.0,,2457.0,,2437.0,2437.0,,,,2462.0,,,,,,,,,,,,,,,,,,,,,5320.0,,,,,,,,,,,,,,,,,,,,,,,,,5220.0,2437.0,
95.2439,-91.0,,,,-92.0,-64.0,-87.0,,,,,,,-88.0,-89.0,,-92.0,,,-77.0,,-87.0,-86.0,-90.0,-80.0,,-87.0,-89.0,,-89.0,-82.0,,-83.0,,,,,,-91.0,,,,,,,-90.0,-89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.0,,2437.0,,,,5200.0,2417.0,2452.0,,,,,,,2462.0,2412.0,,2427.0,,,2422.0,,5220.0,5220.0,2462.0,2462.0,,2462.0,2412.0,,2457.0,2437.0,,2437.0,,,,,,5520.0,,,,,,,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,
97.2239,,,,,,-75.0,-85.0,,-88.0,,,,,-92.0,-88.0,,,,-90.0,-82.0,-94.0,-89.0,-88.0,-90.0,-86.0,,,-89.0,,-88.0,-91.0,-86.0,-82.0,,,,-93.0,,-85.0,-87.0,,,,,,-92.0,-92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.0,,,,,,,2417.0,2452.0,,2412.0,,,,,2462.0,2412.0,,,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,,2412.0,,2457.0,2437.0,2437.0,2437.0,,,,2462.0,,5520.0,5520.0,,,,,,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,
99.2824,,,,,,-72.0,-90.0,-92.0,,,,,,,,,,,-87.0,-82.0,-92.0,-89.0,-91.0,-89.0,-81.0,,-84.0,-87.0,,-89.0,-90.0,-89.0,-89.0,,,,-89.0,,-84.0,-86.0,,,,,,-91.0,-90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,2462.0,,,,,,,,,,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2462.0,2412.0,,2457.0,2437.0,2437.0,2437.0,,,,2462.0,,5520.0,5520.0,,,,,,5240.0,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.5039,,,,,,-77.0,-91.0,,-85.0,,,,,,,,-93.0,,-89.0,-88.0,-94.0,-87.0,-89.0,-91.0,-84.0,,-87.0,,,-80.0,-87.0,-88.0,-84.0,,,,-88.0,-94.0,-86.0,-85.0,,,-91.0,-92.0,,-90.0,-90.0,,-92.0,,,-87.0,-90.0,,,,-87.0,-88.0,,,-83.0,-94.0,-90.0,,,,-89.0,-91.0,,,,,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,2412.0,,,,,,,,2427.0,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2462.0,,,2457.0,2437.0,2437.0,2437.0,,,,2462.0,5240.0,5520.0,5520.0,,,2437.0,2437.0,,5240.0,5240.0,,5680.0,,,5680.0,2462.0,,,,5320.0,5320.0,,,2412.0,5180.0,2437.0,,,,2462.0,2462.0,,,,,,,,,,,,,,,,,
107.5305,-91.0,,,,,-78.0,,,-87.0,,,,,,,,,,-85.0,-73.0,,,-91.0,-89.0,-90.0,,-83.0,-82.0,-86.0,-81.0,-76.0,-77.0,-77.0,,,,-86.0,-89.0,-76.0,-76.0,-88.0,,-88.0,-87.0,,-92.0,-93.0,-86.0,-87.0,,,-86.0,,,,,-89.0,-90.0,-90.0,,-91.0,-91.0,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,,,2417.0,,,2412.0,,,,,,,,,,2437.0,2422.0,,,5220.0,2462.0,2462.0,,2462.0,2412.0,2462.0,2457.0,2437.0,2437.0,2437.0,,,,2462.0,5240.0,5520.0,5520.0,5240.0,,2437.0,2437.0,,5240.0,5240.0,2462.0,5680.0,,,5680.0,,,,,5320.0,5320.0,5320.0,,2412.0,5180.0,,,,,,,,,,,,,,,,,,,,,,,
111.3896,-85.0,,,-93.0,-93.0,-76.0,-87.0,,-85.0,,,,,,,-95.0,,,,,-90.0,,-91.0,-88.0,-88.0,,-77.0,-80.0,,-85.0,-81.0,-87.0,-85.0,,-81.0,,-94.0,-91.0,-78.0,-78.0,,,-85.0,-87.0,,,,-94.0,-88.0,,,-87.0,,,,,,,,,,-93.0,,,,,,,,,,,,,,,,,,,,,,-92.0,,2437.0,,,2462.0,5200.0,2417.0,2452.0,,2412.0,,,,,,,2462.0,,,,,2437.0,,5220.0,2462.0,2462.0,,2462.0,2412.0,,2457.0,2437.0,2437.0,2437.0,,2412.0,,2462.0,5240.0,5520.0,5520.0,,,2437.0,2437.0,,,,2462.0,5680.0,,,5680.0,,,,,,,,,,5180.0,,,,,,,,,,,,,,,,,,,,,,2437.0,
115.3819,-83.0,,,-95.0,,-68.0,-87.0,,,,,,-93.0,,,,,,-92.0,-88.0,-84.0,-81.0,-81.0,-84.0,,-88.0,-91.0,,-91.0,-89.0,-89.0,-85.0,-87.0,,,,,-91.0,-86.0,-86.0,-90.0,,-90.0,-93.0,,,,,-89.0,,,-88.0,,,,,,,,,,-94.0,,,,,,,,,,,,,,,,,,,,,,,,2437.0,,,2462.0,,2417.0,2452.0,,,,,,2432.0,,,,,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,2462.0,,2462.0,2457.0,2437.0,2437.0,2437.0,,,,,5240.0,5520.0,5520.0,5240.0,,2437.0,2437.0,,,,,5680.0,,,5680.0,,,,,,,,,,5180.0,,,,,,,,,,,,,,,,,,,,,,,
