AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
148.3225,,,,-91.0,,
148.5934,,-66.0,,,,
149.3515,,,,-82.0,,
149.4108,,-67.0,,,,
149.5525,,,,-92.0,,
149.6171,,-63.0,,,,
149.7628,,,,-87.0,,
149.8317,,-61.0,,,,
149.9667,,,,-90.0,,
150.0368,,-68.0,,,,
150.166,,,,-91.0,,
150.2443,,-61.0,,,,
150.4354,,-62.0,,,,
150.6496,,-65.0,,,,
150.9775,,,,-86.0,,
151.1894,,,,-92.0,,
151.2644,,-62.0,,,,
151.4526,,-57.0,,,,
151.6734,,-61.0,,,,
151.8668,,-55.0,,,,
151.9958,,,,-96.0,,
152.0802,,-55.0,,,,
152.2022,,,,-91.0,,
152.2835,,-64.0,,,,
152.4836,,-67.0,,,,
152.6098,,,,-87.0,,
153.4904,,-60.0,,,,
153.6246,,,,-91.0,,
153.7073,,-63.0,,,,
153.8257,,,,-94.0,,
153.9164,,-58.0,,,,
154.0334,,,,-88.0,,
154.1183,,-57.0,,,,
154.2537,,,,-86.0,,
154.3294,,-55.0,,,,
154.5601,,-61.0,,,,
154.6554,,,,-93.0,,
154.7348,,-61.0,,,,
154.7517,-95.0,,,,,
154.9366,,-61.0,,,,
155.1482,,-61.0,,,,
155.2601,,,,-93.0,,
155.3876,,-69.0,,,,
155.4594,,,,-93.0,,
155.6706,,,,-90.0,,
155.7627,,-68.0,,,,
155.8675,,,,-93.0,,
155.9577,,-74.0,,,,
155.9864,-92.0,,,,,
156.1691,,-72.0,,,,
156.2765,,,,-90.0,,
156.3628,,-68.0,,,,
156.7785,,-68.0,,,,
156.9066,,,,-90.0,,
157.5207,,,,-84.0,,
157.6324,-93.0,,,,,
157.7246,,,,-86.0,,
157.822,,-79.0,,,,
158.0315,,-66.0,,,,
158.1324,,,,-98.0,,
158.2113,,-72.0,,,,
158.2491,-93.0,,,,,
158.4211,,-71.0,,,,
158.5331,,,,-99.0,,
158.8364,,-72.0,,,,
158.862,-95.0,,,,,
158.9528,,,,-93.0,,
159.2396,,-73.0,,,,
159.3688,,,,-90.0,,
159.4368,,-71.0,,,,
159.5791,,,,-93.0,,
159.6481,,-73.0,,,,
159.869,,-63.0,,,,
159.9631,,,,-89.0,,
160.1692,,,,-90.0,,
160.2595,,-74.0,,,,
160.6834,,-65.0,,,,
161.2945,,-77.0,,,,
161.4806,,-70.0,,,,
162.0035,,,,-94.0,,
162.0992,,-75.0,,,,
162.5083,,-72.0,,,,
162.7282,,-78.0,,,,
162.828,,,,-86.0,,
163.1218,,-75.0,,,,
163.3269,,-73.0,,,,
