AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deq_ori,yaw_deg,yaw_error,Quat_w,Quat_x,Quat_y,Quat_z,q_w,q_x,q_y,q_z,quat_angle_error_deg
66.7712,67904.1592,-0.029028605841531885,-1.1487969891018457,1.8821029612271403,-0.16160854512137196,0.03173287774613649,0.02955120995204894,-12.787711873824685,-25.85116619819091,-20.00920216257505,-77.968384,72.32423019106308,150.29261419106308,0.6826089295723576,0.41555324,-0.29115599,-0.52591705,0.757502439807823,-0.2774079184286778,0.270005162239969,0.5256730094288957,174.643627111505
66.7777,67904.1792,-0.31072993268378646,-0.69800185859369,2.0329124768829043,-0.17285296553389357,0.06684255920395815,0.003829535597486885,-12.814904995691714,-25.948915805090305,-19.990891240048178,-77.760078,72.37225375950199,150.132331759502,0.6838479738224207,0.41643879,-0.28976804,-0.52437121,0.757146099933776,-0.2776409314938756,0.2707956360462103,0.5256567511338688,174.492306972839
66.7885,67904.1991,-0.5948976408706432,-0.3079417418445196,2.139943739164444,-0.18240434443119904,0.10307943597746688,-0.026338191576795667,-12.81870679776801,-26.0438763596361,-19.980319168987325,-77.708702,72.42267169416009,150.1313736941601,0.6844148517600321,0.41822514,-0.28854036,-0.52288479,0.7568077285324224,-0.27777352594113613,0.27178602071639135,0.5255628309374375,174.43226591314192
66.8071,67904.2191,-0.8702926698745053,0.027995603015680715,2.2187381073774572,-0.19736227953124125,0.13496644005069638,-0.052596943474136154,-12.805059333943058,-26.11868293658915,-19.966172852494214,-77.668129,72.47546897192737,150.14359797192736,0.684887885324158,0.42001182,-0.28742355,-0.52144641,0.7564744194200751,-0.2778427991276145,0.27296981960489664,0.5253925288019069,174.38495521998502
66.8322,67904.2392,-1.1377316634192418,0.2999371666600057,2.2630590259579044,-0.22319847682635857,0.15894725948046537,-0.07194322820891733,-12.771310048844025,-26.159709642711658,-19.93342989365557,-77.45974,72.53038551857522,149.9901255185752,0.6856539078162258,0.42135563,-0.28680569,-0.51969284,0.7561225601684493,-0.27791994485225474,0.2743372602850951,0.5251459281732055,174.29795604636465
66.8505,67904.2592,-1.4076285582193933,0.4597060616700537,2.251101710928026,-0.2563181334958514,0.17035764407128173,-0.08062879995553487,-12.701577586528407,-26.157643923798222,-19.883712349591292,-77.024376,72.58680229315102,149.61117829315103,0.6868005519004357,0.42179701,-0.28696212,-0.51773065,0.7557297488980959,-0.27808004640185263,0.27584715302298546,0.5248355767215843,174.16922826363523
66.8674,67904.2791,-1.6822323349529427,0.47036230427515857,2.1747301798605516,-0.28115266054283566,0.1608899440572947,-0.06963060219494197,-12.582702162218995,-26.11496080380811,-19.842241112292527,-76.642899,72.64428334106495,149.28718234106495,0.6883270802602572,0.42235747,-0.28603342,-0.51575661,0.7552830574063343,-0.2783738258161344,0.27737408254631474,0.5245180021953667,173.98729996557964
66.886,67904.2992,-1.9294264976352817,0.37574845609420127,2.072270313833581,-0.27881733472196735,0.11949171507860847,-0.02974556709668527,-12.418365695441459,-26.04739168241858,-19.84189383678684,-76.694725,72.70126797412767,149.3959929741277,0.6891392680327321,0.42555922,-0.28331417,-0.51353627,0.7547883229661658,-0.2788227929447712,0.27868738152460687,0.5242955092572874,173.88962472729568
66.9093,67904.3192,-2.068600890241159,0.3012322583388558,2.0394520991181118,-0.24182692110552728,0.03983035227818266,0.03671896810000831,-12.223939235486505,-25.969562543225912,-19.901826497813925,-76.674927,72.75219605977587,149.42712305977585,0.689990374281698,0.4290503,-0.28082314,-0.51084977,0.7542790978626436,-0.27943374692641126,0.27951294981818064,0.5242636116402913,173.78144084751415
66.9288,67904.3391,-1.9955742527090479,0.36581067473678175,2.1943233617571245,-0.1823848135333388,-0.06866040845260242,0.11030838058305131,-12.018396828998247,-25.879827713585836,-20.019231765212243,-76.37838,72.78728484485488,149.1656648448549,0.6914322484469199,0.43112141,-0.2790978,-0.50809467,0.7538116256870092,-0.2802072625100286,0.2796679864202587,0.5244404068980405,173.5925723903852
66.9477,67904.3592,-1.6522144405527914,0.5745525957941799,2.596984344647468,-0.1286352985779921,-0.1757800055854706,0.1618975517787892,-11.821218465264407,-25.762236673853643,-20.17951892262217,-75.989143,72.79768634782792,148.7868293478279,0.6929859896524188,0.43123367,-0.27820185,-0.50637108,0.7534367247701633,-0.28112980468366255,0.2791969976893521,0.5247362872599787,173.40688366350798
66.9671,67904.3792,-1.0918915476649538,0.7772545055028139,3.1675149338345197,-0.10906319137056258,-0.24154075138876174,0.16912576476720664,-11.6465793011893,-25.603105253394187,-20.371946806184653,-75.761528,72.78263492275174,148.54416292275175,0.6945747748337341,0.42731762,-0.27748236,-0.50790656,0.7531660389774795,-0.28215944413363503,0.2784043987493565,0.5249932919325553,173.27436076203844
66.989,67904.3991,-0.46681343727886393,0.7533758053042456,3.695800420274166,-0.1302725370608267,-0.24187936077439431,0.13311966179525997,-11.501822485817407,-25.408331618884873,-20.593386256889882,-75.756302,72.75233399273587,148.5086359927359,0.6960228972369308,0.42064255,-0.2765542,-0.51198608,0.7529631480575434,-0.2832181560556395,0.2777072575529753,0.5250834722690507,173.1996471483199
67.0212,67904.4192,0.06734282822721305,0.40104772047752224,3.9929378376990208,-0.16750907790312042,-0.18694290316732823,0.08149179628880895,-11.3898343609908,-25.20779344600608,-20.836483736397785,-75.986298,72.72415733514111,148.71045533514112,0.6976052534365514,0.41712075,-0.2729952,-0.51461715,0.7527668392929634,-0.2841998560549723,0.277385348893718,0.5250046625491293,173.04148652131775
67.0327,67904.4392,0.44076290300688115,-0.14359134511464688,4.048431021462786,-0.18466415169921913,-0.10895626892581703,0.04711525163287239,-11.30918795910181,-25.038123273987818,-21.078371781669173,-76.334717,72.7151708363582,149.0498878363582,0.6986917108309039,0.41968119,-0.26789242,-0.51374239,0.7525257615253896,-0.284992767890753,0.27745526109132146,0.524883490484647,172.86845006335935
67.0488,67904.4601,0.6752082014454359,-0.6170780584259257,3.9988698454962686,-0.16588446143321675,-0.03234417792015388,0.040018823388736725,-11.260130851387855,-24.918629837051256,-21.28676878163281,-76.523003,72.7358575693101,149.25886056931012,0.6996155105363909,0.42255875,-0.26396585,-0.51215649,0.7522207839394723,-0.2855036295744551,0.27778035943914997,0.5248710714253116,172.72053296859653
67.0697,67904.4801,0.825970558637648,-0.861070747878534,3.9503904112044674,-0.12442361378845399,0.03784147433247974,0.045086893550377954,-11.251511431481887,-24.845789470578588,-21.43571996884725,-76.387192,72.78817856192906,149.17537056192907,0.7016314391785298,0.42129681,-0.26093057,-0.51199371,0.7518626821000322,-0.2856812093857082,0.278256151270677,0.5250354922758034,172.45976296155945
67.0901,67904.5011,0.9334745171335213,-0.91265577939624,3.8885941893498757,-0.08448332779363601,0.10232077174063656,0.045500627237171284,-11.294100516536473,-24.80537207916935,-21.514121168967876,-76.134018,72.86765881761892,149.00167681761891,0.7036859841124649,0.41830525,-0.25905937,-0.51257682,0.7514708341780935,-0.2855398380746912,0.2788678584611539,0.5253487449011839,172.2210798226666
67.1198,67904.5212,1.0177379909399145,-0.8900329101302065,3.755323376003462,-0.06020560305113365,0.15637205814643787,0.03769885053694313,-11.383966201544686,-24.789849238046738,-21.530189791937286,-75.962944,72.96658230409314,148.92952630409314,0.704733572846495,0.41797283,-0.25803795,-0.51192355,0.7510591342489618,-0.28515436518551895,0.2796274904241406,0.5257429328825456,172.10813138371387
67.1322,67904.5412,1.0910156780590006,-0.8639715561858035,3.5400552337916373,-0.05009664991898341,0.19496642074674908,0.023115644846178895,-11.49200256431621,-24.810815806516146,-21.511463085081648,-75.835388,73.07579096052052,148.91117896052052,0.7055374692067509,0.418681,-0.25694281,-0.51078713,0.7506462412804972,-0.2846091413536407,0.28052371439121776,0.5261504564034508,172.01577145842384
67.1499,67904.5611,1.1608300059446117,-0.8552714808707371,3.2752132410504284,-0.04679271387835984,0.21931759413852553,-0.0018290550961659931,-11.57181090117461,-24.8921073876287,-21.490938156228136,-75.613785,73.1852452830137,148.79903028301368,0.7072043523692831,0.41879922,-0.25477496,-0.50946927,0.7502690857608526,-0.28395254030167366,0.281535929800948,0.5265023969925651,171.77565337025385
67.1708,67904.5822,1.2260660300486066,-0.8935038078388073,2.991506245355305,-0.04937910772250027,0.233833787377543,-0.0412359051480178,-11.581773997393764,-25.04746655882451,-21.493576259365977,-75.285477,73.28519449236661,148.5706714923666,0.708967235279416,0.41848886,-0.25323004,-0.5080424,0.7499704201023384,-0.28321195491735596,0.2826642863036264,0.5267221837096603,171.51164858521668
67.1979,67904.6021,1.2769431513781768,-1.03068440996062,2.7044034060933413,-0.0631791948040466,0.24044874003013192,-0.09072406445468625,-11.50573487735527,-25.263010000674896,-21.53176922975833,-74.994423,73.36855925293817,148.36298225293817,0.7096408146303841,0.41828686,-0.25376883,-0.50699842,0.74977069488136,-0.28243557977295053,0.28392548105878246,0.5267450707704617,171.41841935444253
67.2119,67904.6222,1.2985331343204347,-1.3007286454063207,2.42713963516693,-0.08706542633211259,0.23778478678498113,-0.13672318675779704,-11.359278084593925,-25.495523493953947,-21.60378147893652,-74.805473,73.43316678233876,148.23863978233877,0.7096215542956225,0.41896698,-0.25484231,-0.50592422,0.7496576755183457,-0.28169014989378754,0.2853102283853839,0.5265568369776678,171.41509149022883
67.2333,67904.6431,1.2751961235651077,-1.6749179596327775,2.1823248675008564,-0.10645632166883291,0.22391155196279555,-0.16282782305799026,-11.181263644345558,-25.687860924802592,-21.70039448486707,-74.72084,73.4825105009409,148.2033505009409,0.7096670925822746,0.4211255,-0.25460863,-0.50418288,0.7495993832349005,-0.28101654164542883,0.286740561867804,0.5262226887499587,171.36265628166137
67.2514,67904.6632,1.194634164967204,-2.0543990977989335,1.9997876140582314,-0.1040811716309208,0.1987236855683527,-0.1570986076488324,-11.02250038675556,-25.79183804457424,-21.81021482736703,-74.864922,73.52453961845238,148.3894616184524,0.7094754622314113,0.42444912,-0.25301847,-0.5024631,0.7495581339261533,-0.2804089160561414,0.28807393944053256,0.5258772186324245,171.32264479996405
67.2737,67904.6831,1.051363017883621,-2.3087732195287867,1.9052466022571979,-0.07702892588944218,0.16459665699497575,-0.11822551981243963,-10.93099484963093,-25.78287152619573,-21.91223756307132,-75.058319,73.56836556738735,148.62668456738734,0.709027353617774,0.4279649,-0.25160581,-0.5008201,0.749495650445949,-0.27984641026759705,0.28916357316076996,0.525667846248788,171.32536184375002
67.2913,67904.7032,0.8496328033368084,-2.3426460575910077,1.911087363226316,-0.040256920588127555,0.12624126287735216,-0.058411641067307285,-10.932729342286903,-25.66298853877681,-21.972218789350308,-75.179581,73.6200089827887,148.7995899827887,0.7083023970400723,0.4304685,-0.25159743,-0.49970323,0.7493797437726633,-0.2793337761303645,0.289933471124918,0.525681675025319,171.40769891946468
67.3115,67904.7232,0.6027180962151331,-2.152890686071477,2.011647254107751,-0.013346948746943893,0.08992780625294332,0.001505716892556029,-11.02302263629922,-25.458261165921574,-21.954156815391638,-75.017822,73.67992401770603,148.69774601770604,0.708232720558418,0.43113902,-0.25257033,-0.49873218,0.7491965178326416,-0.27890217511483895,0.29041144674172675,0.525908115534485,171.4293564974535
67.3361,67904.7431,0.3270237950274595,-1.8310227668455736,2.181531870359315,-0.0049936045257014325,0.061548118614909074,0.043830313260142605,-11.167959595147485,-25.213841214814636,-21.84066568741195,-74.660385,73.74429296110371,148.40467796110372,0.7089499282066106,0.43069682,-0.25343418,-0.49765587,0.7489563654865151,-0.2785744846641874,0.29069775189914715,0.526265556665163,171.34934458811347
67.3528,67904.7632,0.03479020580897796,-1.499464410868832,2.3812289073333908,-0.008538584063675083,0.04409734394343606,0.06349874431990345,-11.314605178861495,-24.983757806376456,-21.650921119159705,-74.351868,73.80880939835556,148.16067739835557,0.7098768863084907,0.43013415,-0.25357231,-0.49674994,0.7486862891038917,-0.27833379459499413,0.29089675868551457,0.5266670818272744,171.24022631298243
67.3801,67904.7832,-0.2683452681802949,-1.233806175926289,2.571058850198776,-0.00961473158487202,0.036143100443923666,0.06794940073204615,-11.415744912961788,-24.815027911560378,-21.442451165451086,-74.188263,73.87162003308518,148.05988303308519,0.7107138733381556,0.43010399,-0.25281394,-0.49596518,0.7484150497727231,-0.27812408335357436,0.2910609068383292,0.527072533948484,171.13405452741478
67.4003,67904.8031,-0.5788954997784241,-1.0329549657351675,2.7266029513814196,0.002076485034062477,0.03277716497729051,0.06920672860414957,-11.448528639664444,-24.732502243880763,-21.291909092471485,-74.125565,73.93352275989893,148.05908775989894,0.7112119456692436,0.43084574,-0.25188553,-0.49507898,0.7481613547005658,-0.2778811285568202,0.29117992440253776,0.5274949453307912,171.06636509396128
67.4134,67904.8232,-0.8889585229605217,-0.8472559746800785,2.8459942443457944,0.02653973514970609,0.029019308969965324,0.07512868029005745,-11.41518220823698,-24.730056667974086,-21.25960535915116,-74.087616,73.99621488621645,148.08383088621645,0.711250851611206,0.43141779,-0.2518459,-0.4945448,0.7479310254262235,-0.2775651103586671,0.2912124258258601,0.5279698038345344,171.07866914794434
67.4332,67904.8441,-1.1822140166135071,-0.6294905835700231,2.9397579287927202,0.05691011309049776,0.023183632105336888,0.0855141212651207,-11.340336147952726,-24.775104960075765,-21.357168920762067,-74.194115,74.06051570729659,148.2546307072966,0.7102217420425638,0.43320253,-0.25278705,-0.49398315,0.7477238108097506,-0.27716588329524094,0.2911277593911697,0.5285194448619562,171.24727125032084
67.4537,67904.8642,-1.4330112175928509,-0.3649943802000708,3.0076628235555045,0.08738914758653138,0.01641961311808731,0.09422989131686457,-11.264814326746937,-24.828437785451182,-21.542959864805223,-74.201408,74.12527087244504,148.32667887244503,0.7097425088940031,0.43345091,-0.25368464,-0.49399391,0.7475461101105035,-0.2766829447830028,0.29092280486859207,0.5291363557082918,171.34653296045903
67.4718,67904.8841,-1.6056078128853848,-0.06464353595515071,3.031131459047808,0.11601664381291268,0.008323521514674775,0.09432984592678001,-11.233409112607266,-24.86486725237437,-21.744248336946104,-74.161156,74.18639433527194,148.34755033527193,0.7099459741175762,0.43328217,-0.25355563,-0.4939158,0.7474206074610033,-0.2761141161799114,0.290607580338302,0.5297836017080264,171.32409426718112
67.492,67904.9041,-1.6552943861978893,0.2512489159553777,2.9957733297434217,0.14021512997554147,-0.005083582704067162,0.08161819120905185,-11.28440986158012,-24.878607981483913,-21.891045424339243,-74.003998,74.23643890831559,148.2404369083156,0.7101667613795922,0.43368322,-0.25391731,-0.49305987,0.7473834401955837,-0.27547139083431327,0.2901897057474131,0.5303993220503335,171.2715172145652
67.511,67904.9241,-1.5411589911735497,0.5462580980069527,2.9113333996456117,0.1548700476073063,-0.027235169905971895,0.05475835386625405,-11.437215190914369,-24.87339422439399,-21.94629776208141,-73.710762,74.26597431732127,147.97673631732127,0.7102507622329092,0.43360275,-0.25555781,-0.49216127,0.7474722981847617,-0.274793202793796,0.28967947013144624,0.5309045712075598,171.23423343295198
67.531,67904.9441,-1.2494298079279442,0.7563382591736394,2.8030147643391015,0.1585369402992712,-0.05591652685319147,0.014586917401293593,-11.679643564713203,-24.851129442098237,-21.91434941611047,-73.361176,74.26687694065323,147.62805294065322,0.7103243735725953,0.43253097,-0.25788006,-0.49178666,0.7477172283850358,-0.2741189041445013,0.2890989053467916,0.531224618870497,171.1958850131454
67.554,67904.964,-0.811446290732599,0.8106068032255065,2.692858082013263,0.157975756932279,-0.08291833153366635,-0.03537223542016339,-11.968512727686969,-24.810653876630212,-21.828168817004343,-73.081566,74.23595645355465,147.31752245355466,0.7105483503143636,0.43151394,-0.25943348,-0.49153945,0.7481357351300579,-0.27344592993166617,0.2884792718532414,0.5313190707439718,171.1004223832128
67.5713,67904.9841,-0.3041216594848528,0.6709783918413716,2.587929455914889,0.16201614728326574,-0.0989439346703899,-0.08841139262435846,-12.244923912405067,-24.754418994474158,-21.7295896435174,-72.836082,74.17668680113397,147.01276880113397,0.7110672302033441,0.4298619,-0.26039472,-0.49172831,0.7487253784134686,-0.27272352978765546,0.28785545498401893,0.5311980996348852,170.9378880942617
67.5916,67905.0041,0.1722383445182798,0.35076581137708285,2.47918002481447,0.17213409426973764,-0.10101282939653516,-0.13443121680596287,-12.45398468671292,-24.69673248332569,-21.64775272585394,-72.561691,74.09791260801386,146.65960360801387,0.7118621599251997,0.42641801,-0.26160207,-0.49293438,0.7494538517910863,-0.2719018186903777,0.2872572698108485,0.5309157993214996,170.74121485615296
67.6138,67905.0241,0.535685708882788,-0.09055000431933546,2.360287960765934,0.18199885654126474,-0.09600806055459545,-0.16061645518503065,-12.560423363709658,-24.6658007326482,-21.587467553133713,-72.243729,74.01080839378949,146.2545373937895,0.712212577017105,0.42311457,-0.26393837,-0.49402818,0.7502557442209052,-0.2709912130108436,0.2866891195812078,0.5305557741163497,170.60402705659192
67.6407,67905.0441,0.7558115040686779,-0.5637913325767352,2.247551381872717,0.1862198389891748,-0.09577840669946855,-0.15560054366506834,-12.555833173457428,-24.68826756915599,-21.538591704805604,-72.449135,73.9262013696282,146.3753363696282,0.7104361505829423,0.42367682,-0.26613149,-0.49492672,0.7510456320724905,-0.27007023045435913,0.28610956347316113,0.5302205643469137,170.75568636209144
67.6556,67905.0641,0.8488121356489824,-0.9758188532144647,2.170529842252197,0.18787422711488508,-0.10913332973605039,-0.11574662587450646,-12.455853029741125,-24.765865371685333,-21.490202839849633,-72.737206,73.85268778434444,146.58989378434444,0.7086654318233107,0.42388266,-0.26794681,-0.49630767,0.751746408027405,-0.26923457568375786,0.2854291973395162,0.5300191077502778,170.92857802291266
67.6757,67905.0841,0.8530005251643136,-1.2508229345836934,2.153749711491299,0.19570487462792438,-0.13767728750304298,-0.048291416580318824,-12.295629808540792,-24.869315863493462,-21.43687497288474,-72.917786,73.79520082323562,146.7129868232356,0.7078285308407152,0.42441139,-0.26839751,-0.49680632,0.7523154608674607,-0.26854081031406873,0.28453644251208626,0.5300436712368235,170.95614119400875
67.6964,67905.1041,0.8144113637642612,-1.3421313507480983,2.2106892403442453,0.213355789143428,-0.1746806661798586,0.030199882688152397,-12.128479162761668,-24.954342453571307,-21.381738720661136,-73.04007,73.75466785882888,146.79473785882888,0.7073812700921775,0.42423141,-0.26864716,-0.49746171,0.7527500631104421,-0.2679897309025241,0.28335498667063824,0.5303383807974873,170.9555165967953
67.7212,67905.1241,0.7734385783094844,-1.2525996729246147,2.3318012706016207,0.2330368876647497,-0.20623665417582826,0.09816797373906148,-12.015050657226517,-24.988334352692277,-21.337012609545944,-73.094727,73.72896237489914,146.82368937489915,0.707065044249635,0.42262506,-0.26950642,-0.49881196,0.7530743277483135,-0.26754351082239386,0.2819093210745619,0.5308734890673417,170.9815594172303
67.7336,67905.1441,0.7488944461372489,-1.0564302696384393,2.4723301151720474,0.2402294889608553,-0.2171124967810859,0.13605208369240196,-12.002486081607708,-24.97063353650117,-21.324713292223656,-73.007744,73.71428006692132,146.72202406692134,0.7073897946567912,0.41928026,-0.27048936,-0.50063884,0.7533226690272975,-0.26715119254484,0.2803476347127483,0.5315452947420624,170.9449193068807
67.7558,67905.1641,0.7363906236483144,-0.8863421690077242,2.5624049898544303,0.22350854772756856,-0.19907644600157448,0.1355215814686722,-12.107860194302013,-24.927920548888693,-21.371358940083358,-72.828346,73.70682508852462,146.53517108852463,0.7079678386879843,0.41520536,-0.27175704,-0.50252777,0.7535242731488528,-0.266772046633667,0.2788943440944901,0.5322140450443616,170.88472387329307
67.7762,67905.1841,0.7187378052480264,-0.8724514016574982,2.535607309438336,0.18254515443781458,-0.15603451983810196,0.10558977072120414,-12.3102932209555,-24.889851647388873,-21.489281733437537,-72.677948,73.70491100572471,146.3828590057247,0.7082929403813774,0.41120118,-0.2733385,-0.50450051,0.7536892177183824,-0.26639027418472383,0.2777516859402106,0.5327689798329208,170.86996620463478
67.7944,67905.2051,0.6772897649268419,-1.0598911489720706,2.367709840096067,0.13036294758487357,-0.10279043827682718,0.0687440404081348,-12.556032925477572,-24.870167527001367,-21.662684201346213,-72.650955,73.71003514534108,146.36099014534108,0.708201063519018,0.4091444,-0.27436426,-0.50574338,0.7538056790903712,-0.26601211695672033,0.27700298773401977,0.5331827984750961,170.89698993144208
67.8144,67905.2251,0.6020023794629434,-1.3658581234827638,2.104493470160959,0.08571630230433869,-0.05723078157504463,0.047153818207540145,-12.779079184799873,-24.86492060495883,-21.85336681516749,-72.717377,73.7254470795873,146.4428240795873,0.7079891563593517,0.40983835,-0.27415845,-0.50558978,0.7538529364244642,-0.26565164858843937,0.2765829277783891,0.5335136698417309,170.90576777738832
67.8345,67905.2451,0.4943813782133235,-1.6287258312939175,1.842582573252125,0.059247053153413255,-0.0303844044504423,0.048942233233219404,-12.92583271243253,-24.862908358510136,-22.021132849681504,-72.723267,73.75307004420753,146.47633704420753,0.7080461622950661,0.41099012,-0.27362856,-0.50486153,0.7538191776554211,-0.2653230694564028,0.2763411583999163,0.5338500542168465,170.87363084122276
67.8544,67905.2651,0.36254861560851204,-1.7188529081547665,1.674131429768078,0.04633707599395284,-0.021419478683353893,0.06568042314420391,-12.972732075267016,-24.857507042360425,-22.144628590843034,-72.577248,73.791519447892,146.368767447892,0.7083137169594308,0.41162512,-0.27374849,-0.50390297,0.7537090389754266,-0.2650432605162853,0.27615007661044266,0.53424328709838,170.8272897195677
67.873,67905.2851,0.2167084846767029,-1.6136840110636435,1.6441748731294599,0.03396008489796391,-0.019618425841723,0.08137246396035225,-12.928903951728564,-24.84827203842616,-22.225383984664575,-72.255089,73.83714730318263,146.09223630318263,0.7086723092827226,0.41124457,-0.2750549,-0.50299728,0.7535380141513374,-0.2648269928570813,0.27597764786947254,0.534680711228269,170.79402315032988
67.8943,67905.305,0.06494097929795384,-1.3792942875622822,1.74102968262968,0.014144223532294468,-0.010575740393827129,0.08341428694499582,-12.823780124749755,-24.836638735993144,-22.273833884770642,-71.944885,73.88706010869849,145.8319451086985,0.7091200631317998,0.41023239,-0.27632299,-0.50249749,0.7533240831586467,-0.2646634106349468,0.2758860409535054,0.5351102664042828,170.76556021432964
67.9141,67905.3251,-0.09134905239092284,-1.095499276835116,1.9117958067030827,-0.010749439655903074,0.016650091071292755,0.06714755708053266,-12.694374962040092,-24.82940877740585,-22.294816890414943,-71.774185,73.94099889029322,145.71518389029322,0.7097725659662445,0.41008851,-0.27608877,-0.50182199,0.753084868056176,-0.2644974870369145,0.2759807469060416,0.5354800539638733,170.69172210916128
67.9349,67905.3451,-0.25587826133041514,-0.8072451692006721,2.0892188306622197,-0.03525209303668206,0.06451295408319663,0.033641802908638,-12.57807505555724,-24.844170167538998,-22.2878629612648,-71.634483,74.00021588604433,145.63469888604433,0.7105739415772337,0.41061422,-0.27515256,-0.50077111,0.7528384586251895,-0.2642486870187032,0.2763615560982475,0.5357529066040573,170.58005730382087
67.9529,67905.3651,-0.4308661175862394,-0.5329108231737276,2.21580107974302,-0.059049342095030266,0.12581685140792281,-0.013297407748275246,-12.507032932813502,-24.903730506455165,-22.258084262040775,-71.371162,74.06467211998697,145.43583411998696,0.7105546687251403,0.41281044,-0.2759243,-0.49856332,0.7526026912446079,-0.2638597629050312,0.27709551471364896,0.5358967161465464,170.5693061663181
67.9815,67905.3851,-0.612707120660021,-0.2875898912161805,2.260528550499304,-0.08684869974377078,0.18628612443181386,-0.06723400307686628,-12.499388289446362,-25.024227363323543,-22.222241711247495,-71.009171,74.13125869504017,145.14042969504015,0.7109348205232543,0.41482252,-0.27650887,-0.49602097,0.7523912200917998,-0.26333815308924013,0.27820003544851546,0.5358779798916592,170.48587724139213
67.9969,67905.4051,-0.7914864632917435,-0.08512800633362616,2.2308322121506947,-0.12279871218089763,0.23013012802102062,-0.11917999732490553,-12.545727147157773,-25.205846383157002,-22.202598378397653,-70.597733,74.19422271851131,144.7919557185113,0.7111498169687196,0.41752324,-0.27738595,-0.49294758,0.7522097961558261,-0.2627614855444058,0.2796322949945273,0.5356702379989029,170.40878886378272
68.0132,67905.4251,-0.9530198872907807,0.06978715064951224,2.172062752662887,-0.16673037352424652,0.24742011773354144,-0.16019327109131476,-12.608614776501561,-25.428749093980873,-22.212759381586523,-70.115913,74.2474773549534,144.36339035495342,0.7111967687785332,0.42126894,-0.2784996,-0.4890497,0.7520545425007734,-0.2622456923661856,0.28129971627921047,0.5352678129315904,170.33209032143634
68.034,67905.4451,-1.087002894814436,0.17842192566436754,2.14044971673607,-0.2154218311610028,0.2395433865533552,-0.18421762717856816,-12.643517518619799,-25.65718223081477,-22.24935468829091,-69.813492,74.28795397620154,144.10144597620155,0.7115782022251831,0.42503223,-0.27794075,-0.48554403,0.7519083180860402,-0.2618993908093679,0.2830982748465686,0.5346942650390043,170.19921689832307
68.0547,67905.4661,-1.20041113481569,0.23679282010302405,2.158795461025594,-0.26533987662168085,0.2168531008729206,-0.18850649149963938,-12.62140018911255,-25.852259540888166,-22.298480643715557,-69.69516,74.31787275138439,144.0130327513844,0.7117845631834682,0.42845216,-0.27684316,-0.48285541,0.7517372246761641,-0.26179431940407716,0.2849501409373976,0.5340021503174791,170.11266140298034
68.0773,67905.4861,-1.3183236426013565,0.2346541268797777,2.195157316679417,-0.31197449068365535,0.1878191354259396,-0.17236141605265887,-12.538358182380671,-25.987351321889705,-22.34766743178001,-69.775032,74.34314243879201,144.118174438792,0.7119640764923999,0.43107733,-0.27506432,-0.48126823,0.751499589753966,-0.2619640677059558,0.28679699407159054,0.5332641728281305,170.06585570962645
68.0965,67905.5061,-1.4563839497431221,0.17156996214674258,2.199030329349645,-0.3474542494922172,0.14915222174044607,-0.13683846792332566,-12.409280641071893,-26.059678170810145,-22.39088057910953,-69.875114,74.36778224641515,144.24289624641514,0.7124069717836797,0.43393967,-0.27257478,-0.4794535,0.7511718413707398,-0.262420445353224,0.2885487772322641,0.5325560794414733,169.98588848996897
68.1237,67905.5271,-1.582941763776958,0.07451059719020758,2.1695930466107454,-0.3617192625614351,0.08823969780430335,-0.08677312871260887,-12.254067141548555,-26.089878524903575,-22.426330590792105,-69.826469,74.38841182466953,144.21488082466954,0.7132364204622665,0.43768844,-0.26973763,-0.47640765,0.7507756009854393,-0.26316443619757196,0.2900466864521095,0.5319336388722924,169.8289439904977
68.1365,67905.5471,-1.614953083602158,-0.006286703466785504,2.182353088517507,-0.34834921149252196,-0.0027412493777269065,-0.03319813134235123,-12.091521569015729,-26.10478739110119,-22.45628452288948,-69.632423,74.3936025351621,144.0260255351621,0.7146243612798774,0.44117177,-0.26663053,-0.47285056,0.7503832295957296,-0.2641775759476866,0.2910980447615734,0.5314105244007461,169.58061400324718
68.1563,67905.5671,-1.4676194472322077,-0.032369076632940974,2.340493826582798,-0.31168819350334653,-0.11371329657407388,0.007440690068158565,-11.93795206035831,-26.117177768207107,-22.491195807722427,-69.4478,74.36921012174224,143.81701012174224,0.7162118143507145,0.44385445,-0.26335812,-0.46976203,0.7500916488035283,-0.2654064097360917,0.29157954309294126,0.5309456903638204,169.30285048169927
68.1798,67905.5871,-1.123263059031034,-0.02758277445345758,2.6875266026232456,-0.26898690520237806,-0.21654210926157189,0.019298726573769066,-11.801331850746692,-26.11869807803066,-22.550113304485308,-69.387825,74.30645870344738,143.69428370344738,0.7177252857583062,0.44457522,-0.26036313,-0.46843818,0.7499756962487132,-0.26676394817876375,0.2915404514360788,0.5304503899185891,169.06394511608022
68.1996,67905.6071,-0.6584968479638764,-0.0955776739710803,3.1511811917682557,-0.24045696407609882,-0.28062967311058357,-0.002484848189936434,-11.674612053054389,-26.090989355393624,-22.654167161519137,-69.618568,74.20774184695384,143.82630984695385,0.7189761445579875,0.44197437,-0.25771755,-0.47043982,0.750049694330717,-0.26815091104261085,0.2912080259425513,0.5298286803940102,168.93042690428436
