AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:06,wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:89,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_rssi_20:23:00:00:02:54,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:89,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82,wifi_freq_20:23:00:00:02:54,Latitude_degrees,Longitude_degrees,floor_ID
12.9024,781.2802,1.97767,-8.58826,-4.20914,6.08227,2.70006,4.78007,-19.5,-6.2,32.5,-110.0,-110.0,-91.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
12.9203,781.3002,3.00242,-9.68484,-5.15008,6.8373,0.54004,5.2254,-21.7,0.0,32.6,-110.0,-110.0,-91.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
12.9461,781.3202,4.90108,-10.17088,-7.31212,6.47995,0.27309,4.71838,-21.7,8.0,32.9,-110.0,-110.0,-91.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
12.9647,781.3402,7.10381,-9.704,-8.57629,5.64367,0.76361,3.77642,-22.1,14.6,28.2,-110.0,-110.0,-91.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
12.9798,781.3602,8.447,-8.63375,-8.85642,4.95584,0.76789,1.9817,-21.2,19.5,25.9,-110.0,-110.0,-91.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.0007,781.3802,8.65291,-7.67604,-7.75745,4.54961,0.41664,0.43132,-22.4,24.0,24.7,-110.0,-110.0,-91.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.0304,781.4002,8.35602,-7.81491,-5.41585,4.53006,0.1668,-1.07324,-22.5,25.9,26.2,-97.0,-110.0,-110.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.046,781.4202,8.14293,-8.80614,-2.97369,4.68645,0.58768,-2.38171,-23.1,28.5,23.6,-97.0,-110.0,-110.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.0672,781.4402,7.79336,-10.19003,-1.24263,4.8636,1.96641,-3.32428,-25.8,28.5,20.7,-97.0,-110.0,-110.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.0919,781.4602,7.20916,-11.43506,-0.18675,4.80556,3.75135,-3.7641,-27.9,29.0,16.2,-97.0,-110.0,-110.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.1041,781.4802,6.80453,-12.2132,0.2514,4.79884,5.11419,-3.78609,-32.7,27.4,13.4,-97.0,-110.0,-110.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.1224,781.5002,7.47971,-12.45023,0.668,4.77502,5.25286,-3.67674,-34.2,26.2,8.4,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.1446,781.5202,9.66329,-11.83729,-0.0838,4.66506,4.97492,-3.9443,-36.2,23.2,3.8,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.16,781.5402,12.02165,-10.80297,-1.35037,3.86117,5.03417,-4.51119,-36.8,20.7,0.6,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.1843,781.5602,13.51329,-9.78301,-1.2977,2.98763,5.10748,-4.99988,-39.2,17.8,-5.2,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.2071,781.5802,14.71282,-8.74389,0.00718,2.62172,4.31824,-5.25889,-39.5,12.6,-10.2,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.2206,781.6001,15.79264,-7.39831,0.66082,2.31384,3.6976,-5.70604,-38.1,5.0,-14.7,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.2631,781.6201,16.24276,-6.18681,1.31685,1.69198,3.5571,-6.356,-37.3,-0.5,-18.7,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.2678,781.6401,15.46223,-5.58105,2.97369,1.42748,3.34085,-6.85202,-35.3,-5.9,-20.3,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.2958,781.6601,14.44466,-5.1429,4.91784,1.59363,3.03847,-7.26802,-32.9,-11.4,-21.1,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.3072,781.6801,13.41752,-4.89629,5.66246,1.81049,3.17775,-7.65531,-29.4,-17.7,-25.3,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.3223,781.7001,12.31136,-4.48687,5.72232,1.76956,3.44531,-7.99006,-24.7,-22.3,-23.3,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.341,781.7201,10.81973,-4.07745,5.18121,1.54721,3.4276,-8.29183,-19.4,-27.7,-24.9,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.3602,781.7401,8.90431,-3.96731,4.62574,0.89297,2.99449,-8.40973,-12.5,-30.6,-24.9,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.3844,781.7601,6.79974,-4.06787,4.29533,0.09579,2.84178,-8.01694,-6.6,-32.0,-25.9,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.4018,781.7801,5.43979,-3.86436,4.52518,-0.63236,2.2639,-7.80925,-0.9,-32.1,-25.9,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.4218,781.8001,5.15727,-4.03196,4.37434,-1.26277,1.75749,-8.03038,4.6,-31.1,-25.3,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.444,781.8201,4.92023,-4.65447,3.90506,-2.29269,1.48749,-8.19898,9.7,-28.7,-26.8,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.4605,781.8401,4.91784,-5.35599,4.16604,-3.27191,0.87112,-8.09269,14.2,-25.9,-28.9,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.4817,781.8601,5.0591,-6.08864,5.12614,-3.84184,0.48567,-8.04565,17.1,-20.8,-30.1,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.5021,781.8801,4.07506,-7.01762,6.30652,-4.09841,0.70558,-7.67364,21.3,-12.1,-31.6,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.5202,781.9001,3.28734,-7.43901,8.37039,-4.00922,0.66893,-6.8563,23.1,-4.8,-31.9,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.5443,781.9201,2.78454,-7.26423,10.27144,-2.97625,0.03302,-6.26742,22.6,-0.4,-32.5,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.566,781.9401,3.61057,-7.05353,9.48372,-2.31041,-0.68108,-5.71703,22.3,5.3,-32.0,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.5818,781.9601,5.26022,-7.1948,7.84843,-2.90417,-1.30966,-5.8276,19.2,8.9,-31.1,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
13.6005,781.9801,4.47011,-7.7359,8.09983,-3.72395,-0.29502,-5.82821,17.7,13.7,-31.7,-110.0,-110.0,-84.0,-63.0,-110.0,-76.0,-83.0,-110.0,-80.0,-87.0,-110.0,-79.0,-82.0,-110.0,-65.0,-87.0,-85.0,-78.0,-110.0,-110.0,-67.0,-110.0,-110.0,-110.0,-110.0,-110.0,-88.0,-110.0,-110.0,2437.0,-1.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,-1.0,49.461087810283,11.110832476574,-2.0
